Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Life Is Good (Official Music Video),Future,45,8849059,0.01%,https://www.youtube.com/watch?v=l0U7SxXHkPY
2,n/a,HOLIDAY (Official Video),Lil Nas X,1,6522342,n/a,https://www.youtube.com/watch?v=9vMLTcftlyI
3,22,Therefore I Am (Official Music Video),Billie Eilish,2,6497166,2.17%,https://www.youtube.com/watch?v=RUQl6YcMalg
4,n/a,34+35 (official video),Ariana Grande,1,5511920,n/a,https://www.youtube.com/watch?v=B6_iQvaIjXw
5,n/a,Dime Cómo Quieres,Ángela Aguilar & Christian Nodal,1,4887735,n/a,https://www.youtube.com/watch?v=Ge4AKbnr6ME
6,3,Dákiti,Bad Bunny & Jhay Cortez,3,4100273,-0.1%,https://www.youtube.com/watch?v=TmKh7lAwnBI
7,4,Took Her to the O,King Von,8,3634018,-0.09%,https://www.youtube.com/watch?v=hzt31eJTGxo
8,n/a,That's It,Future & Lil Uzi Vert,1,3528265,n/a,https://www.youtube.com/watch?v=PmQsZNery80
9,6,For The Night (Audio),Pop Smoke,20,3173945,-0.11%,https://www.youtube.com/watch?v=Q9pjm4cNsfc
10,8,Laugh Now Cry Later (Official Music Video),Drake,14,3029729,-0.07%,https://www.youtube.com/watch?v=JFm7YDVlqnI
11,25,Broken Love,MO3,14,2956948,0.54%,https://www.youtube.com/watch?v=jWQNqlZ47Ec
12,7,King Von Ft Lil Durk - "All These N**gas" (Music Video),Boss Top & DqFrmDaO & King Von,16,2931940,-0.13%,https://www.youtube.com/watch?v=gB2LmRyfXuk
13,9,We Paid (Official Video),Lil Baby & 42 Dugg,29,2674846,-0.11%,https://www.youtube.com/watch?v=GErG9femMQk
14,n/a,Thrasher,YoungBoy Never Broke Again,1,2635237,n/a,https://www.youtube.com/watch?v=RWn2geHzfVM
15,13,Around,YoungBoy Never Broke Again,2,2623350,0.04%,https://www.youtube.com/watch?v=3arkYqvD5q4
16,16,positions (official video),Ariana Grande,4,2454538,0.03%,https://www.youtube.com/watch?v=tcYodQoapMg
17,11,King Von - Crazy Story Pt. 3 (Official Video),King Von,6,2373670,-0.1%,https://www.youtube.com/watch?v=YpxzPXaYyM4
18,32,BICHOTA (Official Video),KAROL G,4,2239919,0.26%,https://www.youtube.com/watch?v=QaXhVryxVBk
19,5,The Code,King Von,3,2181519,-0.42%,https://www.youtube.com/watch?v=luU7F7lvvjk
20,15,WAP,Cardi B,15,2161885,-0.1%,https://www.youtube.com/watch?v=Wc5IbN4xw70
21,12,Back in Blood,Pooh Shiesty,2,2153311,-0.16%,https://www.youtube.com/watch?v=RnGLMCOFjFQ
22,n/a,BLIND,DaBaby,1,2145336,n/a,https://www.youtube.com/watch?v=JPZBiGdQs7o
23,10,Crazy Story,King Von,2,2062402,-0.26%,https://www.youtube.com/watch?v=g0v7Ow6Epog
24,18,Wishing Well,Juice WRLD,19,2062386,-0.06%,https://www.youtube.com/watch?v=C5i-UnuUKUI
25,17,Said Sum (Remix),Moneybagg Yo,5,2008880,-0.11%,https://www.youtube.com/watch?v=UDRnXJXKX-A
26,72,Rod Wave - All Week (Official Music Video),Rod Wave,2,1993263,0.7%,https://www.youtube.com/watch?v=nS-DLy8yt9s
27,2,What That Speed Bout!?,Mike WiLL Made-It,2,1973794,-0.7%,https://www.youtube.com/watch?v=BmzFSKGwx54
28,64,Whoopty,CJ,2,1967924,0.59%,https://www.youtube.com/watch?v=2xWkATdMQms
29,30,Chopper City,YoungBoy Never Broke Again,2,1961022,0.09%,https://www.youtube.com/watch?v=h7EECVNTGyI
30,14,Larray - Cancelled (Official Music Video),Larray,5,1928662,-0.21%,https://www.youtube.com/watch?v=M06ju3qJqA4
31,28,King Von - Crazy Story (REMIX) ft. Lil Durk (Official Video),King Von,3,1878164,0.03%,https://www.youtube.com/watch?v=lO7T9KLI7qA
32,27,MOLLY (BABY MAMA),Foogiano,20,1747692,-0.07%,https://www.youtube.com/watch?v=PfTQcl6Q6CE
33,29,Train Wreck,James Arthur,5,1746811,-0.04%,https://www.youtube.com/watch?v=CveANi17YfU
34,26,WHATS POPPIN (Remix),Jack Harlow,18,1742081,-0.08%,https://www.youtube.com/watch?v=HIwAI05Y1fU
35,20,Kacey Talk,YoungBoy Never Broke Again,15,1716617,-0.17%,https://www.youtube.com/watch?v=0C80BSgjb8M
36,21,I Am What I Am,King Von,5,1678225,-0.19%,https://www.youtube.com/watch?v=JHixsTYXfso
37,24,Rags2Riches,Rod Wave,8,1667744,-0.16%,https://www.youtube.com/watch?v=A2mJSG0L9U0
38,31,Letter From Houston,Rod Wave,15,1639850,-0.09%,https://www.youtube.com/watch?v=CiCT7NCP6BY
39,43,Dynamite,BTS,13,1628025,0.05%,https://www.youtube.com/watch?v=gdZLi9oWNZg
40,34,When We Shoot,Lil Durk,18,1617012,-0.05%,https://www.youtube.com/watch?v=VjMKmJDT_qU
41,39,Cabrón y Vago (En Vivo),Los Dos Carnales,16,1580415,0%,https://www.youtube.com/watch?v=TsGuAJc9z38
42,33,Mood Swings (Audio),Pop Smoke,19,1570174,-0.08%,https://www.youtube.com/watch?v=Bo5hepNudl0
43,38,Hit Different (Official Video),SZA,11,1528806,-0.04%,https://www.youtube.com/watch?v=qJlMkMtK7-8
44,n/a,Panini (Official Video),Lil Nas X,32,1523029,n/a,https://www.youtube.com/watch?v=bXcSLI58-h8
45,35,Walk Em Down feat. Roddy Ricch,NLE Choppa,35,1520184,-0.09%,https://www.youtube.com/watch?v=fyIcQ1Xl-rs
46,46,Internet Money - Lemonade ft. Don Toliver Gunna & Nav (Directed by Cole Bennett),Internet Money,14,1464668,-0.04%,https://www.youtube.com/watch?v=0opZqh_TprM
47,41,WAP,Cardi B,15,1439124,-0.09%,https://www.youtube.com/watch?v=hsm4poTWjMs
48,47,Throat Baby (Go Baby),BRS Kash,4,1435617,-0.04%,https://www.youtube.com/watch?v=ushbQmye-To
49,42,Rod Wave - Rags 2 Riches Ft. Lil Baby & ATR SonSon (Official Audio),Rod Wave,15,1415310,-0.09%,https://www.youtube.com/watch?v=JxAlZOn4QhM
50,40,Don’t Stop,Megan Thee Stallion,7,1398314,-0.11%,https://www.youtube.com/watch?v=6iuwBio5EUA
51,45,POPSTAR (Official Music Video - Starring Justin Bieber),DJ Khaled ft. Drake,11,1388211,-0.1%,https://www.youtube.com/watch?v=3CxtK7-XtE0
52,n/a,Grizzley Gang,Tee Grizzley,1,1322977,n/a,https://www.youtube.com/watch?v=WjwyFBa_pfM
53,58,The Voice,Lil Durk,11,1304950,-0.03%,https://www.youtube.com/watch?v=9-6STGzbx6k
54,62,More Than My Hometown (Official Music Video),Morgan Wallen,10,1294239,0.02%,https://www.youtube.com/watch?v=MS82JAkBkDY
55,52,Muwop (Official Video),Latto,16,1277780,-0.1%,https://www.youtube.com/watch?v=meFxq3-mNEc
56,76,Crazy Story (Remix),King Von,15,1244555,0.11%,https://www.youtube.com/watch?v=YC8NmE3H-zs
57,57,How It Go,King Von,3,1242804,-0.08%,https://www.youtube.com/watch?v=WU6EHi410UQ
58,61,Mood (Official Video),24kGoldn,13,1237341,-0.05%,https://www.youtube.com/watch?v=GrAchTdepsU
59,55,The Woo,Pop Smoke,18,1237250,-0.1%,https://www.youtube.com/watch?v=G6XthQpk8uk
60,50,3 A.M.,King Von,4,1228151,-0.14%,https://www.youtube.com/watch?v=lAXVzK4wTeA
61,n/a,All I Want for Christmas Is You (Make My Wish Come True Edition),Mariah Carey,3,1227654,n/a,https://www.youtube.com/watch?v=aAkMkVFwAoo
62,60,Hawái (Official Video),Maluma,13,1223322,-0.09%,https://www.youtube.com/watch?v=pK060iUFWXg
63,54,24,Money Man,8,1217265,-0.13%,https://www.youtube.com/watch?v=-G3mOwOAwT8
64,88,El Tóxico,Grupo Firme & Carin Leon,3,1209512,0.17%,https://www.youtube.com/watch?v=7MacBC8cLjg
65,n/a,Rodeo (ft. Nas) [Official Video],Lil Nas X,21,1207924,n/a,https://www.youtube.com/watch?v=c-yRN55iaQY
66,51,Rod Wave - Shooting Star (Official Video),Rod Wave,6,1203212,-0.16%,https://www.youtube.com/watch?v=F5UY0XQ8uIA
67,n/a,Hawái Remix (Official Video),Maluma & The Weeknd,1,1191867,n/a,https://www.youtube.com/watch?v=91vECNhvmMY
68,n/a,Stripes Like Burberry,Future & Lil Uzi Vert,1,1188262,n/a,https://www.youtube.com/watch?v=udukDC0LFFQ
69,n/a,One of Them Days Again,MO3 & Boosie Badazz,1,1180568,n/a,https://www.youtube.com/watch?v=RLPteOcR5dg
70,n/a,Goat Talk 2,Hotboii,1,1175268,n/a,https://www.youtube.com/watch?v=ph1yqVOzRDM
71,37,Dead Trollz,YoungBoy Never Broke Again,10,1169349,-0.27%,https://www.youtube.com/watch?v=--SvHNpSvpk
72,59,Epidemic,Polo G,8,1166258,-0.13%,https://www.youtube.com/watch?v=64IGINWXrGQ
73,66,Monday to Sunday,Pooh Shiesty,11,1155660,-0.07%,https://www.youtube.com/watch?v=x4U9iB4YqK4
74,49,Tyler Herro,Jack Harlow,4,1132179,-0.22%,https://www.youtube.com/watch?v=np9Ub1LilKU
75,n/a,Old Town Road (Official Video),Lil Nas X,29,1129982,n/a,https://www.youtube.com/watch?v=r7qovpFAGrQ
76,79,Lie To Me Feat. Lil Durk (Official Video),Queen Naija,7,1123291,0.01%,https://www.youtube.com/watch?v=W2CE8HkeosU
77,n/a,Drankin N Smokin,Future & Lil Uzi Vert,1,1120850,n/a,https://www.youtube.com/watch?v=-QiovlGJi_U
