Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,All My Life,Lil Durk,2,4645521,-0.37%,https://www.youtube.com/watch?v=Z4N8lzKNfy4
2,2,un x100to,Grupo Frontera & Bad Bunny,6,4159122,-0.08%,https://www.youtube.com/watch?v=3inw26U-os4
3,3,Ella Baila Sola,Eslabón Armado & Peso Pluma,7,4048212,-0.08%,https://www.youtube.com/watch?v=lZiaYpD9ZrI
4,6,Favorite Song,Toosii,10,3968178,0.1%,https://www.youtube.com/watch?v=4D89Qr5vH6U
5,5,La Bebe (Remix),Yng Lvcas & Peso Pluma,9,3614077,0%,https://www.youtube.com/watch?v=3mchJ-EW9rM
6,n/a,WHERE SHE GOES,Bad Bunny,1,3128743,n/a,https://www.youtube.com/watch?v=bef8QLNHubw
7,9,MATHEMATICAL DISRESPECT,Lil Mabu,3,2576151,-0.16%,https://www.youtube.com/watch?v=YOyE3IfEj8w
8,10,Last Night,Morgan Wallen,13,2407321,0.24%,https://www.youtube.com/watch?v=bUjPPBxbQrQ
9,4,B**** Let's Do It,YoungBoy Never Broke Again,3,2338164,-0.38%,https://www.youtube.com/watch?v=pjXdDjUWkjk
10,8,Acróstico (Official Video),Shakira,2,2230552,-0.29%,https://www.youtube.com/watch?v=PWmJhh_qTSY
11,11,Princess Diana,Ice Spice,6,2156359,0.19%,https://www.youtube.com/watch?v=gMq-I0dejjE
12,n/a,TQM,Fuerza Regida,1,2032259,n/a,https://www.youtube.com/watch?v=DzTNN5Zzpok
13,77,PRC,Peso Pluma & Natanael Cano,12,1950483,1.49%,https://www.youtube.com/watch?v=kJflWOiAc6I
14,7,Video Games,Tenacious D,3,1931201,-0.46%,https://www.youtube.com/watch?v=GNJtPFXUnm4
15,15,Chanel,Becky G & Peso Pluma,7,1903242,0.11%,https://www.youtube.com/watch?v=b2wQtu9YnWk
16,16,QUE VUELVAS,Grupo Frontera & Carin Leon,24,1852292,0.09%,https://www.youtube.com/watch?v=gG3516BF5_w
17,18,TQG,Shakira & KAROL G,13,1842292,0.19%,https://www.youtube.com/watch?v=jZGpkLElSu8
18,47,Area Codes,Kali,3,1821443,0.79%,https://www.youtube.com/watch?v=g3pLoVClX9M
19,13,Tomorrow 2,GloRilla & Cardi B,35,1816811,0.05%,https://www.youtube.com/watch?v=zwa7NzNBQig
20,n/a,MATHEMATICAL DISRESPECT,Lil Mabu,1,1778708,n/a,https://www.youtube.com/watch?v=zXV4GX6Whyw
