Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,RAPSTAR (Official Video),Polo G,1,12001009,n/a,https://www.youtube.com/watch?v=w2IhccXakkE
2,n/a,Kiss Me More (Official Video),Doja Cat,1,6527744,n/a,https://www.youtube.com/watch?v=0EVVKs6DQLo
3,1,MONTERO (Call Me By Your Name) (Official Video),Lil Nas X,3,6350876,-0.35%,https://www.youtube.com/watch?v=6swmTBVI83k
4,3,Back In Blood,Pooh Shiesty,15,5761930,-0.14%,https://www.youtube.com/watch?v=0-Tm65i96TY
5,87,Ruff Ryders' Anthem Clean Version,DMX,2,5546444,4.36%,https://www.youtube.com/watch?v=ThlhSnRk21E
6,2,Beat Box Freestyle,NLE Choppa,3,5021584,-0.3%,https://www.youtube.com/watch?v=2FCwurZyAbs
7,6,Tombstone,Rod Wave,4,3902174,-0.09%,https://www.youtube.com/watch?v=wo9AlOrQ3iE
8,n/a,Slippin' Original Version,DMX,1,3588820,n/a,https://www.youtube.com/watch?v=9Ww-TQUeA3E
9,7,You’re Mines Still,Yung Bleu,17,3579256,-0.09%,https://www.youtube.com/watch?v=_bptrMV3zHE
10,10,No More Parties [Remix] (Official Music Video),Coi Leray ft. Lil Durk,5,3438324,-0.08%,https://www.youtube.com/watch?v=my2ZvqmPaco
11,9,Quicksand,Morray,20,3394264,-0.11%,https://www.youtube.com/watch?v=OLi5_8JWoAU
12,12,Bruno Mars Anderson .Paak Silk Sonic - Leave the Door Open,Anderson .Paak & Bruno Mars & Silk Sonic,6,3147966,-0.06%,https://www.youtube.com/watch?v=adLGHcj_fmA
13,13,Street Runner,Rod Wave,6,3050894,-0.06%,https://www.youtube.com/watch?v=AeaR5QbXgpM
14,11,Peaches,Justin Bieber,4,2871806,-0.16%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
15,15,Hellcats & Trackhawks,Only the Family & Lil Durk,3,2809303,-0.05%,https://www.youtube.com/watch?v=hCg9TCMnHyE
16,n/a,What They Really Want Edited Version,DMX,1,2644199,n/a,https://www.youtube.com/watch?v=0MdAbsd0HmI
17,14,Up,Cardi B,10,2586114,-0.13%,https://www.youtube.com/watch?v=rCiBgLOcuKU
18,16,On Me,Lil Baby,19,2387049,-0.13%,https://www.youtube.com/watch?v=ieTnO1Dvt-I
19,99,Track Star (Official Video),Mooski,2,2375524,1.55%,https://www.youtube.com/watch?v=KPfcycMj8BE
20,n/a,Party Up (Up In Here),DMX,1,2363733,n/a,https://www.youtube.com/watch?v=thIVtEOtlWM
21,5,Who I Smoke,FastMoney Goon & Spinabenz & Yungeen Ace,3,2340485,-0.48%,https://www.youtube.com/watch?v=YFfGgeddAc4
22,19,Save Your Tears (Official Music Video),The Weeknd,15,2306552,-0.04%,https://www.youtube.com/watch?v=XXYlFuWEuKI
23,n/a,Twenty One Pilots - Shy Away (Official Video),twenty one pilots,1,2295014,n/a,https://www.youtube.com/watch?v=3sO-Y1Zbft4
24,20,LA NOCHE DE ANOCHE,Bad Bunny & ROSALÍA,9,2238118,-0.02%,https://www.youtube.com/watch?v=f5omY8jVrSM
25,n/a,X Gon' Give It To Ya,DMX,1,2126991,n/a,https://www.youtube.com/watch?v=fGx6K90TmCI
26,26,Calling My Phone,Lil Tjay,9,2121543,0.02%,https://www.youtube.com/watch?v=zzd4ydafGR0
27,n/a,How's It Goin' Down,DMX,1,2097728,n/a,https://www.youtube.com/watch?v=4AognXgM9FQ
28,23,I Ain't Scared,YoungBoy Never Broke Again,5,2024353,-0.05%,https://www.youtube.com/watch?v=PucU3hge_L4
29,36,Dákiti,Bad Bunny & Jhay Cortez,24,1999705,0.09%,https://www.youtube.com/watch?v=TmKh7lAwnBI
30,33,Outside (Better Days),MO3 & Og Bobby Billions,4,1999527,0.07%,https://www.youtube.com/watch?v=VT0YV-hJHzg
31,17,Easter In Miami,Kodak Black,2,1967427,-0.27%,https://www.youtube.com/watch?v=GkSDW4jqEjQ
32,24,Broken Love,MO3,35,1947121,-0.07%,https://www.youtube.com/watch?v=jWQNqlZ47Ec
