Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Finesse (remix),Bruno Mars,4,13206193,0.01%,https://www.youtube.com/watch?v=LsoLEjrDogU
2,n/a,,,1,9570524,n/a,n/a
3,2,MotorSport,Nicki Minaj & Cardi B & Migos,7,8828378,-0.13%,https://www.youtube.com/watch?v=9v_rtaye2yY
4,16,KEKE,Fetty Wap & A Boogie Wit da Hoodie & 6ix9ine,2,6728610,0.4%,https://www.youtube.com/watch?v=02fRdleMSaA
5,6,Too Good At Goodbyes,Sam Smith,19,6322911,-0.01%,https://www.youtube.com/watch?v=J_ub7Etch2U
6,7,Perfect,Ed Sheeran,12,5951559,-0.02%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
7,32,,,3,5886011,0.76%,n/a
8,10,,,5,5805315,0.03%,n/a
9,3,Havana (Audio),Camila Cabello,17,5798103,-0.27%,https://www.youtube.com/watch?v=HCjNJDNzw8Y
10,4,Gucci Gang,Lil Pump,14,5658565,-0.2%,https://www.youtube.com/watch?v=4LfJnj66HVQ
11,8,6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),FCK THEM,15,5431201,-0.08%,https://www.youtube.com/watch?v=gAs9HZC9c7Y
12,22,Meant to Be,Bebe Rexha,13,5082603,0.15%,https://www.youtube.com/watch?v=zDo0H8Fm7d0
13,11,I Get the Bag,Gucci Mane,23,4824279,-0.12%,https://www.youtube.com/watch?v=uo14xGYwWd4
14,29,Plies  - "Rock" (Official Music Video),bgrexclusive,4,4754841,0.37%,https://www.youtube.com/watch?v=tVv6SrRI9pU
15,n/a,Outside Today,YoungBoy Never Broke Again,1,4735622,n/a,https://www.youtube.com/watch?v=74hZN9i2eEA
16,45,Roll in Peace,Kodak Black,2,4626493,0.64%,https://www.youtube.com/watch?v=S0nbOenwCLw
17,20,,,3,4626228,0.04%,n/a
18,24,Layton Greene - Roll in Peace (Lyrics),Menace Lyrics,5,4625554,0.08%,https://www.youtube.com/watch?v=0sbQsMgvLU8
19,12,Bodak Yellow,Cardi B,30,4543900,-0.17%,https://www.youtube.com/watch?v=PEGccV-NOm8
20,21,Marry Me,Thomas Rhett,6,4484919,0.01%,https://www.youtube.com/watch?v=p_IwENcMPOA
21,19,La modelo,Cardi B & Ozuna,6,4433892,-0.01%,https://www.youtube.com/watch?v=X8sSXU-J8fI
22,14,Post Malone - rockstar ft. 21 Savage (Official Audio),Republic Records,12,4408515,-0.11%,https://www.youtube.com/watch?v=4GFAZBKZVJY
23,23,Bad At Love,Halsey,13,4368759,-0.01%,https://www.youtube.com/watch?v=xdYFuCp3m9k
24,13,Échame La Culpa,Luis Fonsi & Demi Lovato,10,4277305,-0.18%,https://www.youtube.com/watch?v=TyHvyGVs42U
25,18,Thunder,Imagine Dragons,18,4215482,-0.06%,https://www.youtube.com/watch?v=fKopy74weus
26,27,Nowadays,Lil Skies,6,3959563,0.01%,https://www.youtube.com/watch?v=DlFmfxACvig
27,28,Betrayed,Lil Xan,19,3945413,0.12%,https://www.youtube.com/watch?v=EbfK7dei7ec
28,15,KOODA,6ix9ine,8,3904508,-0.2%,https://www.youtube.com/watch?v=yz7Cn3pHibo
29,17,LOVE.,Kendrick Lamar,4,3732424,-0.21%,https://www.youtube.com/watch?v=ox7RsX1Ee34
30,9,Havana,Camila Cabello,14,3717505,-0.36%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
31,67,No Smoke,YoungBoy Never Broke Again,23,3491994,0.56%,https://www.youtube.com/watch?v=K3uMMjZGhnI
32,34,Him & I (Official Video),G-Eazy,8,3435718,0.06%,https://www.youtube.com/watch?v=SA7AIQw-7Ms
33,25,Solar Eclipse,YoungBoy Never Broke Again,6,3401148,-0.18%,https://www.youtube.com/watch?v=xw0owsSgO3Y
34,30,Corazón (Official Video),Maluma,7,3265383,-0.03%,https://www.youtube.com/watch?v=GmHrjFIWl6U
35,36,Losin Control (Official Video),Russ,23,3203757,0%,https://www.youtube.com/watch?v=IdGIZjVWrzY
36,37,Shape of You,Ed Sheeran,52,3159721,0.01%,https://www.youtube.com/watch?v=JGwWNGJdvx8
37,39,Freestyle,Lil Baby,5,3083212,0.02%,https://www.youtube.com/watch?v=MHryuYVyHhk
38,35,Perfect - Ed Sheeran (Lyrics),DopeLyrics,7,3063323,-0.05%,https://www.youtube.com/watch?v=UDDMYw_IZnE
39,31,Pills & Automobiles (Official Video),Chris Brown,21,2978121,-0.11%,https://www.youtube.com/watch?v=GTexe8c0eqw
40,43,What Ifs,Kane Brown,24,2927265,0.02%,https://www.youtube.com/watch?v=fM8V1XOI-14
41,49,Red Roses,Lil Skies,4,2910986,0.06%,https://www.youtube.com/watch?v=WlosjSe5B8c
42,51,Offset & Metro Boomin  - "Ric Flair Drip" (Official Audio),21 Savage,9,2857499,0.1%,https://www.youtube.com/watch?v=OwbI9IY9Roo
43,n/a,,,1,2823884,n/a,n/a
44,n/a,All da Smoke,Future & Young Thug,1,2812642,n/a,https://www.youtube.com/watch?v=k3zmNrf0Eog
45,33,New Rules,Dua Lipa,25,2801441,-0.15%,https://www.youtube.com/watch?v=k2qgadSvNyU
46,59,All Of A Sudden,Lil Baby,2,2790142,0.13%,https://www.youtube.com/watch?v=fyyn-dFALfI
