Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Me porto bonito,Bad Bunny,8,3406293,-0.09%,https://www.youtube.com/watch?v=saGYMhApaH8
2,n/a,I Know,YoungBoy Never Broke Again,1,3366963,n/a,https://www.youtube.com/watch?v=jOMygaAiU6Q
3,n/a,STAYING ALIVE,DJ Khaled,1,3290889,n/a,https://www.youtube.com/watch?v=PM2f835zx88
4,2,Tití me preguntó,Bad Bunny,11,3210578,-0.03%,https://www.youtube.com/watch?v=Cr8K88UcO0s
5,n/a,Bad Decisions,Benny Blanco & BTS & Snoop Dogg,1,2736914,n/a,https://www.youtube.com/watch?v=BGNkkVrJZks
6,3,Fuck My Cousin Pt. II,Lil Zay Osama & Lil Durk,2,2257085,-0.17%,https://www.youtube.com/watch?v=VJafhIzVvBk
7,n/a,Home Ain't Home,NBA YoungBoy,1,2118661,n/a,https://www.youtube.com/watch?v=zauOJ6CmKbk
8,9,PROVENZA,KAROL G,16,2000047,-0.04%,https://www.youtube.com/watch?v=ca48oMV59LU
9,15,Super Gremlin,Kodak Black,41,1869152,0.06%,https://www.youtube.com/watch?v=kiB9qk4gnt4
10,12,In A Minute,Lil Baby,18,1857451,-0.03%,https://www.youtube.com/watch?v=4F_vcZ6KD9Q
11,14,Waddup,PGF Nuk,19,1845785,0%,https://www.youtube.com/watch?v=9AUyYcznb98
12,n/a,It's All on U,Icewear Vezzo,1,1829721,n/a,https://www.youtube.com/watch?v=mqqkq_PCxCI
13,17,Get Even,Finesse2Tymes,3,1819927,0.07%,https://www.youtube.com/watch?v=QYjXsdvhvYc
14,n/a,Alone,Rod Wave,1,1712162,n/a,https://www.youtube.com/watch?v=w5Ft8tuWRMQ
15,18,F.N.F. (Let's Go),Hitkidd & GloRilla,14,1640972,-0.01%,https://www.youtube.com/watch?v=ww6ykF2ktaI
16,19,Sleazy Flow (Remix),SleazyWorld Go,11,1610884,-0.01%,https://www.youtube.com/watch?v=3uVHCDdeViQ
17,n/a,Digital,NBA YoungBoy,1,1609361,n/a,https://www.youtube.com/watch?v=DKtsab4B5ZU
18,21,Vette Motors,YoungBoy Never Broke Again,10,1579791,0.04%,https://www.youtube.com/watch?v=oGSBfE3VUns
19,16,Back End,Finesse2Tymes,2,1576600,-0.09%,https://www.youtube.com/watch?v=Vzkr-G1QEh8
20,22,Super General (Freestyle),Kevin Gates,10,1571119,0.06%,https://www.youtube.com/watch?v=TpAVV9-CnMw
21,n/a,Umm Hmm,YoungBoy Never Broke Again,1,1539477,n/a,https://www.youtube.com/watch?v=Hu_iNNCqXXk
22,24,Alien Invasion (From "ZOMBIES 3"),Disney & ZOMBIES – Cast,6,1523224,0.05%,https://www.youtube.com/watch?v=hH-kUCX-vkA
23,8,Come on Out (From "ZOMBIES 3"),Disney & Chandler Kinney & ZOMBIES – Cast & Pearce Joza & Ariel Martin,4,1502001,-0.28%,https://www.youtube.com/watch?v=sXGInAkHUSc
24,20,Sticky,Drake,2,1403951,-0.13%,https://www.youtube.com/watch?v=AnZcWgXZOKM
25,47,Bad Habit (Official Video),Steve Lacy,4,1378013,0.37%,https://www.youtube.com/watch?v=VF-FGf_ZZiI
26,26,Moscow Mule,Bad Bunny,14,1365416,0.01%,https://www.youtube.com/watch?v=p38WgakuYDo
27,n/a,Proof,YoungBoy Never Broke Again,1,1342544,n/a,https://www.youtube.com/watch?v=ZyTB-1WFIwk
28,48,El Rescate,Grupo Marca Registrada & Junior H,3,1290001,0.32%,https://www.youtube.com/watch?v=vmyLXaINNa4
29,n/a,Free Dem 5’s,YoungBoy Never Broke Again,1,1255870,n/a,https://www.youtube.com/watch?v=Dz0ejyGprQk
30,n/a,Billete Grande,Edgardo Nuñez & Fuerza Regida,1,1220715,n/a,https://www.youtube.com/watch?v=ao3SN7fkQQU
31,n/a,Lost Soul Survivor,YoungBoy Never Broke Again,1,1209653,n/a,https://www.youtube.com/watch?v=r9SzoRVrtXI
32,65,Dah Dah DahDah (Official Audio),Nardo Wick,2,1179430,0.39%,https://www.youtube.com/watch?v=YWgwVNzUG-Y
33,28,We Don't Talk About Bruno (From "Encanto"),Stephanie Beatriz & Mauro Castillo & Rhenzy Feliz & Adassa & Diane Guerrero & Carolina Gaitán - La Gaita,33,1176904,-0.05%,https://www.youtube.com/watch?v=bvWRMAU6V-c
34,31,Who Want Smoke?? (Directed by Cole Bennett),Nardo Wick,44,1147897,-0.04%,https://www.youtube.com/watch?v=U2SNwtE-0Us
35,n/a,STAYING ALIVE (Extended Version),DJ Khaled ft. Drake & Lil Baby,1,1142442,n/a,https://www.youtube.com/watch?v=toMyiXEspNc
36,29,Right On (Official Video),Lil Baby,18,1128018,-0.06%,https://www.youtube.com/watch?v=S5xQmaUV7ZA
37,n/a,Trippie Redd – Big 14 feat. Offset & Moneyybagg Yo (Official Music Video),Trippie Redd,1,1120682,n/a,https://www.youtube.com/watch?v=chi_s-2AvgU
38,n/a,Kamikaze,YoungBoy Never Broke Again,1,1088710,n/a,https://www.youtube.com/watch?v=G2qahonZF54
39,36,Si Fuera Fácil,Grupo Marca Registrada,5,1078442,-0.02%,https://www.youtube.com/watch?v=oJPV2QuRIq8
40,35,Tomorrow,GloRilla,4,1072162,-0.06%,https://www.youtube.com/watch?v=F466pARgiHs
41,33,WAIT FOR U (Official Music Video),Future,15,1063771,-0.09%,https://www.youtube.com/watch?v=rP09GUQFDFk
42,37,WTF,Hotboii,10,1062623,-0.02%,https://www.youtube.com/watch?v=bKPDRYc3Vy8
43,n/a,7 Days,YoungBoy Never Broke Again,1,1052603,n/a,https://www.youtube.com/watch?v=On5MUJSz87o
44,42,En El Radio Un Cochinero,Victor Cibrian,13,995870,-0.05%,https://www.youtube.com/watch?v=xfKrlmo8RLY
45,n/a,Chale,Edén Muñoz,22,993632,n/a,https://www.youtube.com/watch?v=OLmGL_SvP_M
46,41,About Damn Time,Lizzo,16,977666,-0.08%,https://www.youtube.com/watch?v=IXXxciRUMzE
47,57,Lil Durk - What Happened to Virgil ft. Gunna (Directed by Cole Bennett),Lil Durk,18,959440,0.04%,https://www.youtube.com/watch?v=PvOYrm_JZc8
48,43,Te Felicito,Shakira & Rauw Alejandro,14,952713,-0.09%,https://www.youtube.com/watch?v=4I25nV9hXGA
49,n/a,FOREVER 1,Girls' Generation,1,952472,n/a,https://www.youtube.com/watch?v=Qpf26PtBXgo
50,55,Last Last,Burna Boy,5,952119,0.02%,https://www.youtube.com/watch?v=421w1j87fEM
51,10,Change,YoungBoy Never Broke Again,3,944528,-0.53%,https://www.youtube.com/watch?v=RLL9QOQ-Yqg
52,13,I Like You (A Happier Song) w. Doja Cat [Official Music Video],Post Malone,3,943390,-0.5%,https://www.youtube.com/watch?v=7aekxC_monc
53,39,Running Up That Hill,Kate Bush,11,910804,-0.14%,https://www.youtube.com/watch?v=wp43OdtAAkM
54,54,As It Was,Harry Styles,20,903227,-0.05%,https://www.youtube.com/watch?v=H5v3kku4y6Q
55,49,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,10,867551,-0.11%,https://www.youtube.com/watch?v=QZp2biJul1c
56,n/a,Hold Your Own,YoungBoy Never Broke Again,1,864470,n/a,https://www.youtube.com/watch?v=h8Lkyj4lhJU
57,n/a,Fuck da Industry,YoungBoy Never Broke Again,1,856853,n/a,https://www.youtube.com/watch?v=gQx2PlOaAng
58,64,World's Smallest Violin,AJR,7,832271,-0.03%,https://www.youtube.com/watch?v=PEnJbjBuxnw
59,58,Love is...,Toosii,4,831865,-0.09%,https://www.youtube.com/watch?v=omEuqt19Uhs
60,81,Hot Shit,Cardi B,5,824026,0.12%,https://www.youtube.com/watch?v=vjbBaai9ZA8
61,30,Haitian Scarface,Kodak Black,4,823264,-0.31%,https://www.youtube.com/watch?v=_HP7Moy4cgM
62,n/a,Los Aparatos,El Alfa & Trueno & Noriel,1,816439,n/a,https://www.youtube.com/watch?v=JEdDaalYx0s
63,74,Betty (Get Money) (Official Music Video),Yung Gravy,5,809150,0.05%,https://www.youtube.com/watch?v=8oE5Z2GLhNc
64,62,Quevedo: Bzrp Music Sessions Vol. 52,Quevedo & Bizarrap,3,808434,-0.07%,https://www.youtube.com/watch?v=A_g3lMcWVy0
65,84,You Proof (Lyric Video),Morgan Wallen,13,806812,0.13%,https://www.youtube.com/watch?v=oSBh6a0QJg8
66,60,U-Digg (Official Video),Lil Baby,8,804709,-0.09%,https://www.youtube.com/watch?v=tAucxF4edAU
67,61,Nobody Like U (From "Turning Red"),4*TOWN (From Disney and Pixar’s Turning Red),19,798276,-0.09%,https://www.youtube.com/watch?v=DQQRjFzB8gY
