Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,The Heart Part 5,Kendrick Lamar,1,11456653,n/a,https://www.youtube.com/watch?v=uAPUkgeiFVY
2,n/a,Moscow Mule,Bad Bunny,1,5665942,n/a,https://www.youtube.com/watch?v=p38WgakuYDo
3,44,WAIT FOR U (Official Music Video),Future,2,3706627,2.84%,https://www.youtube.com/watch?v=rP09GUQFDFk
4,2,We Don't Talk About Bruno (From "Encanto"),Stephanie Beatriz & Mauro Castillo & Rhenzy Feliz & Adassa & Diane Guerrero & Carolina Gaitán - La Gaita,20,3401100,-0.1%,https://www.youtube.com/watch?v=bvWRMAU6V-c
5,4,PROVENZA,KAROL G,3,3324217,-0.01%,https://www.youtube.com/watch?v=ca48oMV59LU
6,3,Super Gremlin,Kodak Black,28,3066103,-0.13%,https://www.youtube.com/watch?v=kiB9qk4gnt4
7,n/a,First Class,Jack Harlow,1,2926014,n/a,https://www.youtube.com/watch?v=yQBImEeXNZ4
8,7,In A Minute,Lil Baby,5,2672010,-0.04%,https://www.youtube.com/watch?v=4F_vcZ6KD9Q
9,n/a,Después de la Playa,Bad Bunny,1,2589484,n/a,https://www.youtube.com/watch?v=a5rlgE6dcBY
10,n/a,Hold My Hand,Lady Gaga,1,2411129,n/a,https://www.youtube.com/watch?v=O2CIAKVTOrc
11,8,Right On (Official Video),Lil Baby,5,2371191,-0.07%,https://www.youtube.com/watch?v=S5xQmaUV7ZA
12,n/a,Me Porto Bonito  (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,1,2351459,n/a,https://www.youtube.com/watch?v=xn21hH7kyx8
13,n/a,Tití Me Preguntó (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,1,2190125,n/a,https://www.youtube.com/watch?v=QpKkNIT84GY
14,n/a,F.N.F. (Let's Go),Hitkidd & GloRilla,1,2174550,n/a,https://www.youtube.com/watch?v=ww6ykF2ktaI
15,5,Loner Life,YoungBoy Never Broke Again,2,2136261,-0.33%,https://www.youtube.com/watch?v=Q33XE_ksUCU
16,n/a,The System,Tom MacDonald,1,2104109,n/a,https://www.youtube.com/watch?v=OshNahVo9-c
17,6,Ya Acabo,Marca MP,2,2053153,-0.3%,https://www.youtube.com/watch?v=NWIIhf_lv08
18,35,D.M.B. (Official Video),A$AP Rocky,2,2002849,0.88%,https://www.youtube.com/watch?v=0NzlbBmkM3E
19,15,Lil Durk - What Happened to Virgil ft. Gunna (Directed by Cole Bennett),Lil Durk,5,1910009,0.12%,https://www.youtube.com/watch?v=PvOYrm_JZc8
20,10,Shake It (Official Video),Kay Flock,4,1875834,-0.18%,https://www.youtube.com/watch?v=L7P68k8jWbI
