Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Tomorrow 2,GloRilla & Cardi B,8,3609300,-0.09%,https://www.youtube.com/watch?v=zwa7NzNBQig
2,4,No Se Va (En Vivo),Grupo Frontera,12,2126683,-0.09%,https://www.youtube.com/watch?v=VtKcDwz6hiM
3,5,Me porto bonito,Bad Bunny,22,1982997,-0.03%,https://www.youtube.com/watch?v=saGYMhApaH8
4,6,Under The Influence,Chris Brown,5,1947913,-0.01%,https://www.youtube.com/watch?v=pfxyk1glEq4
5,47,Break My Heart,Rod Wave,2,1806628,0.97%,https://www.youtube.com/watch?v=SXrcyqCPu4E
6,n/a,Cairo,KAROL G & Ovy On The Drums,1,1799723,n/a,https://www.youtube.com/watch?v=Z02zptUN8gI
7,2,Messy,Quavo & Takeoff,3,1695863,-0.54%,https://www.youtube.com/watch?v=TUbmIriJlp4
8,7,Tití me preguntó,Bad Bunny,25,1690353,-0.09%,https://www.youtube.com/watch?v=Cr8K88UcO0s
9,n/a,Summo,Finesse2tymes,1,1673414,n/a,https://www.youtube.com/watch?v=urbK3FX3PtI
10,11,Billete Grande,Edgardo Nuñez & Fuerza Regida,15,1601852,-0.05%,https://www.youtube.com/watch?v=ao3SN7fkQQU
11,8,Stand On It,Lil Baby,5,1545510,-0.11%,https://www.youtube.com/watch?v=gSeBZqcTHLc
12,9,California Breeze,Lil Baby,5,1535877,-0.11%,https://www.youtube.com/watch?v=WyhU6Zb_fhY
13,3,World Cup,IShowSpeed,2,1532697,-0.47%,https://www.youtube.com/watch?v=8n5dJwWXrbo
14,13,Back End,Finesse2Tymes,16,1520260,-0.09%,https://www.youtube.com/watch?v=Vzkr-G1QEh8
15,n/a,Nut Quick,GloRilla,1,1403137,n/a,https://www.youtube.com/watch?v=uOQw0dX0fao
16,10,Hotel Lobby (Official Video),Quavo & Takeoff,13,1402340,-0.19%,https://www.youtube.com/watch?v=Om0rYw6qzb8
17,n/a,Letter to Takeoff,Gucci Mane,1,1392272,n/a,https://www.youtube.com/watch?v=C2YSX4sV_bA
18,12,NO SE VA (EN VIVO),Grupo Frontera,6,1350261,-0.19%,https://www.youtube.com/watch?v=-1vsm5bhoyE
19,42,All I Want for Christmas Is You (Make My Wish Come True Edition),Mariah Carey,20,1325142,0.38%,https://www.youtube.com/watch?v=aAkMkVFwAoo
20,40,wait in the truck (Official Music Video),HARDY,12,1247752,0.22%,https://www.youtube.com/watch?v=YsMB0i5YTOc
21,19,GATÚBELA,KAROL G & Maldy,12,1230718,-0.1%,https://www.youtube.com/watch?v=SK37InR9j38
22,17,Unholy (Official Music Video),Sam Smith & Kim Petras,7,1219180,-0.16%,https://www.youtube.com/watch?v=Uq9gPaIzbe8
23,21,Forever (Lyric Video),Lil Baby & Fridayy,5,1169644,-0.12%,https://www.youtube.com/watch?v=mTkPFsVC5NE
24,15,Anti-Hero,Taylor Swift,4,1167826,-0.26%,https://www.youtube.com/watch?v=b1kbLwvqugk
25,24,You Proof,Morgan Wallen,10,1147007,-0.1%,https://www.youtube.com/watch?v=3CkLMG5NwUg
26,25,Bad Habit (Official Video),Steve Lacy,18,1116873,-0.08%,https://www.youtube.com/watch?v=VF-FGf_ZZiI
27,31,Shabooya,K Carbon & Hitkidd & Gloss Up,4,1100907,-0.01%,https://www.youtube.com/watch?v=aV-pJ8BBxj8
28,27,PROVENZA,KAROL G,30,1080162,-0.06%,https://www.youtube.com/watch?v=ca48oMV59LU
29,n/a,Rich Spirit,Kendrick Lamar,1,1064278,n/a,https://www.youtube.com/watch?v=toBTPGfurLc
30,26,Blessed,GloRilla,11,1027046,-0.13%,https://www.youtube.com/watch?v=9yvzvUgzxxg
31,35,Made You Look,Meghan Trainor,4,1014114,-0.04%,https://www.youtube.com/watch?v=gPCCYMeXin0
32,30,In A Minute,Lil Baby,32,984830,-0.12%,https://www.youtube.com/watch?v=4F_vcZ6KD9Q
33,48,El Gavilán,Luis R Conriquez & Tony Aguirre & Peso Pluma,4,981942,0.08%,https://www.youtube.com/watch?v=gkkuezo7kX4
34,43,2 Million Up (Official Video),Peezy,16,974282,0.02%,https://www.youtube.com/watch?v=D2nyu8d7Sq0
35,32,Super General (Freestyle),Kevin Gates,24,967848,-0.13%,https://www.youtube.com/watch?v=TpAVV9-CnMw
36,34,Jelly Roll - Son Of A Sinner (Official Music Video),Jelly Roll,18,946800,-0.11%,https://www.youtube.com/watch?v=n4Z1cpdkgQU
37,67,Calm Down,Rema & Selena Gomez,9,911533,0.21%,https://www.youtube.com/watch?v=WcIcVapfqXw
38,28,Just Wanna Rock,Lil Uzi Vert,4,907576,-0.2%,https://www.youtube.com/watch?v=hqunRm_dSHw
39,36,Sleazy Flow (Remix),SleazyWorld Go,25,891525,-0.14%,https://www.youtube.com/watch?v=3uVHCDdeViQ
40,52,Miss You,Oliver Tree & Robin Schulz,3,886610,-0.01%,https://www.youtube.com/watch?v=BX0lKSa_PTk
41,39,Straightenin (Official Video),Migos,22,867157,-0.16%,https://www.youtube.com/watch?v=E553AnMAvlU
42,50,No es por acá,Carin Leon,16,856075,-0.05%,https://www.youtube.com/watch?v=CboQScwFnLY
43,51,Fall In Love,Bailey Zimmerman,17,845758,-0.06%,https://www.youtube.com/watch?v=d1yKrnPHAmo
44,n/a,Moscow Mule,Bad Bunny,26,844388,n/a,https://www.youtube.com/watch?v=p38WgakuYDo
45,46,F.N.F. (Let's Go),Hitkidd & GloRilla,28,826197,-0.11%,https://www.youtube.com/watch?v=ww6ykF2ktaI
46,20,Privileged Rappers,21 Savage & Drake,2,825084,-0.38%,https://www.youtube.com/watch?v=WlaGHS_qs58
47,60,Lift Me Up (From Black Panther: Wakanda Forever),Rihanna,3,822965,0.03%,https://www.youtube.com/watch?v=Mx_OexsUI2M
48,n/a,Waddup,PGF Nuk,32,809509,n/a,https://www.youtube.com/watch?v=9AUyYcznb98
49,41,Monotonía,Shakira & Ozuna,5,801704,-0.2%,https://www.youtube.com/watch?v=j5y6xLpRwx4
50,53,Si Fuera Fácil,Grupo Marca Registrada,15,770087,-0.14%,https://www.youtube.com/watch?v=oJPV2QuRIq8
51,23,Major Distribution (Audio),Drake & 21 Savage,2,762674,-0.41%,https://www.youtube.com/watch?v=LfPYX03_4rA
52,74,Puro Campeón,Grupo Marca Registrada & Luis R Conriquez,5,744971,0.04%,https://www.youtube.com/watch?v=mk4gjLJcdoo
53,38,Last Memory (Official Video),Takeoff,7,729062,-0.29%,https://www.youtube.com/watch?v=sCdXG-iCWE0
54,76,Alone,Rod Wave,15,723626,0.01%,https://www.youtube.com/watch?v=w5Ft8tuWRMQ
55,64,Something in the Orange,Zach Bryan,13,718818,-0.07%,https://www.youtube.com/watch?v=lA8F9sIhGdg
56,72,The Kind of Love We Make (Official Music Video),Luke Combs,20,717183,-0.01%,https://www.youtube.com/watch?v=x8Mc8Pbl06g
57,65,Don't Mess With Me (While I'm Jellyfishing),YourBoySponge,13,715927,-0.06%,https://www.youtube.com/watch?v=XTwkTVjbn78
58,33,Nothing Changed,Takeoff & Quavo,2,715228,-0.33%,https://www.youtube.com/watch?v=fAmGDbLIkDM
59,92,Love is...,Toosii,18,691748,0.07%,https://www.youtube.com/watch?v=omEuqt19Uhs
60,n/a,REAL TALK,DD Osama & DudeyLo & SugarHill Ddot & JayKlickin,1,689510,n/a,https://www.youtube.com/watch?v=kNeTEDVAdyY
61,57,Bullseye 2,Real boston Richey,12,684961,-0.16%,https://www.youtube.com/watch?v=N3FiwPB7aak
62,n/a,Made You Look (Again),Meghan Trainor,1,672061,n/a,https://www.youtube.com/watch?v=5mUQyz0kukk
63,63,Heyy,Lil Baby,6,670687,-0.14%,https://www.youtube.com/watch?v=F-7rQBY8uIQ
64,84,DESPECHÁ,ROSALÍA,14,647830,-0.05%,https://www.youtube.com/watch?v=5g2hT4GmAGU
65,79,Black Visa,Finesse2tymes,9,646629,-0.09%,https://www.youtube.com/watch?v=QBLp8UUqPaE
66,45,Risky,Lil Durk,4,645843,-0.31%,https://www.youtube.com/watch?v=oF8f3U7J5RI
67,14,On BS,Drake & 21 Savage,2,645605,-0.6%,https://www.youtube.com/watch?v=vZo3KgqU6oY
68,n/a,Rock and A Hard Place,Bailey Zimmerman,5,641379,n/a,https://www.youtube.com/watch?v=QyapQFCHUlg
69,77,El Rescate,Grupo Marca Registrada & Junior H,17,639847,-0.1%,https://www.youtube.com/watch?v=vmyLXaINNa4
70,29,300 Blackout,Kodak Black,3,639242,-0.43%,https://www.youtube.com/watch?v=l2Pe9ZN7-4c
71,81,Real Spill (Lyric Video),Lil Baby,5,638203,-0.08%,https://www.youtube.com/watch?v=M8QNjrcrKew
72,n/a,Drake and 21 Savage - Rich Flex Her Loss Recap,Drake,1,629824,n/a,https://www.youtube.com/watch?v=PrSBuEFdRFU
73,69,Last Last,Burna Boy,19,624449,-0.17%,https://www.youtube.com/watch?v=421w1j87fEM
74,94,Neverita,Bad Bunny,13,622347,-0.03%,https://www.youtube.com/watch?v=ARWg160eaX4
75,55,Bejeweled,Taylor Swift,4,621741,-0.25%,https://www.youtube.com/watch?v=b7QlX3yR2xs
76,54,Humble,Finesse2tymes,4,619064,-0.3%,https://www.youtube.com/watch?v=rlhglsvkVu0
77,58,Get Even,Finesse2Tymes,16,615340,-0.24%,https://www.youtube.com/watch?v=QYjXsdvhvYc
