Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,4,All I Want for Christmas Is You (Make My Wish Come True Edition),Mariah Carey,31,2747040,0.04%,https://www.youtube.com/watch?v=aAkMkVFwAoo
2,2,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,17,2676821,-0.14%,https://www.youtube.com/watch?v=Vr1M_l-1wjc
3,3,Great Gatsby,Rod Wave,11,2042062,-0.25%,https://www.youtube.com/watch?v=nM6ayGKXFCw
4,5,Good Good,Usher & Summer Walker & 21 Savage,14,1997669,-0.17%,https://www.youtube.com/watch?v=7jA-tE-4BYI
5,1,First Person Shooter,Drake,3,1975547,-0.53%,https://www.youtube.com/watch?v=Xty2gi5cMa8
6,6,Según Quién,Maluma & Carin Leon,11,1966700,-0.18%,https://www.youtube.com/watch?v=69lO08ar-mI
7,8,Favorite Song,Toosii,37,1850233,-0.16%,https://www.youtube.com/watch?v=4D89Qr5vH6U
8,15,Lovin On Me,Jack Harlow,3,1822828,0.06%,https://www.youtube.com/watch?v=Iq8h3GEe22o
9,9,Ella Baila Sola,Eslabón Armado & Peso Pluma,34,1512781,-0.2%,https://www.youtube.com/watch?v=lZiaYpD9ZrI
10,10,La Bebe (Remix),Yng Lvcas & Peso Pluma,36,1512769,-0.17%,https://www.youtube.com/watch?v=3mchJ-EW9rM
11,12,Water,Tyla,8,1441889,-0.19%,https://www.youtube.com/watch?v=XoiOOiuH8iI
12,11,Rich Men North Of Richmond,Oliver Anthony Music,15,1434077,-0.2%,https://www.youtube.com/watch?v=sqSA-SY5Hro
13,13,un x100to,Grupo Frontera & Bad Bunny,33,1424339,-0.18%,https://www.youtube.com/watch?v=3inw26U-os4
14,36,Last Christmas,Wham!,29,1398604,0.17%,https://www.youtube.com/watch?v=E8gmARGvPlI
15,14,Last Night,Morgan Wallen,40,1385602,-0.2%,https://www.youtube.com/watch?v=bUjPPBxbQrQ
16,7,MR. TAKE YA B*TCH,Lil Mabu,7,1378427,-0.39%,https://www.youtube.com/watch?v=b_rpj_nMWBI
17,17,All My Life,Lil Durk,29,1360270,-0.19%,https://www.youtube.com/watch?v=Z4N8lzKNfy4
18,n/a,BIG EVERYTHING,Busta Rhymes,1,1288796,n/a,https://www.youtube.com/watch?v=hnsB3xpwAPs
19,18,Put It On Da Floor Again,Latto,26,1281065,-0.2%,https://www.youtube.com/watch?v=-WtNCR3EDS4
20,19,Qué Onda Perdida,Grupo Firme & Gerardo Coronel,35,1239096,-0.21%,https://www.youtube.com/watch?v=1WPWhghNipM
21,n/a,Labios Mordidos [Official Video],KAROL G & Kali Uchis,1,1191854,n/a,https://www.youtube.com/watch?v=hBJc4koVHLs
22,20,LADY GAGA,Peso Pluma & Gabito Ballesteros & Junior H,19,1177016,-0.2%,https://www.youtube.com/watch?v=3Wnso2A4PZE
23,22,Turks & Caicos,Rod Wave,11,1154329,-0.18%,https://www.youtube.com/watch?v=ltxOOGKZLs0
24,23,MI EX TENÍA RAZÓN (Official Video),KAROL G,16,1150432,-0.18%,https://www.youtube.com/watch?v=VBcs8DZxBGc
25,16,Smurk Carter,Lil Durk,3,1097076,-0.35%,https://www.youtube.com/watch?v=OFlilpsRuMg
