Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,Up,Cardi B,1,14501839,n/a,https://www.youtube.com/watch?v=rCiBgLOcuKU
2,8,Cry Baby,Megan Thee Stallion,2,6886317,1.27%,https://www.youtube.com/watch?v=AqaQsL-8I_M
3,1,Back In Blood,Pooh Shiesty,6,6625330,0.07%,https://www.youtube.com/watch?v=0-Tm65i96TY
4,2,You’re Mines Still,Yung Bleu,8,4600858,-0.04%,https://www.youtube.com/watch?v=_bptrMV3zHE
5,n/a,Neighbors,Pooh Shiesty,1,4345466,n/a,https://www.youtube.com/watch?v=xtJauZnp3xY
6,7,Save Your Tears (Official Music Video),The Weeknd,6,4319011,0.37%,https://www.youtube.com/watch?v=XXYlFuWEuKI
7,n/a,GNF (OKOKOK),Polo G,1,3658043,n/a,https://www.youtube.com/watch?v=gxykC33lTiQ
8,3,Whoopty,CJ,13,3583299,-0.16%,https://www.youtube.com/watch?v=2xWkATdMQms
9,4,drivers license (Official Video),Olivia Rodrigo,5,3466060,-0.17%,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
10,5,On Me,Lil Baby,10,3317210,-0.09%,https://www.youtube.com/watch?v=ieTnO1Dvt-I
11,59,Time Today (Official Music Video),Moneybagg Yo,2,3187311,1.76%,https://www.youtube.com/watch?v=1H6xw0B3phU
12,9,Streets (Audio),Doja Cat,5,2775157,-0.09%,https://www.youtube.com/watch?v=oqv35UZepIM
13,12,For The Night (Audio),Pop Smoke,32,2630626,-0.06%,https://www.youtube.com/watch?v=Q9pjm4cNsfc
14,17,Quicksand,Morray,11,2629099,0.08%,https://www.youtube.com/watch?v=OLi5_8JWoAU
15,14,Broken Love,MO3,26,2408198,-0.02%,https://www.youtube.com/watch?v=jWQNqlZ47Ec
16,19,SPOTEMGOTTEM Feat. Pooh Shiesty "Beatbox 2" (Official Video),SpotemGottem,8,2361524,0.03%,https://www.youtube.com/watch?v=94zTrkr5_xY
17,n/a,Blinding Lights,The Weeknd,25,2316822,n/a,https://www.youtube.com/watch?v=4NRXx6U8ABQ
18,11,Throat Baby (Go Baby) (Remix),City Girls & BRS Kash & DaBaby,3,2301743,-0.19%,https://www.youtube.com/watch?v=MaE19-BdilM
19,15,Dákiti,Bad Bunny & Jhay Cortez,15,2299710,-0.06%,https://www.youtube.com/watch?v=TmKh7lAwnBI
20,16,We Paid (Official Video),Lil Baby & 42 Dugg,41,2222946,-0.09%,https://www.youtube.com/watch?v=GErG9femMQk
21,20,How I Been,YoungBoy Never Broke Again,10,2097611,-0.03%,https://www.youtube.com/watch?v=ehper8I7NsI
22,22,Top (Remix),Fredo Bang,4,2016518,-0.02%,https://www.youtube.com/watch?v=o0QB6cXs1_k
23,13,Toxic Punk,YoungBoy Never Broke Again,2,2014090,-0.24%,https://www.youtube.com/watch?v=q5Cq_bNbZjM
24,21,Backdoor,Lil Durk,7,1982021,-0.07%,https://www.youtube.com/watch?v=Ty-CHgmCeKw
25,n/a,Every Balmain,Kodak Black,1,1810310,n/a,https://www.youtube.com/watch?v=8BXIzrqkCfo
26,n/a,Cancelled,Tom MacDonald,1,1805113,n/a,https://www.youtube.com/watch?v=EHBMbZdCpSk
27,25,Laugh Now Cry Later (Official Music Video),Drake,26,1789865,-0.08%,https://www.youtube.com/watch?v=JFm7YDVlqnI
28,10,Fake Woke,Tom MacDonald,2,1788692,-0.4%,https://www.youtube.com/watch?v=2l6JUNFAJ9o
29,33,Best Friend,Saweetie,5,1775206,0.11%,https://www.youtube.com/watch?v=_xJUCsyMQes
30,27,Money Mu - “Hittin’ Remix” feat. MoneyBagg Yo & Foogiano (Official Music Video - WSHH Exclusive),Money Mu,13,1775119,-0.05%,https://www.youtube.com/watch?v=j7tHktqr_sA
31,31,Buss It,Erica Banks,4,1709139,0.05%,https://www.youtube.com/watch?v=NOoHJ_ZXlJU
32,26,BICHOTA (Official Video),KAROL G,16,1700799,-0.09%,https://www.youtube.com/watch?v=QaXhVryxVBk
33,32,Damage (Official Video),H.E.R.,10,1693135,0.04%,https://www.youtube.com/watch?v=PAFAfhod9TU
34,23,It Ain't Over (Interlude),YoungBoy Never Broke Again,8,1680844,-0.15%,https://www.youtube.com/watch?v=MpdWc0LAQVo
