Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,Put It On Da Floor Again,Latto,1,6452616,n/a,https://www.youtube.com/watch?v=-WtNCR3EDS4
2,3,Favorite Song,Toosii,12,4071131,0.05%,https://www.youtube.com/watch?v=4D89Qr5vH6U
3,1,All My Life,Lil Durk,4,4057211,-0.17%,https://www.youtube.com/watch?v=Z4N8lzKNfy4
4,5,un x100to,Grupo Frontera & Bad Bunny,8,3679033,0.03%,https://www.youtube.com/watch?v=3inw26U-os4
5,2,Ella Baila Sola,Eslabón Armado & Peso Pluma,9,3532405,-0.09%,https://www.youtube.com/watch?v=lZiaYpD9ZrI
6,14,PESO PLUMA: Bzrp Music Sessions Vol. 55,Bizarrap & Peso Pluma,2,3387955,0.82%,https://www.youtube.com/watch?v=v5_SYkFpFiY
7,6,La Bebe (Remix),Yng Lvcas & Peso Pluma,11,2906030,-0.11%,https://www.youtube.com/watch?v=3mchJ-EW9rM
8,n/a,bread & butter,Gunna,1,2822799,n/a,https://www.youtube.com/watch?v=PpCZPdLC6Cc
9,8,B**** Let's Do It,YoungBoy Never Broke Again,5,2430510,0.01%,https://www.youtube.com/watch?v=pjXdDjUWkjk
10,9,Last Night,Morgan Wallen,15,2322978,0.16%,https://www.youtube.com/watch?v=bUjPPBxbQrQ
11,31,Area Codes,Kali,5,2305671,0.69%,https://www.youtube.com/watch?v=g3pLoVClX9M
12,16,Princess Diana,Ice Spice,8,2244222,0.34%,https://www.youtube.com/watch?v=gMq-I0dejjE
13,15,MATHEMATICAL DISRESPECT,Lil Mabu,5,2220663,0.28%,https://www.youtube.com/watch?v=YOyE3IfEj8w
14,7,Bye,Peso Pluma,2,2122038,-0.23%,https://www.youtube.com/watch?v=8ttz1wdViys
15,11,PRC,Peso Pluma & Natanael Cano,14,2117228,0.08%,https://www.youtube.com/watch?v=kJflWOiAc6I
16,n/a,S-Class,Stray Kids,1,1862145,n/a,https://www.youtube.com/watch?v=JsOOis4bBFg
17,17,Tomorrow 2,GloRilla & Cardi B,37,1815402,0.09%,https://www.youtube.com/watch?v=zwa7NzNBQig
18,13,TQG,Shakira & KAROL G,15,1789643,-0.05%,https://www.youtube.com/watch?v=jZGpkLElSu8
19,21,TQM,Fuerza Regida,3,1704182,0.08%,https://www.youtube.com/watch?v=DzTNN5Zzpok
20,18,Chanel,Becky G & Peso Pluma,9,1689488,0.02%,https://www.youtube.com/watch?v=b2wQtu9YnWk
21,19,QUE VUELVAS,Grupo Frontera & Carin Leon,26,1645229,0.03%,https://www.youtube.com/watch?v=gG3516BF5_w
22,10,Qué Onda Perdida,Grupo Firme & Gerardo Coronel,10,1629984,-0.18%,https://www.youtube.com/watch?v=1WPWhghNipM
23,25,California Breeze,Lil Baby,34,1449450,0.01%,https://www.youtube.com/watch?v=WyhU6Zb_fhY
24,36,Dijeron que no la iba lograr,Chino Pacas & Fuerza Regida,13,1442568,0.2%,https://www.youtube.com/watch?v=0JTu6lpx930
