Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,GOOBA,6ix9ine,2,16385486,-0.64%,https://www.youtube.com/watch?v=pPw_izFr5PA
2,2,Life Is Good (Official Music Video),Future,19,12104798,0%,https://www.youtube.com/watch?v=l0U7SxXHkPY
3,4,We Paid (Official Video),Lil Baby & 42 Dugg,3,5742535,-0.15%,https://www.youtube.com/watch?v=GErG9femMQk
4,n/a,Watermelon Sugar (Official Video),Harry Styles,1,4753602,n/a,https://www.youtube.com/watch?v=E07s5ZYygMg
5,6,JUMP,DaBaby,5,4144416,-0.14%,https://www.youtube.com/watch?v=xjmC4lSk-2U
6,5,Me vs Me,Moneybagg Yo,2,4050482,-0.27%,https://www.youtube.com/watch?v=86p9_ycUyq8
7,7,Walk Em Down feat. Roddy Ricch,NLE Choppa,9,3829877,0.02%,https://www.youtube.com/watch?v=fyIcQ1Xl-rs
8,n/a,Be Something (Official Audio),Polo G,1,3816888,n/a,https://www.youtube.com/watch?v=_3LuZx06QhQ
9,9,StaySolidRocky - Party Girl (Lyrics),Mr Shades,3,3350668,0.01%,https://www.youtube.com/watch?v=cNDIY2t7Q2Y
10,8,Toosie Slide (Official Music Video),Drake,7,2980349,-0.16%,https://www.youtube.com/watch?v=xWggTb45brM
11,n/a,Flex (Official Audio),Polo G,1,2940191,n/a,https://www.youtube.com/watch?v=7aS7KStPgNA
12,n/a,Bloody Valentine [Official Video],Machine Gun Kelly,1,2834770,n/a,https://www.youtube.com/watch?v=wSdT-SArM2Q
13,13,The Box,Roddy Ricch,12,2664636,-0.05%,https://www.youtube.com/watch?v=UNZqm3dxd2w
14,11,Grace (Official Video),Lil Baby & 42 Dugg,10,2661649,-0.07%,https://www.youtube.com/watch?v=3npC_24Iq9s
15,10,All In,Lil Baby,5,2593135,-0.13%,https://www.youtube.com/watch?v=4GVKyGhI_5U
16,24,Say So (Official Video),Doja Cat,13,2584777,0.16%,https://www.youtube.com/watch?v=pok8H_KF1FA
17,45,Party Girl,StaySolidRocky,2,2558279,0.55%,https://www.youtube.com/watch?v=1KlNDZpCkHc
18,20,Blueberry Faygo,Lil Mosey,9,2482210,0.04%,https://www.youtube.com/watch?v=V_jHc_n0p9c
19,15,Lil Top,YoungBoy Never Broke Again,13,2414155,-0.08%,https://www.youtube.com/watch?v=lUmYlsulfYo
20,12,Righteous,Juice WRLD,4,2397053,-0.16%,https://www.youtube.com/watch?v=ZengOKCUBHo
21,18,BOP,DaBaby,27,2363970,-0.04%,https://www.youtube.com/watch?v=28hYUZMufDg
22,n/a,Do It (Official Video),Chloe x Halle,1,2313016,n/a,https://www.youtube.com/watch?v=a9HIaGcBocc
23,14,Savage,Megan Thee Stallion,7,2254605,-0.17%,https://www.youtube.com/watch?v=EOxj2ROIxok
24,17,The Box,Roddy Ricch,24,2247746,-0.1%,https://www.youtube.com/watch?v=uLHqpjW3aDs
