Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,MONTERO (Call Me By Your Name) (Official Video),Lil Nas X,1,28005215,n/a,https://www.youtube.com/watch?v=6swmTBVI83k
2,1,Back In Blood,Pooh Shiesty,13,6704440,-0.05%,https://www.youtube.com/watch?v=0-Tm65i96TY
3,3,Tombstone,Rod Wave,2,6382410,0.43%,https://www.youtube.com/watch?v=wo9AlOrQ3iE
4,2,Peaches,Justin Bieber,2,4439428,-0.31%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
5,n/a,Rod Wave - Richer ft. Polo G (Official Audio),Rod Wave,1,4094938,n/a,https://www.youtube.com/watch?v=yTOyaiCxdUg
6,6,You’re Mines Still,Yung Bleu,15,4044336,-0.04%,https://www.youtube.com/watch?v=_bptrMV3zHE
7,5,Street Runner,Rod Wave,4,3937958,-0.07%,https://www.youtube.com/watch?v=AeaR5QbXgpM
8,4,No More Parties [Remix] (Official Music Video),Coi Leray ft. Lil Durk,3,3924442,-0.1%,https://www.youtube.com/watch?v=my2ZvqmPaco
9,10,Up,Cardi B,8,3724428,0.14%,https://www.youtube.com/watch?v=rCiBgLOcuKU
10,n/a,Hellcats & Trackhawks,Only the Family & Lil Durk,1,3628940,n/a,https://www.youtube.com/watch?v=hCg9TCMnHyE
11,8,Quicksand,Morray,18,3573282,0.01%,https://www.youtube.com/watch?v=OLi5_8JWoAU
12,n/a,Who I Smoke,FastMoney Goon & Spinabenz & Yungeen Ace,1,3264977,n/a,https://www.youtube.com/watch?v=YFfGgeddAc4
13,9,Bruno Mars Anderson .Paak Silk Sonic - Leave the Door Open,Anderson .Paak & Bruno Mars & Silk Sonic,4,3077774,-0.09%,https://www.youtube.com/watch?v=adLGHcj_fmA
14,n/a,Hard For The Next,Moneybagg Yo & Future,1,2990795,n/a,https://www.youtube.com/watch?v=RRtMkfjuWkI
15,n/a,Rod Wave - Don't Forget (Official Audio),Rod Wave,1,2777165,n/a,https://www.youtube.com/watch?v=r9XiqcsU8Es
16,12,On Me,Lil Baby,17,2751639,0%,https://www.youtube.com/watch?v=ieTnO1Dvt-I
17,n/a,BIG PURR (Prrdd) (Official Audio),Coi Leray ft. Pooh Shiesty,1,2721163,n/a,https://www.youtube.com/watch?v=m_7ZNOTg5Vg
18,7,I Ain't Scared,YoungBoy Never Broke Again,3,2590681,-0.33%,https://www.youtube.com/watch?v=PucU3hge_L4
19,15,Save Your Tears (Official Music Video),The Weeknd,13,2536396,0%,https://www.youtube.com/watch?v=XXYlFuWEuKI
20,17,LA NOCHE DE ANOCHE,Bad Bunny & ROSALÍA,7,2350745,0.02%,https://www.youtube.com/watch?v=f5omY8jVrSM
21,14,Real As It Gets (Official Video),Lil Baby,5,2344487,-0.11%,https://www.youtube.com/watch?v=yhoGtNiNX40
22,16,Cry Baby,Megan Thee Stallion,9,2224455,-0.06%,https://www.youtube.com/watch?v=AqaQsL-8I_M
23,n/a,STORY,NF,1,2218983,n/a,https://www.youtube.com/watch?v=XSAGLJckRWM
24,n/a,EL MAKINON (Official Video),KAROL G & Mariah Angeliq ,1,2218005,n/a,https://www.youtube.com/watch?v=2jYEz66J_J4
25,19,Streets (Official Video),Doja Cat,4,2156886,-0.04%,https://www.youtube.com/watch?v=jJdlgKzVsnI
26,18,SPOTEMGOTTEM Feat. Pooh Shiesty "Beatbox 2" (Official Video),SpotemGottem,15,2137373,-0.07%,https://www.youtube.com/watch?v=94zTrkr5_xY
27,20,Broken Love,MO3,33,2001459,-0.08%,https://www.youtube.com/watch?v=jWQNqlZ47Ec
28,22,Time Today (Official Music Video),Moneybagg Yo,9,1999812,-0.06%,https://www.youtube.com/watch?v=1H6xw0B3phU
