Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Life Is Good (Official Music Video),Future,25,13092481,0.15%,https://www.youtube.com/watch?v=l0U7SxXHkPY
2,n/a,DaBaby - Rockstar feat. Roddy Ricch [Official Music Video],DaBaby,1,8540204,n/a,https://www.youtube.com/watch?v=mxFstYSbBmc
3,4,We Paid (Official Video),Lil Baby & 42 Dugg,9,8490679,0.07%,https://www.youtube.com/watch?v=GErG9femMQk
4,n/a,How You Like That,BLACKPINK,1,7935408,n/a,https://www.youtube.com/watch?v=ioNng23DkIM
5,2,death enclaimed,YoungBoy Never Broke Again,2,6336170,-0.23%,https://www.youtube.com/watch?v=ted2pAnAnQc
6,3,The Bigger Picture,Lil Baby,3,6246111,-0.23%,https://www.youtube.com/watch?v=_VDGysJGNoI
7,6,GOOBA,6ix9ine,8,6186177,-0.14%,https://www.youtube.com/watch?v=pPw_izFr5PA
8,5,TROLLZ,Nicki Minaj & 6ix9ine,3,5465930,-0.24%,https://www.youtube.com/watch?v=oNg3M9IJJlY
9,n/a,Like That (Official Video),Doja Cat,1,3970300,n/a,https://www.youtube.com/watch?v=XEJLuJyxLDE
10,8,Walk Em Down feat. Roddy Ricch,NLE Choppa,15,3931483,0.05%,https://www.youtube.com/watch?v=fyIcQ1Xl-rs
11,55,Whats Poppin (remix),Jack Harlow,2,3760073,2.17%,https://www.youtube.com/watch?v=EoxkdcQAZmQ
12,7,NLE Choppa - Shotta Flow 5 (Directed by Cole Bennett),Lyrical Lemonade,2,3497918,-0.24%,https://www.youtube.com/watch?v=BUJ_hyOMIq8
13,n/a,Girls in the Hood,Megan Thee Stallion,1,3309410,n/a,https://www.youtube.com/watch?v=l3Cj7Esqr0c
14,9,Party Girl,StaySolidRocky,8,2905923,-0.07%,https://www.youtube.com/watch?v=1KlNDZpCkHc
15,n/a,Stay Gold,BTS,1,2792872,n/a,https://www.youtube.com/watch?v=9IHwqdz8Xhw
16,n/a,Wash Us in the Blood,Kanye West,1,2721464,n/a,https://www.youtube.com/watch?v=h0U2QUGKbSE
17,12,StaySolidRocky - Party Girl (Lyrics),Mr Shades,9,2566290,0%,https://www.youtube.com/watch?v=cNDIY2t7Q2Y
18,11,Me vs Me,Moneybagg Yo,8,2550247,-0.02%,https://www.youtube.com/watch?v=86p9_ycUyq8
19,10,Grace (Official Video),Lil Baby & 42 Dugg,16,2342135,-0.1%,https://www.youtube.com/watch?v=3npC_24Iq9s
20,13,Blueberry Faygo,Lil Mosey,15,2270204,-0.09%,https://www.youtube.com/watch?v=V_jHc_n0p9c
21,14,Jack Harlow - WHATS POPPIN (Directed by Cole Bennett),Lyrical Lemonade,20,2185969,-0.12%,https://www.youtube.com/watch?v=w9uWPBDHEKE
22,n/a,6locc 6a6y (Remix),Lil Loaded,1,1910446,n/a,https://www.youtube.com/watch?v=aITIKxjFaL0
23,n/a,Blue Diamonds,Young Dolph,1,1909975,n/a,https://www.youtube.com/watch?v=qBn_aZPcqJk
24,29,Free Joe Exotic,Bfb Da Packman,2,1893950,0.14%,https://www.youtube.com/watch?v=zzY64Qu8HHc
25,16,All In,Lil Baby,11,1881754,-0.09%,https://www.youtube.com/watch?v=4GVKyGhI_5U
26,66,Then Leave,BeatKing,2,1838061,0.66%,https://www.youtube.com/watch?v=Qqlw8iQeTHs
27,17,Toosie Slide (Official Music Video),Drake,13,1823162,-0.11%,https://www.youtube.com/watch?v=xWggTb45brM
