Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,Boy’s a liar Pt. 2,PinkPantheress & Ice Spice,6,4276898,-0.04%,https://www.youtube.com/watch?v=oftolPu9qp4
2,1,TQG,Shakira & KAROL G,3,4157053,-0.15%,https://www.youtube.com/watch?v=jZGpkLElSu8
3,4,Flowers,Miley Cyrus,10,2672302,-0.03%,https://www.youtube.com/watch?v=G7KNmW9a75Y
4,3,Shorty Party,Cartel De Santa & La Kelly,2,2550440,-0.34%,https://www.youtube.com/watch?v=1ooy2CyFLH4
5,6,Tomorrow 2,GloRilla & Cardi B,25,2358464,-0.04%,https://www.youtube.com/watch?v=zwa7NzNBQig
6,8,QUE VUELVAS,Grupo Frontera & Carin Leon,14,2128778,-0.08%,https://www.youtube.com/watch?v=gG3516BF5_w
7,7,Bebe Dame,Fuerza Regida & Grupo Frontera,13,2123162,-0.09%,https://www.youtube.com/watch?v=Oie--p6YqJo
8,11,Last Night,Morgan Wallen,3,1779885,-0.04%,https://www.youtube.com/watch?v=bUjPPBxbQrQ
9,n/a,River,Miley Cyrus,1,1722229,n/a,https://www.youtube.com/watch?v=v_4fljfr2r4
10,n/a,Stop Playin,That Girl Lay Lay,3,1630734,n/a,https://www.youtube.com/watch?v=C8ZKvnUKE-M
11,15,No Se Va (En Vivo),Grupo Frontera,29,1553300,-0.04%,https://www.youtube.com/watch?v=VtKcDwz6hiM
12,20,Mientras Me Curo Del Cora,KAROL G,2,1538973,0.07%,https://www.youtube.com/watch?v=37wmW9kYAlQ
13,13,AMG,Peso Pluma & Natanael Cano & Gabito Ballesteros,14,1527139,-0.08%,https://www.youtube.com/watch?v=DWRj2BB8YHs
14,14,Just Wanna Rock,Lil Uzi Vert,17,1519898,-0.08%,https://www.youtube.com/watch?v=UhbixyxgsiU
15,16,California Breeze,Lil Baby,22,1503456,-0.05%,https://www.youtube.com/watch?v=WyhU6Zb_fhY
16,18,Shakira: Bzrp Music Sessions Vol. 53,Bizarrap & Shakira,10,1479171,-0.04%,https://www.youtube.com/watch?v=CocEMWdc7Ck
17,n/a,Mother,Meghan Trainor,1,1465592,n/a,https://www.youtube.com/watch?v=9coyY-SPIXU
18,19,Qué Agonía,Ángela Aguilar & Yuridia,17,1459667,0.01%,https://www.youtube.com/watch?v=Q8xIa7KcI1A
19,17,Under The Influence,Chris Brown,22,1443951,-0.07%,https://www.youtube.com/watch?v=pfxyk1glEq4
20,n/a,SET ME FREE,TWICE,1,1430286,n/a,https://www.youtube.com/watch?v=w4cTYnOPdNk
21,22,Kill Bill,SZA,10,1351467,0.02%,https://www.youtube.com/watch?v=MSRcC626prw
22,23,Calm Down,Rema & Selena Gomez,26,1301564,0%,https://www.youtube.com/watch?v=WcIcVapfqXw
23,81,MOTTO,NF,2,1259381,0.95%,https://www.youtube.com/watch?v=0YKOxtOb44c
24,26,Back End,Finesse2Tymes,33,1201382,-0.02%,https://www.youtube.com/watch?v=Vzkr-G1QEh8
25,5,Mas Rica Que Ayer,Anuel AA & Mambo Kingz & DJ Luian,2,1199851,-0.56%,https://www.youtube.com/watch?v=5sLzyEzUbPo
26,21,You Proof,Morgan Wallen,27,1196110,-0.1%,https://www.youtube.com/watch?v=3CkLMG5NwUg
