Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Put a Date On It,Yo Gotti,10,8988396,-0.06%,https://www.youtube.com/watch?v=1PnHB4sLqew
2,n/a,bad guy (Official Music Video),Billie Eilish,1,8304431,n/a,https://www.youtube.com/watch?v=DyDfgMOUjCI
3,3,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,24,7760216,-0.02%,https://www.youtube.com/watch?v=ApXoWvfEYVU
4,2,YNW Melly - Murder On My Mind [Official Video],YNW Melly,33,7510667,-0.17%,https://www.youtube.com/watch?v=hqDinxaPUK4
5,5,Please Me,Cardi B & Bruno Mars,5,6738046,0.02%,https://www.youtube.com/watch?v=3y-O-4IL-PU
6,6,Saturday Nights REMIX (Official Video),Kane Brown & Khalid,6,5740923,-0.02%,https://www.youtube.com/watch?v=5hqK-A0UxKw
7,13,,,5,5668984,0.4%,n/a
8,88,Racks in the Middle,Nipsey Hussle,6,5426465,3.42%,https://www.youtube.com/watch?v=PAcGg_4KKYs
9,7,Con Calma (Remix),Daddy Yankee,10,4490947,-0.1%,https://www.youtube.com/watch?v=DiItGE3eAyQ
10,12,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,45,4449555,-0.05%,https://www.youtube.com/watch?v=aJOTlE1K90k
11,11,Better (Official Video),Khalid,21,4203387,-0.12%,https://www.youtube.com/watch?v=x3bfa3DZ8JM
12,n/a,West Coast,G-Eazy & Blueface,1,4181694,n/a,https://www.youtube.com/watch?v=KCXSkp-CFqQ
13,9,a lot (Official Video),21 Savage,9,4056151,-0.16%,https://www.youtube.com/watch?v=DmWWqogr_r8
14,n/a,Double Up,Nipsey Hussle,1,3988913,n/a,https://www.youtube.com/watch?v=pwBFOuCrdr4
15,53,I Can't Get Enough (Official Music Video),benny blanco,4,3959429,1.16%,https://www.youtube.com/watch?v=Tztc73r8348
16,n/a,Rap Niggas,Nipsey Hussle,1,3398420,n/a,https://www.youtube.com/watch?v=_4LsQ_kdLh0
17,26,Aullando (Official Video),Wisin & Yandel & Romeo Santos,6,3349767,0.18%,https://www.youtube.com/watch?v=-n9krkSb-ug
18,n/a,MONOPOLY (Official Video),Ariana Grande & Victoria Monét,1,3330412,n/a,https://www.youtube.com/watch?v=t0pryRrJvfI
19,23,Suge,DaBaby,5,3300760,0.09%,https://www.youtube.com/watch?v=KvuQNNVrbtM
20,32,MIDDLE CHILD,J. Cole,6,3173996,0.26%,https://www.youtube.com/watch?v=WILNIXZr2oc
21,15,7 rings (Official Video),Ariana Grande,11,3036136,-0.1%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
22,14,Pimpin Ain't Eazy,Kodak Black,6,3014268,-0.14%,https://www.youtube.com/watch?v=OE_dwXN_YHI
23,19,Close Friends,Lil Baby,8,2997137,-0.04%,https://www.youtube.com/watch?v=hhzYbExfVIY
24,18,Pure Water,Mustard & Migos,4,2993708,-0.05%,https://www.youtube.com/watch?v=9hJ8lLNWrM4
25,16,Taste (Official Video),Tyga,45,2988053,-0.09%,https://www.youtube.com/watch?v=LjxulQ1bEWg
26,49,Dancing With A Stranger (Official Music Video),Sam Smith & Normani,9,2872037,0.44%,https://www.youtube.com/watch?v=av5JD1dfj_c
27,n/a,Verte Ir,DJ Luian & Nicky Jam & Darell & Anuel AA & Brytiago,1,2789703,n/a,https://www.youtube.com/watch?v=gN9e40PE8VI
28,20,Valuable Pain,YoungBoy Never Broke Again,17,2774856,-0.11%,https://www.youtube.com/watch?v=jWu_GqHxmWQ
29,59,bury a friend (Official Music Video),Billie Eilish,10,2764187,0.62%,https://www.youtube.com/watch?v=HUHC9tYz8ik
30,24,Nunca Es Suficiente,Los Ángeles Azules,31,2734143,-0.06%,https://www.youtube.com/watch?v=k76BgIb89-s
31,35,Happier,Marshmello,22,2717482,0.12%,https://www.youtube.com/watch?v=m7Bc3pLyij0
32,36,No Label,Lil Durk,2,2711571,0.16%,https://www.youtube.com/watch?v=sfiEfDmyHtU
33,10,Wow.,Post Malone,3,2613888,-0.45%,https://www.youtube.com/watch?v=393C3pr2ioY
34,28,Pop Out,Polo G & Lil Tjay,7,2604648,-0.02%,https://www.youtube.com/watch?v=g-uW3I_AtDE
35,n/a,Last Time That I Checc’d,Nipsey Hussle,1,2566987,n/a,https://www.youtube.com/watch?v=QM9xgHibvzM
36,29,Beautiful Crazy,Luke Combs,36,2560054,0.01%,https://www.youtube.com/watch?v=rItv9i6c7AY
37,27,Freestyle,Lil Baby,35,2549154,-0.09%,https://www.youtube.com/watch?v=MHryuYVyHhk
38,17,Down Below,Roddy Ricch,5,2537865,-0.21%,https://www.youtube.com/watch?v=CJOZc02VwJM
39,21,SICKO MODE,Travis Scott,24,2490177,-0.18%,https://www.youtube.com/watch?v=6ONRf7h3Mdk
40,30,Calma (Remix - Official Video),Pedro Capó & Farruko,16,2474058,-0.02%,https://www.youtube.com/watch?v=1_zgKRBrT0Y
41,31,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,51,2381082,-0.06%,https://www.youtube.com/watch?v=9jI-z9QN6g8
42,34,Secreto,KAROL G & Anuel AA,12,2282731,-0.08%,https://www.youtube.com/watch?v=gFZfwWZV074
43,33,MIA,Drake & Bad Bunny,26,2187773,-0.13%,https://www.youtube.com/watch?v=OSUxrSe5GbI
44,n/a,Kill This Love,BLACKPINK,1,2166587,n/a,https://www.youtube.com/watch?v=2S24-y0Ij3Y
45,41,HP (Official Video),Maluma,4,2091923,-0.07%,https://www.youtube.com/watch?v=iMEhjsiHbwM
46,40,That's On Me (Remix),Yella Beezy,23,2007996,-0.11%,https://www.youtube.com/watch?v=s8QSTerhk8E
47,39,Eastside (acoustic),Khalid & Halsey,35,2001906,-0.12%,https://www.youtube.com/watch?v=56WBK4ZK_cw
48,n/a,when the party's over (Official Music Video),Billie Eilish,17,1943465,n/a,https://www.youtube.com/watch?v=pbMwTqkKSps
49,45,Alone,Marshmello,19,1926339,-0.09%,https://www.youtube.com/watch?v=ALZHF5UqnU4
50,38,Wake Up in the Sky,Gucci Mane & Bruno Mars & Kodak Black,23,1874869,-0.18%,https://www.youtube.com/watch?v=U68MJz9DrI4
51,65,Vas A Estar Bien (Historia),Banda Carnaval,2,1847191,0.17%,https://www.youtube.com/watch?v=3VZcXTOjkuA
52,43,break up with your girlfriend i'm bored (Official Video),Ariana Grande,8,1829732,-0.17%,https://www.youtube.com/watch?v=LH4Y1ZUUx2g
53,74,,,3,1814839,0.31%,n/a
54,52,Mama Cry,YNW Melly,7,1809414,-0.06%,https://www.youtube.com/watch?v=NGbUsgG_48k
55,n/a,Victory Lap,Nipsey Hussle,1,1807068,n/a,https://www.youtube.com/watch?v=iYC9iMTC5QM
56,n/a,Lost in the Middle of Nowhere (feat. Becky G) (Spanish Remix)...,Kane Brown & Becky G,1,1788663,n/a,https://www.youtube.com/watch?v=VAuz6mlqxNY
57,n/a,Thinkin Bout You,Ciara,1,1762198,n/a,https://www.youtube.com/watch?v=kVczk4uIPPg
58,25,Scenes,YoungBoy Never Broke Again,3,1739595,-0.39%,https://www.youtube.com/watch?v=p_rjyLslD0U
59,47,Calling My Spirit,Kodak Black,17,1739297,-0.15%,https://www.youtube.com/watch?v=ppSY98RGyBU
60,51,Pure Cocaine (Official Music Video),Lil Baby,4,1649109,-0.16%,https://www.youtube.com/watch?v=IixEG5N0GdE
61,54,Worth It (Official Video),YK Osiris,8,1569370,-0.14%,https://www.youtube.com/watch?v=nPiFfJ0UTqE
62,n/a,lovely (Official Music Video),Khalid & Billie Eilish,25,1561492,n/a,https://www.youtube.com/watch?v=V1Pl8CzNzCw
63,66,Amanece,Haze & Anuel AA,16,1552438,-0.01%,https://www.youtube.com/watch?v=xp6706wVdCI
64,84,Goin Baby,DaBaby,2,1534229,0.22%,https://www.youtube.com/watch?v=T0seYxfaoG0
65,n/a,Ain't Got No Haters,Ice Cube,1,1527235,n/a,https://www.youtube.com/watch?v=nCkblLhs0-4
66,37,Going Bad,Meek Mill,8,1526179,-0.34%,https://www.youtube.com/watch?v=S1gp0m4B5p8
67,68,Sucker (Official Video),Jonas Brothers,5,1514035,0%,https://www.youtube.com/watch?v=CnAmeh0-E-U
68,48,Slime Belief,YoungBoy Never Broke Again,6,1510006,-0.25%,https://www.youtube.com/watch?v=U4V47G4Ygg8
69,n/a,Hussle & Motivate,Nipsey Hussle,1,1507644,n/a,https://www.youtube.com/watch?v=nhcDl3S5sXQ
70,60,Shot Clock,Ella Mai,11,1455205,-0.13%,https://www.youtube.com/watch?v=T4kAYIC5Xzo
71,69,I Don't Know About You (Official Music Video),Chris Lane,4,1453663,-0.01%,https://www.youtube.com/watch?v=8aUzwbp_NfI
72,63,MO3 x BOOSIE - Errybody (Remix) (OFFICIAL VIDEO),Boosie Badazz & MO3,9,1443617,-0.13%,https://www.youtube.com/watch?v=9_O6gPcRsEs
73,44,Sally Walker,Iggy Azalea,3,1421132,-0.35%,https://www.youtube.com/watch?v=2Gy8eGr7AfM
74,61,A Través Del Vaso,Banda Los Sebastianes De Saúl Plata,17,1418054,-0.15%,https://www.youtube.com/watch?v=0E7KbIy0cIA
75,62,I Came Thru,YoungBoy Never Broke Again,15,1417729,-0.14%,https://www.youtube.com/watch?v=ElPBcBgGtnU
76,72,Si se da,Farruko & Myke Towers,4,1377783,-0.03%,https://www.youtube.com/watch?v=LXjRV-oSD1U
77,n/a,Con Altura (Official Video),ROSALÍA,1,1373171,n/a,https://www.youtube.com/watch?v=p7bfOZek9t4
78,n/a,Stucc in the Grind,Nipsey Hussle & Bino Rideaux,1,1341968,n/a,https://www.youtube.com/watch?v=AVrNHI4RdPM
79,95,Low Key,Ally Brooke,2,1324622,0.14%,https://www.youtube.com/watch?v=uNlHLoiB6GA
80,85,Talk (Official Video),Khalid,4,1314005,0.05%,https://www.youtube.com/watch?v=hE2Ira-Cwxo
81,96,Exchange (Official Video),Bryson Tiller,3,1277248,0.1%,https://www.youtube.com/watch?v=aj9coPGuFkM
82,n/a,Gangsta Talk,Fredo Bang,1,1275547,n/a,https://www.youtube.com/watch?v=TdrpA05gPsk
83,75,Sweet but Psycho,Ava Max,10,1272369,-0.08%,https://www.youtube.com/watch?v=WXBHCQYxwr0
