Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Boy’s a liar Pt. 2,PinkPantheress & Ice Spice,7,4120580,-0.04%,https://www.youtube.com/watch?v=oftolPu9qp4
2,2,TQG,Shakira & KAROL G,4,3684628,-0.11%,https://www.youtube.com/watch?v=jZGpkLElSu8
3,n/a,Set Me Free Pt.2,Jimin,1,2946795,n/a,https://www.youtube.com/watch?v=UaywgAqcLxI
4,5,Tomorrow 2,GloRilla & Cardi B,26,2544005,0.08%,https://www.youtube.com/watch?v=zwa7NzNBQig
5,3,Flowers,Miley Cyrus,11,2444835,-0.09%,https://www.youtube.com/watch?v=G7KNmW9a75Y
6,6,QUE VUELVAS,Grupo Frontera & Carin Leon,15,2416561,0.14%,https://www.youtube.com/watch?v=gG3516BF5_w
7,n/a,Ella Baila Sola,Eslabón Armado & Peso Pluma,1,2367907,n/a,https://www.youtube.com/watch?v=lSrLb_rERdI
8,7,Bebe Dame,Fuerza Regida & Grupo Frontera,14,2233483,0.05%,https://www.youtube.com/watch?v=Oie--p6YqJo
9,66,Dijeron que no la iba lograr,Chino Pacas & Fuerza Regida,2,1955393,1.63%,https://www.youtube.com/watch?v=0JTu6lpx930
10,4,Shorty Party,Cartel De Santa & La Kelly,3,1920580,-0.25%,https://www.youtube.com/watch?v=1ooy2CyFLH4
11,n/a,Ex's (PHATNALL Remix),GloRilla & Lil Durk,1,1820058,n/a,https://www.youtube.com/watch?v=EEwJQ5M8f5Q
12,n/a,End of the World,Tom MacDonald & John Rich,1,1802662,n/a,https://www.youtube.com/watch?v=H1kLQ7yfY0I
13,8,Last Night,Morgan Wallen,4,1713039,-0.04%,https://www.youtube.com/watch?v=bUjPPBxbQrQ
14,19,Under The Influence,Chris Brown,23,1705337,0.18%,https://www.youtube.com/watch?v=pfxyk1glEq4
15,13,AMG,Peso Pluma & Natanael Cano & Gabito Ballesteros,15,1689299,0.11%,https://www.youtube.com/watch?v=DWRj2BB8YHs
16,28,On Wat U On,Moneybagg Yo,11,1642730,0.44%,https://www.youtube.com/watch?v=DMaZ_hRAu0A
17,15,California Breeze,Lil Baby,23,1620177,0.08%,https://www.youtube.com/watch?v=WyhU6Zb_fhY
18,22,Calm Down,Rema & Selena Gomez,27,1579789,0.21%,https://www.youtube.com/watch?v=WcIcVapfqXw
19,14,Just Wanna Rock,Lil Uzi Vert,18,1543906,0.02%,https://www.youtube.com/watch?v=UhbixyxgsiU
20,18,Qué Agonía,Ángela Aguilar & Yuridia,18,1501025,0.03%,https://www.youtube.com/watch?v=Q8xIa7KcI1A
21,27,El Gordo Trae El Mando,Chino Pacas,7,1486876,0.28%,https://www.youtube.com/watch?v=uIuSv7NU2KU
22,10,Stop Playin,That Girl Lay Lay,4,1486169,-0.09%,https://www.youtube.com/watch?v=C8ZKvnUKE-M
23,n/a,DEATH,Melanie Martinez,1,1421298,n/a,https://www.youtube.com/watch?v=yFfsM_6eYaE
24,11,No Se Va (En Vivo),Grupo Frontera,30,1406189,-0.09%,https://www.youtube.com/watch?v=VtKcDwz6hiM
25,16,Shakira: Bzrp Music Sessions Vol. 53,Bizarrap & Shakira,11,1402363,-0.05%,https://www.youtube.com/watch?v=CocEMWdc7Ck
26,35,Ch y la Pizza (Ao Vivo),Fuerza Regida & Natanael Cano,15,1394647,0.33%,https://www.youtube.com/watch?v=kMp_-ePwEC4
27,21,Kill Bill,SZA,11,1299577,-0.04%,https://www.youtube.com/watch?v=MSRcC626prw
28,30,Dame un Beso y Dime Adios,Carin Leon,14,1280286,0.17%,https://www.youtube.com/watch?v=Awx2ejzQOFk
29,45,Por Las Noches,Peso Pluma,4,1224606,0.3%,https://www.youtube.com/watch?v=acr5b7ZanDA
30,24,Back End,Finesse2Tymes,34,1208969,0.01%,https://www.youtube.com/watch?v=Vzkr-G1QEh8
31,33,wait in the truck (Official Music Video),HARDY,30,1201489,0.13%,https://www.youtube.com/watch?v=YsMB0i5YTOc
32,40,Spin Bout U,Drake & 21 Savage,4,1183345,0.21%,https://www.youtube.com/watch?v=T8nbNQpRwNo
33,26,You Proof,Morgan Wallen,28,1136281,-0.05%,https://www.youtube.com/watch?v=3CkLMG5NwUg
34,38,Yandel 150,Yandel & Feid,8,1130477,0.13%,https://www.youtube.com/watch?v=WHejvUhX6rk
35,47,Igualito a Mi Apá,Fuerza Regida & Peso Pluma,8,1119004,0.21%,https://www.youtube.com/watch?v=OIUZEQ-80_o
36,12,Mientras Me Curo Del Cora,KAROL G,3,1114163,-0.28%,https://www.youtube.com/watch?v=37wmW9kYAlQ
37,39,Luh Tyler - Law & Order (Official Video),Luh Tyler,9,1114138,0.13%,https://www.youtube.com/watch?v=X9X_qq35OZg
