Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,BOP,DaBaby,2,15449548,0.4%,https://www.youtube.com/watch?v=28hYUZMufDg
2,8,Cuban Links,Rod Wave,7,5953290,0.89%,https://www.youtube.com/watch?v=QVU1vUNT2QY
3,n/a,Death (Visualizer),Trippie Redd,1,4165610,n/a,https://www.youtube.com/watch?v=18XQaj7c59M
4,5,House Arrest Tingz,YoungBoy Never Broke Again,10,4047916,0.11%,https://www.youtube.com/watch?v=ALimx-H8C6s
5,4,Bandit,Juice WRLD & YoungBoy Never Broke Again,8,3960059,0.04%,https://www.youtube.com/watch?v=Sw5fNI400E4
6,n/a,The Joker vs Pennywise. Epic Rap Battles Of History,Epic Rap Battles of History,1,3894964,n/a,https://www.youtube.com/watch?v=R2WxaeIJcqY
7,11,Ballin’,Mustard,9,3782418,0.24%,https://www.youtube.com/watch?v=YS0h2-hy9rw
8,2,Lost Motives,YoungBoy Never Broke Again,4,3514003,-0.16%,https://www.youtube.com/watch?v=HSUBPgPtpU0
9,n/a,Vete,Bad Bunny,1,3352531,n/a,https://www.youtube.com/watch?v=f5aDUB1NCnk
10,15,Panini (Official Video),Lil Nas X,13,3350900,0.34%,https://www.youtube.com/watch?v=bXcSLI58-h8
11,26,Memories (Official Video),Maroon 5,8,3217485,0.66%,https://www.youtube.com/watch?v=SlPhMPnQ58k
12,n/a,Suicidal,YNW Melly,1,3047339,n/a,https://www.youtube.com/watch?v=9OmgXxiKV7A
13,19,Heart on Ice,Rod Wave,4,3037095,0.26%,https://www.youtube.com/watch?v=deMLg4FPFhQ
14,10,None Of Your Concern (Official Video),Jhené Aiko,2,2808652,-0.08%,https://www.youtube.com/watch?v=PmeRjrz8KVw
15,18,NLE Choppa - Camelot (Directed by Cole Bennett),Lyrical Lemonade,10,2805865,0.16%,https://www.youtube.com/watch?v=0II-EFw9J0A
16,20,La Mejor Versión De Mi (Remix),Natti Natasha & Romeo Santos,8,2800791,0.2%,https://www.youtube.com/watch?v=R9rVapGCf2c
17,94,Dark Clouds,Rod Wave,2,2754195,2.07%,https://www.youtube.com/watch?v=nGxr8-l0vHI
18,70,De Los Besos Que Te Di (Video Oficial),Christian Nodal,5,2736665,1.27%,https://www.youtube.com/watch?v=VlmZMeqoADI
