Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,13,11342117,-0.03%,https://www.youtube.com/watch?v=ApXoWvfEYVU
2,2,Wake Up in the Sky,Gucci Mane & Bruno Mars & Kodak Black,12,9617434,0.12%,https://www.youtube.com/watch?v=U68MJz9DrI4
3,4,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,34,7684854,0.18%,https://www.youtube.com/watch?v=aJOTlE1K90k
4,5,SICKO MODE,Travis Scott,13,7422458,0.39%,https://www.youtube.com/watch?v=6ONRf7h3Mdk
5,n/a,Twerk ft. Cardi B (Official Music Video),City Girls,1,6152492,n/a,https://www.youtube.com/watch?v=QryoOF5jEbc
6,10,Taste (Official Video),Tyga,34,4590878,0.13%,https://www.youtube.com/watch?v=LjxulQ1bEWg
7,24,Kick Yo Door,YoungBoy Never Broke Again,2,4540700,0.58%,https://www.youtube.com/watch?v=AYdbhbF-Sp4
8,3,That's On Me (Remix),Yella Beezy,12,4533878,-0.39%,https://www.youtube.com/watch?v=s8QSTerhk8E
9,7,Valuable Pain,YoungBoy Never Broke Again,6,4504597,-0.01%,https://www.youtube.com/watch?v=jWu_GqHxmWQ
10,6,Mo Bamba,Sheck Wes,19,4495991,-0.05%,https://www.youtube.com/watch?v=VWoIpDVkOH0
11,13,Better (Official Video),Khalid,10,4048965,0.06%,https://www.youtube.com/watch?v=x3bfa3DZ8JM
12,11,Taki Taki ft. Selena Gomez Ozuna Cardi B (Official Music Vi...,DJ Snake,15,4048641,0.01%,https://www.youtube.com/watch?v=ixkoVwKQaJg
13,15,Calling My Spirit,Kodak Black,6,3983113,0.15%,https://www.youtube.com/watch?v=ppSY98RGyBU
14,23,Without Me,Halsey,12,3971988,0.38%,https://www.youtube.com/watch?v=ZAfAud_M_mg
15,73,Calma (Remix - Official Video),Pedro Capó & Farruko,5,3896001,1.7%,https://www.youtube.com/watch?v=1_zgKRBrT0Y
16,n/a,Bleed It,Blueface,1,3824820,n/a,https://www.youtube.com/watch?v=C934VEPOD5Y
17,21,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,40,3708605,0.21%,https://www.youtube.com/watch?v=9jI-z9QN6g8
18,22,FEFE,6ix9ine,25,3589726,0.18%,https://www.youtube.com/watch?v=V_MXGdSBbAI
19,26,Boo'd Up,Ella Mai,38,3589329,0.28%,https://www.youtube.com/watch?v=6YNZlXfW6Ho
20,14,Armed And Dangerous,Juice WRLD,10,3556857,0%,https://www.youtube.com/watch?v=cr82wSBZeeQ
21,n/a,Close to the Grave,Kodak Black,1,3498456,n/a,https://www.youtube.com/watch?v=JVGXlYl3Yjo
22,20,MIA,Drake & Bad Bunny,15,3460202,0.1%,https://www.youtube.com/watch?v=OSUxrSe5GbI
23,n/a,Secreto,KAROL G & Anuel AA,1,3435295,n/a,https://www.youtube.com/watch?v=gFZfwWZV074
24,19,High Hopes,Panic! At The Disco,17,3341831,0.06%,https://www.youtube.com/watch?v=IPXIgEAGe4U
25,25,Freestyle,Lil Baby,24,3138566,0.1%,https://www.youtube.com/watch?v=MHryuYVyHhk
26,16,Leave Me Alone,Flipp Dinero,8,3133343,-0.1%,https://www.youtube.com/watch?v=qu0CxX8GJj8
27,27,Eastside (acoustic),Khalid & Halsey,24,3121292,0.13%,https://www.youtube.com/watch?v=56WBK4ZK_cw
28,n/a,Babyface Savage,Bhad Bhabie,1,3110919,n/a,https://www.youtube.com/watch?v=s8hW4bzMx8E
29,17,I Came Thru,YoungBoy Never Broke Again,4,3063229,-0.12%,https://www.youtube.com/watch?v=ElPBcBgGtnU
