Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,Life Is Good (Official Music Video),Future,20,11375115,-0.06%,https://www.youtube.com/watch?v=l0U7SxXHkPY
2,1,GOOBA,6ix9ine,3,10892120,-0.34%,https://www.youtube.com/watch?v=pPw_izFr5PA
3,n/a,Rain On Me (Official Music Video),Ariana Grande & Lady Gaga,1,9985161,n/a,https://www.youtube.com/watch?v=AoAm4om0wTs
4,3,We Paid (Official Video),Lil Baby & 42 Dugg,4,5851077,0.02%,https://www.youtube.com/watch?v=GErG9femMQk
5,n/a,Daechwita,Agust D,1,4316818,n/a,https://www.youtube.com/watch?v=qGjAWJ2zWWI
6,7,Walk Em Down feat. Roddy Ricch,NLE Choppa,10,3790537,-0.01%,https://www.youtube.com/watch?v=fyIcQ1Xl-rs
7,5,JUMP,DaBaby,6,3357222,-0.19%,https://www.youtube.com/watch?v=xjmC4lSk-2U
8,6,Me vs Me,Moneybagg Yo,3,3276718,-0.19%,https://www.youtube.com/watch?v=86p9_ycUyq8
9,12,Bloody Valentine [Official Video],Machine Gun Kelly,2,3036086,0.07%,https://www.youtube.com/watch?v=wSdT-SArM2Q
10,9,StaySolidRocky - Party Girl (Lyrics),Mr Shades,4,2943176,-0.12%,https://www.youtube.com/watch?v=cNDIY2t7Q2Y
11,17,Party Girl,StaySolidRocky,3,2748330,0.07%,https://www.youtube.com/watch?v=1KlNDZpCkHc
12,n/a,,,1,2699992,n/a,n/a
13,14,Grace (Official Video),Lil Baby & 42 Dugg,11,2679471,0.01%,https://www.youtube.com/watch?v=3npC_24Iq9s
14,15,All In,Lil Baby,6,2553488,-0.02%,https://www.youtube.com/watch?v=4GVKyGhI_5U
15,10,Toosie Slide (Official Music Video),Drake,8,2511406,-0.16%,https://www.youtube.com/watch?v=xWggTb45brM
16,18,Blueberry Faygo,Lil Mosey,10,2416261,-0.03%,https://www.youtube.com/watch?v=V_jHc_n0p9c
17,19,Lil Top,YoungBoy Never Broke Again,14,2301120,-0.05%,https://www.youtube.com/watch?v=lUmYlsulfYo
18,13,The Box,Roddy Ricch,13,2196402,-0.18%,https://www.youtube.com/watch?v=UNZqm3dxd2w
19,21,BOP,DaBaby,28,2165538,-0.08%,https://www.youtube.com/watch?v=28hYUZMufDg
20,24,The Box,Roddy Ricch,25,2153557,-0.04%,https://www.youtube.com/watch?v=uLHqpjW3aDs
21,27,Jack Harlow - WHATS POPPIN (Directed by Cole Bennett),Lyrical Lemonade,15,2059027,-0.02%,https://www.youtube.com/watch?v=w9uWPBDHEKE
22,25,Savage Remix,Megan Thee Stallion,5,2045782,-0.09%,https://www.youtube.com/watch?v=lEIqjoO0-Bs
23,32,Woah (Official Music Video),Lil Baby,25,2022231,0.06%,https://www.youtube.com/watch?v=nUEqPtVGIpE
24,26,Girl Of My Dreams,Rod Wave,4,1997477,-0.06%,https://www.youtube.com/watch?v=-uOdzsteXvk
25,28,No Sucker (Official Video),Moneybagg Yo & Lil Baby,7,1988510,-0.05%,https://www.youtube.com/watch?v=8qcP2o_BWhQ
26,20,Righteous,Juice WRLD,5,1982322,-0.17%,https://www.youtube.com/watch?v=ZengOKCUBHo
27,71,Savage Remix,Megan Thee Stallion,3,1969380,0.71%,https://www.youtube.com/watch?v=FatzlG2DNdY
28,29,Heart on Ice,Rod Wave,29,1967842,-0.04%,https://www.youtube.com/watch?v=deMLg4FPFhQ
29,n/a,NLE Choppa - “Different Day” (Lil Baby Emotionally Scarred Remix) (Official Video - WSHH Exclusive),Lil Baby,1,1948687,n/a,https://www.youtube.com/watch?v=2CcIuOBID2M
30,31,Emotionally Scarred,Lil Baby,4,1904182,-0.02%,https://www.youtube.com/watch?v=iXUPeEuM1CM
31,16,Say So (Official Video),Doja Cat,14,1848277,-0.28%,https://www.youtube.com/watch?v=pok8H_KF1FA
32,53,Sum 2 Prove (Official Video),Lil Baby,15,1753613,0.2%,https://www.youtube.com/watch?v=xOjy0tL5EuA
33,33,Captain Hook,Megan Thee Stallion,12,1748155,-0.07%,https://www.youtube.com/watch?v=n5LWsc-qCdA
34,34,Yo Perreo Sola,Bad Bunny,9,1742828,-0.06%,https://www.youtube.com/watch?v=GtSRKwDCaZM
35,n/a,Need It (Visualizer),Migos,1,1718650,n/a,https://www.youtube.com/watch?v=51vVIvPl_EA
36,37,Bad Bad,YoungBoy Never Broke Again,15,1701306,-0.04%,https://www.youtube.com/watch?v=5B1VFvd17TI
37,35,Bandit,Juice WRLD & YoungBoy Never Broke Again,34,1691405,-0.09%,https://www.youtube.com/watch?v=Sw5fNI400E4
38,8,Be Something (Official Audio),Polo G,2,1659938,-0.57%,https://www.youtube.com/watch?v=_3LuZx06QhQ
39,41,Dark Clouds,Rod Wave,28,1650807,-0.05%,https://www.youtube.com/watch?v=nGxr8-l0vHI
40,36,Show Yourself (From "Frozen 2"/ Sing-Along),Evan Rachel Wood & Idina Menzel,9,1643339,-0.08%,https://www.youtube.com/watch?v=nrZxwPwmgrw
41,30,Godzilla,Eminem,12,1626966,-0.16%,https://www.youtube.com/watch?v=r_0JjYUe5jo
42,23,Savage,Megan Thee Stallion,8,1606943,-0.29%,https://www.youtube.com/watch?v=EOxj2ROIxok
43,43,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,45,1580907,-0.03%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
44,42,High Fashion,Roddy Ricch,22,1557446,-0.06%,https://www.youtube.com/watch?v=iGU66wsjIPA
45,11,Flex (Official Audio),Polo G,2,1524821,-0.48%,https://www.youtube.com/watch?v=7aS7KStPgNA
