Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,Beautiful Things,Benson Boone,11,2948245,0.07%,https://www.youtube.com/watch?v=Oa_RSwwpPaA
2,47,Finesse,BossMan Dlow,2,2855667,2.15%,https://www.youtube.com/watch?v=NwfVDKGkZfo
3,n/a,JOLENE,Beyoncé,1,2624827,n/a,https://www.youtube.com/watch?v=x9XHMK3nWr4
4,n/a,Get It Sexyy,Sexyy Red,1,2225594,n/a,https://www.youtube.com/watch?v=hUE6Haw_3zg
5,1,Type Shit,Future & Metro Boomin & Travis Scott & Playboi Carti,2,2153590,-0.31%,https://www.youtube.com/watch?v=I0fgkcTbBoI
6,4,Yeah Glo! (Official Music Video),GloRilla,8,2065676,-0.05%,https://www.youtube.com/watch?v=voT9hOs6FZc
7,7,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,35,1914595,0.03%,https://www.youtube.com/watch?v=Vr1M_l-1wjc
8,5,La Diabla,Xavi,18,1811190,-0.07%,https://www.youtube.com/watch?v=HfzbN5ky5Co
9,13,SC-9,Yahir Saldivar,3,1771447,0.11%,https://www.youtube.com/watch?v=4Vu8n_2zm-Y
10,3,Corazón de Piedra,Xavi,2,1757733,-0.32%,https://www.youtube.com/watch?v=4zLh1QI4bMA
11,9,Mr Pot Scraper,BossMan Dlow,4,1725664,-0.01%,https://www.youtube.com/watch?v=UxJeFrWYuB4
12,46,Si No Quieres No,Luis R Conriquez & Neton Vega,3,1697101,0.83%,https://www.youtube.com/watch?v=-V-sywKOCwQ
13,14,Get In With Me,BossMan Dlow,7,1622281,0.03%,https://www.youtube.com/watch?v=KmhAQJqOaIY
14,12,Sleep Well,CG5,7,1617451,0%,https://www.youtube.com/watch?v=TbWV7gCPiYc
15,6,Enough (Miami),Cardi B,3,1519475,-0.19%,https://www.youtube.com/watch?v=narFtb5tdTQ
16,n/a,II MOST WANTED (Official Lyric Video),Beyoncé & Miley Cyrus,1,1447044,n/a,https://www.youtube.com/watch?v=SyXfJi2KZ-A
17,17,Good Good,Usher & Summer Walker & 21 Savage,32,1348145,-0.01%,https://www.youtube.com/watch?v=7jA-tE-4BYI
18,56,TEXAS HOLD 'EM,Beyoncé,8,1307036,0.55%,https://www.youtube.com/watch?v=238Z4YaAr1g
19,19,Lovin On Me,Jack Harlow,21,1299983,-0.03%,https://www.youtube.com/watch?v=Iq8h3GEe22o
20,n/a,FE!N,Travis Scott,1,1272842,n/a,https://www.youtube.com/watch?v=B9synWjqBn8
21,n/a,Bussin,Rob49 & Moneybagg Yo,1,1266510,n/a,https://www.youtube.com/watch?v=0LhqaZHWu64
22,18,we can't be friends (wait for your love),Ariana Grande,4,1242516,-0.08%,https://www.youtube.com/watch?v=KNtJGQkC-WI
23,22,BELLAKEO,Peso Pluma & Anitta,17,1207010,-0.04%,https://www.youtube.com/watch?v=fOT0BUpITw8
24,92,I LUV IT,Camila Cabello & Playboi Carti,2,1195682,1.08%,https://www.youtube.com/watch?v=rDG-6Ue_Qbw
25,24,Regalo de Dios,Julion Alvarez y Su Norteño Banda,13,1190739,-0.01%,https://www.youtube.com/watch?v=-RjwFR6H7_w
26,29,Lose Control (Live),Teddy Swims,18,1181335,0.14%,https://www.youtube.com/watch?v=GZ3zL7kT6_c
27,20,Xavi - La Víctima (Official Video),Xavi,24,1174819,-0.1%,https://www.youtube.com/watch?v=Mi-NXEGjAvg
28,23,Made For Me (Official Music Video),Muni Long,11,1133700,-0.07%,https://www.youtube.com/watch?v=vYa3ak-3p60
29,57,Too Sweet,Hozier,2,1128048,0.36%,https://www.youtube.com/watch?v=aezstCBHOPQ
