Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,Permission to Dance,BTS,1,8993073,n/a,https://www.youtube.com/watch?v=CuklIb9d3fI
2,1,EVERY CHANCE I GET (Official Music Video),DJ Khaled,11,4195170,-0.07%,https://www.youtube.com/watch?v=BTivsHlVcGU
3,n/a,STAY (Official Video),Justin Bieber & The Kid Laroi,1,3939033,n/a,https://www.youtube.com/watch?v=kTJczUoc26U
4,n/a,NDA (Official Music Video),Billie Eilish,1,3750610,n/a,https://www.youtube.com/watch?v=OORBa32WFcM
5,3,Outside (Better Days),MO3 & Og Bobby Billions,17,3154252,-0.07%,https://www.youtube.com/watch?v=VT0YV-hJHzg
6,8,good 4 u (Official Video),Olivia Rodrigo,9,2363614,-0.02%,https://www.youtube.com/watch?v=gNi_6U5Pm_o
7,4,Back In Blood,Pooh Shiesty,28,2352539,-0.11%,https://www.youtube.com/watch?v=0-Tm65i96TY
8,2,Red Light Green Light,DaBaby,3,2322824,-0.35%,https://www.youtube.com/watch?v=p6IIWuwdNIc
9,9,You’re Mines Still,Yung Bleu,30,2309439,-0.02%,https://www.youtube.com/watch?v=_bptrMV3zHE
10,6,Quicksand,Morray,33,2185447,-0.13%,https://www.youtube.com/watch?v=OLi5_8JWoAU
11,10,Maybach feat. Future (Official Music Video),42 Dugg,8,2184221,-0.05%,https://www.youtube.com/watch?v=gVGRIBWy6ig
12,7,Ball If I Want To,DaBaby,4,2160511,-0.12%,https://www.youtube.com/watch?v=_Rzm7cPzVUo
13,13,RAPSTAR (Official Video),Polo G,14,2053119,-0.04%,https://www.youtube.com/watch?v=w2IhccXakkE
14,11,Yonaguni,Bad Bunny,6,1998529,-0.12%,https://www.youtube.com/watch?v=doLMt10ytHY
15,12,Bruno Mars Anderson .Paak Silk Sonic - Leave the Door Open,Anderson .Paak & Bruno Mars & Silk Sonic,19,1958322,-0.09%,https://www.youtube.com/watch?v=adLGHcj_fmA
16,18,Straightenin (Official Video),Migos,9,1957709,0.05%,https://www.youtube.com/watch?v=E553AnMAvlU
17,5,Wockesha (Official Music Video),Moneybagg Yo,3,1938679,-0.24%,https://www.youtube.com/watch?v=6bN45f9NjlA
18,14,Nio Garcia x J Balvin x Bad Bunny - AM Remix,Nio Garcia & Bad Bunny & J Balvin,3,1841715,-0.13%,https://www.youtube.com/watch?v=RNzQdcPWWX4
19,15,Kiss Me More (Official Video),Doja Cat,14,1775375,-0.14%,https://www.youtube.com/watch?v=0EVVKs6DQLo
20,n/a,The Jackie [Official Video],Bas,1,1750126,n/a,https://www.youtube.com/watch?v=betIekbYy40
21,16,Period,Boosie Badazz,13,1722003,-0.12%,https://www.youtube.com/watch?v=LSNAJ1KxhT0
22,22,Welcome to the Internet,Bo Burnham,6,1708946,0.07%,https://www.youtube.com/watch?v=k1BneeJTDcU
23,20,Street Runner,Rod Wave,19,1666453,0%,https://www.youtube.com/watch?v=AeaR5QbXgpM
24,38,Twerkulator (Official Video),City Girls,2,1595887,0.23%,https://www.youtube.com/watch?v=62-iVogg5jA
25,27,Butter,BTS,8,1537317,0.02%,https://www.youtube.com/watch?v=WMweEpGlu_U
26,n/a,Baddest,Chris Brown & 2 Chainz & Yung Bleu,1,1520501,n/a,https://www.youtube.com/watch?v=2HzK5G72JI8
27,23,Build a Bitch,Bella Poarch,9,1503954,-0.04%,https://www.youtube.com/watch?v=FLGCGc7sAUw
28,26,Tombstone,Rod Wave,17,1483170,-0.03%,https://www.youtube.com/watch?v=wo9AlOrQ3iE
29,24,Feelin Peachy,Kodak Black,5,1480930,-0.05%,https://www.youtube.com/watch?v=jnp26RriUTw
30,28,Broken Love,MO3,48,1411696,-0.05%,https://www.youtube.com/watch?v=jWQNqlZ47Ec
31,31,Save Your Tears (Official Music Video),The Weeknd,28,1393828,-0.01%,https://www.youtube.com/watch?v=XXYlFuWEuKI
32,n/a,Bless His Soul,Fredo Bang,1,1316947,n/a,https://www.youtube.com/watch?v=atmur-DRgiA
33,36,Levitating,Dua Lipa,27,1219955,-0.07%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
34,44,El Tóxico,Grupo Firme & Carin Leon,23,1213421,-0.01%,https://www.youtube.com/watch?v=7MacBC8cLjg
35,55,Fancy Like,Walker Hayes,3,1212360,0.1%,https://www.youtube.com/watch?v=G_zuB-ogIBw
36,29,Megan Thee Stallion - Thot Shit (Lyrics),VibesOnly,3,1210540,-0.18%,https://www.youtube.com/watch?v=ZBuCzlO34ic
