Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Life Is Good (Official Music Video),Future,15,11834874,0.01%,https://www.youtube.com/watch?v=l0U7SxXHkPY
2,n/a,JUMP,DaBaby,1,11245421,n/a,https://www.youtube.com/watch?v=xjmC4lSk-2U
3,2,Toosie Slide (Official Music Video),Drake,3,5720278,-0.13%,https://www.youtube.com/watch?v=xWggTb45brM
4,38,@ MEH,Playboi Carti,2,3870931,1.37%,https://www.youtube.com/watch?v=nMDOSLEVdBw
5,4,The Box,Roddy Ricch,8,3838988,-0.13%,https://www.youtube.com/watch?v=UNZqm3dxd2w
6,15,Savage,Megan Thee Stallion,3,3814077,0.44%,https://www.youtube.com/watch?v=EOxj2ROIxok
7,7,Walk Em Down feat. Roddy Ricch,NLE Choppa,5,3492491,-0.05%,https://www.youtube.com/watch?v=fyIcQ1Xl-rs
8,3,nba youngboy - step on shit,YoungBoy Never Broke Again,3,3460955,-0.31%,https://www.youtube.com/watch?v=1AFaxYIcgOE
9,n/a,The Last Sad Song (Official Music Video),Rod Wave,1,3204751,n/a,https://www.youtube.com/watch?v=l2eGsg-Ab_8
10,8,Lil Top,YoungBoy Never Broke Again,9,3192963,-0.09%,https://www.youtube.com/watch?v=lUmYlsulfYo
11,6,Blueberry Faygo,Lil Mosey,5,3100648,-0.17%,https://www.youtube.com/watch?v=V_jHc_n0p9c
12,10,The Box,Roddy Ricch,20,3092342,-0.08%,https://www.youtube.com/watch?v=uLHqpjW3aDs
13,14,BOP,DaBaby,23,2638138,-0.04%,https://www.youtube.com/watch?v=28hYUZMufDg
14,12,Bad Bad,YoungBoy Never Broke Again,10,2632109,-0.1%,https://www.youtube.com/watch?v=5B1VFvd17TI
15,16,Girl Of My Dreams,Rod Wave,3,2599144,0.02%,https://www.youtube.com/watch?v=CLoiELbCn1E
16,11,Grace (Official Video),Lil Baby & 42 Dugg,6,2574545,-0.14%,https://www.youtube.com/watch?v=3npC_24Iq9s
17,9,No Sucker (Official Video),Moneybagg Yo & Lil Baby,2,2554620,-0.24%,https://www.youtube.com/watch?v=8qcP2o_BWhQ
18,19,Heart on Ice,Rod Wave,24,2437639,0%,https://www.youtube.com/watch?v=deMLg4FPFhQ
19,13,Yo Perreo Sola,Bad Bunny,4,2423147,-0.16%,https://www.youtube.com/watch?v=GtSRKwDCaZM
20,18,Godzilla,Eminem,7,2420341,-0.02%,https://www.youtube.com/watch?v=r_0JjYUe5jo
21,n/a,Pressure,1804 Jackboy ,1,2181443,n/a,https://www.youtube.com/watch?v=F6uGdStVJNc
22,20,Woah (Official Music Video),Lil Baby,20,2143607,-0.12%,https://www.youtube.com/watch?v=nUEqPtVGIpE
23,25,in these walls (my house),mgk,2,2109090,-0.04%,https://www.youtube.com/watch?v=4fgrbWfUrO4
24,n/a,I'm Ready,Sam Smith & Demi Lovato,1,2100128,n/a,https://www.youtube.com/watch?v=glD1M418bC0
25,31,Dark Clouds,Rod Wave,23,2053479,0.08%,https://www.youtube.com/watch?v=nGxr8-l0vHI
26,27,Bandit,Juice WRLD & YoungBoy Never Broke Again,29,2049871,-0.02%,https://www.youtube.com/watch?v=Sw5fNI400E4
27,26,Ten Talk,YoungBoy Never Broke Again,8,1974956,-0.08%,https://www.youtube.com/watch?v=222uKl-jpY8
28,23,Machine Gun Kelly - Smoke and Drive,mgk,3,1962255,-0.12%,https://www.youtube.com/watch?v=jqKtxmf8x7A
29,29,Jack Harlow - WHATS POPPIN (Directed by Cole Bennett),Lyrical Lemonade,10,1944099,-0.03%,https://www.youtube.com/watch?v=w9uWPBDHEKE
30,28,Say So (Official Video),Doja Cat,9,1848855,-0.11%,https://www.youtube.com/watch?v=pok8H_KF1FA
31,17,pretty toxic revolver,mgk,2,1751409,-0.3%,https://www.youtube.com/watch?v=MEWbXgL171c
32,36,Cuban Links,Rod Wave,27,1736609,0%,https://www.youtube.com/watch?v=QVU1vUNT2QY
33,34,High Fashion,Roddy Ricch,17,1725923,-0.04%,https://www.youtube.com/watch?v=iGU66wsjIPA
34,35,When It Rains It Pours,Luke Combs,31,1721098,-0.02%,https://www.youtube.com/watch?v=uXyxFMbqKYA
35,49,Captain Hook,Megan Thee Stallion,7,1718188,0.16%,https://www.youtube.com/watch?v=n5LWsc-qCdA
36,30,Show Yourself (From "Frozen 2"/ Sing-Along),Evan Rachel Wood & Idina Menzel,4,1706884,-0.13%,https://www.youtube.com/watch?v=nrZxwPwmgrw
