Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,12,11679751,0.44%,https://www.youtube.com/watch?v=ApXoWvfEYVU
2,1,Wake Up in the Sky,Gucci Mane & Bruno Mars & Kodak Black,11,8563828,-0.13%,https://www.youtube.com/watch?v=U68MJz9DrI4
3,10,That's On Me (Remix),Yella Beezy,11,7492929,0.91%,https://www.youtube.com/watch?v=s8QSTerhk8E
4,3,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,33,6527537,-0.04%,https://www.youtube.com/watch?v=aJOTlE1K90k
5,4,SICKO MODE,Travis Scott,12,5354198,-0.1%,https://www.youtube.com/watch?v=6ONRf7h3Mdk
6,5,Mo Bamba,Sheck Wes,18,4707984,-0.12%,https://www.youtube.com/watch?v=VWoIpDVkOH0
7,9,Valuable Pain,YoungBoy Never Broke Again,5,4527531,-0.02%,https://www.youtube.com/watch?v=jWu_GqHxmWQ
8,n/a,Butterfly Doors,Lil Pump,1,4224188,n/a,https://www.youtube.com/watch?v=5aWgoO0capE
9,n/a,Undecided (Official Video),Chris Brown,1,4134474,n/a,https://www.youtube.com/watch?v=y6fThXQPT6I
10,8,Taste (Official Video),Tyga,33,4064863,-0.12%,https://www.youtube.com/watch?v=LjxulQ1bEWg
11,6,Taki Taki ft. Selena Gomez Ozuna Cardi B (Official Music Vi...,DJ Snake,14,4001241,-0.16%,https://www.youtube.com/watch?v=ixkoVwKQaJg
12,7,Chanel (Go Get It),Young Thug & Young Stoner Life,5,4000097,-0.14%,https://www.youtube.com/watch?v=yCPCqbwfe58
13,35,Better (Official Video),Khalid,9,3822162,0.65%,https://www.youtube.com/watch?v=x3bfa3DZ8JM
14,16,Armed And Dangerous,Juice WRLD,9,3569148,-0.02%,https://www.youtube.com/watch?v=cr82wSBZeeQ
15,14,Calling My Spirit,Kodak Black,5,3472027,-0.07%,https://www.youtube.com/watch?v=ppSY98RGyBU
16,13,Leave Me Alone,Flipp Dinero,7,3468643,-0.11%,https://www.youtube.com/watch?v=qu0CxX8GJj8
17,17,I Came Thru,YoungBoy Never Broke Again,3,3461316,-0.03%,https://www.youtube.com/watch?v=ElPBcBgGtnU
18,19,thank u next (Official Video),Ariana Grande,6,3204346,-0.04%,https://www.youtube.com/watch?v=gl1aHhXnN1k
19,26,High Hopes,Panic! At The Disco,16,3152599,0.17%,https://www.youtube.com/watch?v=IPXIgEAGe4U
20,11,MIA,Drake & Bad Bunny,14,3140577,-0.2%,https://www.youtube.com/watch?v=OSUxrSe5GbI
21,12,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,39,3073002,-0.21%,https://www.youtube.com/watch?v=9jI-z9QN6g8
22,15,FEFE,6ix9ine,24,3032443,-0.18%,https://www.youtube.com/watch?v=V_MXGdSBbAI
23,48,Without Me,Halsey,11,2886455,0.53%,https://www.youtube.com/watch?v=ZAfAud_M_mg
24,n/a,Kick Yo Door,YoungBoy Never Broke Again,1,2878674,n/a,https://www.youtube.com/watch?v=AYdbhbF-Sp4
25,23,Freestyle,Lil Baby,23,2860275,-0.06%,https://www.youtube.com/watch?v=MHryuYVyHhk
26,20,Boo'd Up,Ella Mai,37,2794549,-0.13%,https://www.youtube.com/watch?v=6YNZlXfW6Ho
27,32,Eastside (acoustic),Khalid & Halsey,23,2751325,0.16%,https://www.youtube.com/watch?v=56WBK4ZK_cw
28,18,Say My Name,David Guetta & Bebe Rexha & J Balvin,6,2693852,-0.2%,https://www.youtube.com/watch?v=ft4jcPSLJfY
29,59,Culpables (Official Video),KAROL G & Anuel AA,17,2669296,0.57%,https://www.youtube.com/watch?v=xfdG6vwIGGU
30,n/a,Beautiful Crazy,Luke Combs,25,2498543,n/a,https://www.youtube.com/watch?v=rItv9i6c7AY
