Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,BOP,DaBaby,6,7091794,-0.07%,https://www.youtube.com/watch?v=28hYUZMufDg
2,n/a,All I Want for Christmas Is You (Make My Wish Come True Edition),Mariah Carey,1,6740132,n/a,https://www.youtube.com/watch?v=aAkMkVFwAoo
3,4,Bandit,Juice WRLD & YoungBoy Never Broke Again,12,5359613,-0.02%,https://www.youtube.com/watch?v=Sw5fNI400E4
4,21,The Box,Roddy Ricch,3,4806285,0.95%,https://www.youtube.com/watch?v=uLHqpjW3aDs
5,9,Woah (Official Music Video),Lil Baby,3,4688177,0.06%,https://www.youtube.com/watch?v=nUEqPtVGIpE
6,6,Ballin’,Mustard,13,4555357,-0.05%,https://www.youtube.com/watch?v=YS0h2-hy9rw
7,8,Bring 'Em Out,YoungBoy Never Broke Again,4,4201234,-0.08%,https://www.youtube.com/watch?v=HfSzJu7twjs
8,7,Famous Hoes,NLE Choppa,3,3562637,-0.24%,https://www.youtube.com/watch?v=UJsllBQkcJg
9,10,Into the Unknown (From "Frozen 2"),Idina Menzel & AURORA,4,3547416,-0.05%,https://www.youtube.com/watch?v=gIOyB9ZXn8s
10,n/a,Drake - War,Drake,1,2891295,n/a,https://www.youtube.com/watch?v=lIlMtVGI5Pg
11,5,Futsal Shuffle 2020,Lil Uzi Vert,2,2819398,-0.48%,https://www.youtube.com/watch?v=awtYiVGXiaY
12,16,House Arrest Tingz,YoungBoy Never Broke Again,14,2814659,0.03%,https://www.youtube.com/watch?v=ALimx-H8C6s
13,n/a,Aventura,Lunay & Anuel AA & Ozuna,2,2573314,n/a,https://www.youtube.com/watch?v=WD_1DgWbASU
14,2,Dirty Iyanna,YoungBoy Never Broke Again,3,2557747,-0.6%,https://www.youtube.com/watch?v=BEFS0cmVz2s
15,64,Que Tire Pa Lante,Daddy Yankee,10,2544817,0.89%,https://www.youtube.com/watch?v=fAgvmh1jaCE
16,n/a,Freaky Dancer,YK Osiris,3,2527600,n/a,https://www.youtube.com/watch?v=RloRSwRd-pE
17,25,NLE Choppa - Camelot (Directed by Cole Bennett),Lyrical Lemonade,14,2441416,0.19%,https://www.youtube.com/watch?v=0II-EFw9J0A
18,26,Panini (Official Video),Lil Nas X,17,2433663,0.22%,https://www.youtube.com/watch?v=bXcSLI58-h8
19,93,Slide (Official Video),H.E.R.,10,2362940,1.4%,https://www.youtube.com/watch?v=SUJloylmEZM
20,23,All I Want For Christmas Is You (Official Video),Mariah Carey,24,2339976,0%,https://www.youtube.com/watch?v=yXQViqx6GMY
21,24,La Mejor Versión De Mi (Remix),Natti Natasha & Romeo Santos,12,2321902,0.07%,https://www.youtube.com/watch?v=R9rVapGCf2c
22,n/a,Goodbye (Official Music Video),Blac Youngsta,2,2317809,n/a,https://www.youtube.com/watch?v=ha2uX-3R3RE
23,31,Suge,DaBaby,43,2278910,0.26%,https://www.youtube.com/watch?v=KvuQNNVrbtM
24,11,Lucid Dreams,Juice WRLD,23,2224149,-0.3%,https://www.youtube.com/watch?v=mzB1VGEGcSU
25,28,Heat (Official Video),Chris Brown,17,2219456,0.12%,https://www.youtube.com/watch?v=i_vMte-NHkY
26,68,Heartless (Official Video),The Weeknd,4,2207298,0.72%,https://www.youtube.com/watch?v=1DpH-icPpl0
27,37,Mary Did You Know? (Official Video),Pentatonix,19,2173390,0.25%,https://www.youtube.com/watch?v=ifCWN5pJGIE
28,30,Dark Clouds,Rod Wave,6,2170856,0.18%,https://www.youtube.com/watch?v=nGxr8-l0vHI
29,14,Hot (Remix),Young Thug,8,2158062,-0.3%,https://www.youtube.com/watch?v=leJNDpm_G10
30,n/a,The Grinch,Trippie Redd,1,2137803,n/a,https://www.youtube.com/watch?v=dc_Ulob124c
31,32,23 Island,JayDaYoungan,19,2072761,0.15%,https://www.youtube.com/watch?v=WChdrGtdLUI
32,20,Fantasias,Farruko & Rauw Alejandro,8,2066130,-0.17%,https://www.youtube.com/watch?v=8jwbnGrX7-c
33,17,Robbery,Juice WRLD,8,2021109,-0.22%,https://www.youtube.com/watch?v=iI34LYmJ1Fs
34,89,This Christmas (Official HD Video),Chris Brown,6,2009473,0.89%,https://www.youtube.com/watch?v=b9XNyeeJZ2k
35,n/a,BEST INTEREST,Tyler The Creator,1,1980671,n/a,https://www.youtube.com/watch?v=NkMTKGM-efw
36,43,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,23,1932499,0.18%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
37,n/a,Ayy Macarena,Tyga,1,1916753,n/a,https://www.youtube.com/watch?v=obUHDyWFMi8
38,18,Tip Toe,Roddy Ricch,5,1914056,-0.24%,https://www.youtube.com/watch?v=TLpLKt8lJ3A
39,n/a,LOYAL,Drake & PARTYNEXTDOOR,1,1908156,n/a,https://www.youtube.com/watch?v=FL7icWyial0
40,48,Dance Monkey,Tones And I,7,1876838,0.21%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
41,46,Tusa (Official Video),KAROL G & Nicki Minaj,7,1842148,0.17%,https://www.youtube.com/watch?v=tbneQDc2H3I
42,n/a,No Guidance (Official Video),Chris Brown,21,1825002,n/a,https://www.youtube.com/watch?v=6L_k74BOLag
43,51,Old Town Road (Official Video),Lil Nas X,21,1818390,0.2%,https://www.youtube.com/watch?v=r7qovpFAGrQ
44,n/a,bad guy (Official Music Video),Billie Eilish,33,1814223,n/a,https://www.youtube.com/watch?v=DyDfgMOUjCI
45,52,"Baby" (Official Music Video),Quality Control & DaBaby & Lil Baby,20,1805675,0.21%,https://www.youtube.com/watch?v=0GbwYFqN1iE
46,38,HIGHEST IN THE ROOM (Official Music Video),Travis Scott,12,1788768,0.04%,https://www.youtube.com/watch?v=tfSS1e3kYeo
