Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,La Diabla,Xavi,12,2885641,-0.03%,https://www.youtube.com/watch?v=HfzbN5ky5Co
2,n/a,Rich Baby Daddy (Official Music Video),Drake,1,2659664,n/a,https://www.youtube.com/watch?v=UcsSdIXHCWM
3,5,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,29,2135866,0.01%,https://www.youtube.com/watch?v=Vr1M_l-1wjc
4,17,TEXAS HOLD 'EM,Beyoncé,2,1952013,0.31%,https://www.youtube.com/watch?v=238Z4YaAr1g
5,8,Xavi - La Víctima (Official Video),Xavi,18,1897613,-0.02%,https://www.youtube.com/watch?v=Mi-NXEGjAvg
6,6,Lovin On Me,Jack Harlow,15,1895084,-0.06%,https://www.youtube.com/watch?v=Iq8h3GEe22o
7,7,Yeah Glo! (Official Music Video),GloRilla,2,1854595,-0.07%,https://www.youtube.com/watch?v=voT9hOs6FZc
8,4,Good Good,Usher & Summer Walker & 21 Savage,26,1822658,-0.14%,https://www.youtube.com/watch?v=7jA-tE-4BYI
9,10,BELLAKEO,Peso Pluma & Anitta,11,1801101,-0.05%,https://www.youtube.com/watch?v=fOT0BUpITw8
10,14,Beautiful Things,Benson Boone,5,1750588,0.11%,https://www.youtube.com/watch?v=Oa_RSwwpPaA
11,n/a,Flowers (LIVE at the 66th Grammys),Miley Cyrus,1,1706254,n/a,https://www.youtube.com/watch?v=PSC4TcLJfAg
12,3,Get In With Me,BossMan Dlow,4,1688925,-0.24%,https://www.youtube.com/watch?v=cxfkniOYI04
13,n/a,No Time,YoungBoy Never Broke Again,1,1644817,n/a,https://www.youtube.com/watch?v=iis_5y50Z8o
14,12,La Suma,Lupe Borbon Y Su Blindaje 7 & Javier Rosas Y Su Artillería Pesada,5,1611906,-0.07%,https://www.youtube.com/watch?v=Fhw71qNw8ec
15,15,Favorite Song,Toosii,49,1562582,0%,https://www.youtube.com/watch?v=4D89Qr5vH6U
16,9,CONTIGO (Official Video),KAROL G & Tiësto,2,1517632,-0.21%,https://www.youtube.com/watch?v=NCmp7AV8O9s
17,26,FunnyMike- Sorry Mr Creepy Man (Official Music Video),Funnymike,2,1514052,0.16%,https://www.youtube.com/watch?v=3-tR9S8QYxo
18,19,Made For Me (Official Music Video),Muni Long,5,1459855,-0.01%,https://www.youtube.com/watch?v=vYa3ak-3p60
19,n/a,Get In With Me,BossMan Dlow,1,1419394,n/a,https://www.youtube.com/watch?v=KmhAQJqOaIY
20,11,Sunday Service,Latto,2,1365870,-0.25%,https://www.youtube.com/watch?v=skTA4ZkRlyQ
21,21,Last Night,Morgan Wallen,52,1355622,-0.05%,https://www.youtube.com/watch?v=bUjPPBxbQrQ
22,65,TEXAS HOLD 'EM (Official Lyric Video),Beyoncé,2,1338099,0.79%,https://www.youtube.com/watch?v=jCOX8dT9q8M
23,46,Regalo de Dios,Julion Alvarez y Su Norteño Banda,7,1295114,0.31%,https://www.youtube.com/watch?v=-RjwFR6H7_w
24,23,FIRST LOVE,Edgardo Nuñez & Oscar Ortiz,7,1294394,-0.05%,https://www.youtube.com/watch?v=9-SRQZ-21i0
25,24,All My Life,Lil Durk,41,1273756,-0.05%,https://www.youtube.com/watch?v=Z4N8lzKNfy4
26,27,Según Quién,Maluma & Carin Leon,23,1273567,-0.03%,https://www.youtube.com/watch?v=69lO08ar-mI
27,22,When It Comes To You,Fridayy,17,1272179,-0.07%,https://www.youtube.com/watch?v=WqSPNpSSgGg
28,25,La Bebe (Remix),Yng Lvcas & Peso Pluma,48,1253347,-0.05%,https://www.youtube.com/watch?v=3mchJ-EW9rM
29,28,IDGAF,Tee Grizzley,15,1242975,-0.01%,https://www.youtube.com/watch?v=wc8UEezouyg
30,2,Talking / Once Again,Kanye West & ¥$ & Ty Dolla $ign,2,1221099,-0.46%,https://www.youtube.com/watch?v=Tqlw87XV4kU
31,29,Ella Baila Sola,Eslabón Armado & Peso Pluma,46,1206062,-0.03%,https://www.youtube.com/watch?v=lZiaYpD9ZrI
32,33,POR EL CONTRARIO with Leonardo Aguilar & Ángela Aguilar (Perf...,Becky G & Leonardo Aguilar & Ángela Aguilar,10,1192134,-0.01%,https://www.youtube.com/watch?v=8c7KOGxeY3w
33,18,Think U The Shit (Fart) (Official Video),Ice Spice,4,1158731,-0.22%,https://www.youtube.com/watch?v=Ou7c8Sg9YVg
34,34,Rich Men North Of Richmond,Oliver Anthony Music,27,1145842,-0.02%,https://www.youtube.com/watch?v=sqSA-SY5Hro
35,30,On My Mama,Victoria Monét,27,1141348,-0.08%,https://www.youtube.com/watch?v=KdJ-Qwu3y4Y
36,31,Great Gatsby,Rod Wave,23,1131696,-0.08%,https://www.youtube.com/watch?v=nM6ayGKXFCw
37,16,HISS,Megan Thee Stallion,4,1117087,-0.26%,https://www.youtube.com/watch?v=XVgCLQ_JQfU
38,n/a,Sleep Well,CG5,1,1103915,n/a,https://www.youtube.com/watch?v=TbWV7gCPiYc
39,n/a,Closed Case,YoungBoy Never Broke Again,1,1094274,n/a,https://www.youtube.com/watch?v=9mb0BaOrIBE
40,43,Y LLORO,Junior H,20,1081296,0.08%,https://www.youtube.com/watch?v=a8M1Es4cI_4
41,45,Lo Tienes Todo,Julion Alvarez y Su Norteño Banda,12,1078974,0.08%,https://www.youtube.com/watch?v=a_wBQrUdcvk
42,39,Wild Ones (Official Video),Jessie Murph,20,1078628,-0.01%,https://www.youtube.com/watch?v=MVDJxMxzTL0
43,32,Put It On Da Floor Again,Latto,38,1072042,-0.12%,https://www.youtube.com/watch?v=-WtNCR3EDS4
44,38,Qué Onda Perdida,Grupo Firme & Gerardo Coronel,47,1064776,-0.04%,https://www.youtube.com/watch?v=1WPWhghNipM
45,42,Thinkin’ Bout Me,Morgan Wallen,42,1036269,0.03%,https://www.youtube.com/watch?v=5DCdL1zdpdM
46,59,Finesse,BossMan Dlow,2,1004996,0.15%,https://www.youtube.com/watch?v=KuxyPxY8ucc
47,41,MI EX TENÍA RAZÓN (Official Video),KAROL G,27,1003217,0%,https://www.youtube.com/watch?v=VBcs8DZxBGc
48,n/a,Get In Wit Me (Freestyle),G Herbo,1,998262,n/a,https://www.youtube.com/watch?v=JnlQ-eh6JOQ
49,n/a,Sorrys & Ferraris,Polo G,1,994248,n/a,https://www.youtube.com/watch?v=G6GvDjDtrPA
50,52,Lose Control (Live),Teddy Swims,12,988318,0.02%,https://www.youtube.com/watch?v=GZ3zL7kT6_c
51,48,Poco a Poco,Xavi & Los Dareyes De La Sierra,16,977983,-0.01%,https://www.youtube.com/watch?v=y1X_tockzT0
52,n/a,EASY,LE SSERAFIM,1,976131,n/a,https://www.youtube.com/watch?v=bNKXxwOQYB8
53,n/a,Save Me,Jelly Roll,27,966563,n/a,https://www.youtube.com/watch?v=FxFNprPOdss
54,60,EXCESOS,Fuerza Regida,17,917918,0.08%,https://www.youtube.com/watch?v=F5kR7mLrX3w
55,53,Water,Tyla,20,900729,-0.06%,https://www.youtube.com/watch?v=XoiOOiuH8iI
56,57,Modo DND,Xavi & Tony Aguirre,16,888631,0%,https://www.youtube.com/watch?v=JYXdvb2g-rg
57,40,redrum,21 Savage,6,887429,-0.18%,https://www.youtube.com/watch?v=U4mADkt6o-M
58,n/a,Whatever She Wants (Official Video),Bryson Tiller,1,887259,n/a,https://www.youtube.com/watch?v=-I8DrXXGd9E
59,51,Made For Me (Audio),Muni Long,5,885396,-0.09%,https://www.youtube.com/watch?v=U5-fwUrixZ8
60,n/a,A tu manera,Junior H & Peso Pluma,1,858125,n/a,https://www.youtube.com/watch?v=LmweChiEKiQ
61,62,Wassam Baby,Rob49,5,854180,0.02%,https://www.youtube.com/watch?v=Ztwa2xFrWII
62,63,FunnyMike - Creepy Man In The Attic (Official Music Video),Funnymike,2,820527,-0.01%,https://www.youtube.com/watch?v=Q0-kDj64XrQ
63,n/a,Angel Numbers / Ten Toes,Chris Brown,1,820009,n/a,https://www.youtube.com/watch?v=wWR0VD6qgt8
64,n/a,Sideways,JT,1,808417,n/a,https://www.youtube.com/watch?v=pRCprF5GLgQ
65,61,TEACH ME HOW TO DRILL,Lil Mabu & Fivio Foreign,9,792307,-0.06%,https://www.youtube.com/watch?v=fW1QcEAy4rg
66,54,Somethin' (Official Video),Nardo Wick,2,764375,-0.2%,https://www.youtube.com/watch?v=Tv4vuV79e-Q
67,n/a,Mr Pot Scraper,BossMan Dlow,1,760988,n/a,https://www.youtube.com/watch?v=6PBJSoPMxKI
68,n/a,Turn the Lights Back On (Official Video),Billy Joel,1,757732,n/a,https://www.youtube.com/watch?v=UOf6CMbHPuA
69,37,Fuck Niggas,YoungBoy Never Broke Again,3,749083,-0.34%,https://www.youtube.com/watch?v=GB3HVNTAIEI
70,n/a,Shampoo,Kodak Black,1,735280,n/a,https://www.youtube.com/watch?v=accWa7GGCd4
71,n/a,FunnyMike- Pee In The Bed  (Official Music Video),Funnymike,1,731823,n/a,https://www.youtube.com/watch?v=mM-P2tNd8MA
72,n/a,Bittersweet,Gunna,1,729114,n/a,https://www.youtube.com/watch?v=nH3_n9w-V4Y
73,69,Casi Completa,Julion Alvarez y Su Norteño Banda,13,728169,0.01%,https://www.youtube.com/watch?v=ZLQBtigoNV8
74,35,As Good As I Once Was,Toby Keith,3,709506,-0.39%,https://www.youtube.com/watch?v=ldQrapQ4d0Y
75,83,Where the Wild Things Are (Official Studio Video),Luke Combs,4,709384,0.05%,https://www.youtube.com/watch?v=aoJwvnDuAR0
76,79,Cabrón Yo Puedo (En Vivo),Grupo Origen,14,701174,0.02%,https://www.youtube.com/watch?v=jEWhkewu-IQ
77,n/a,Training Season,Dua Lipa,1,700463,n/a,https://www.youtube.com/watch?v=ZjBZ8MUnB0E
78,72,Never Lose Me (Visualizer),Flo Milli,5,698994,-0.01%,https://www.youtube.com/watch?v=P8Am-QTUQes
79,80,O Me Voy O Te Vas,Natanael Cano,16,690753,0.01%,https://www.youtube.com/watch?v=xGI3ky4kLwE
80,67,First Person Shooter,Drake,15,690736,-0.06%,https://www.youtube.com/watch?v=Xty2gi5cMa8
81,84,TRUCK BED (Official Music Video),HARDY,8,667480,-0.01%,https://www.youtube.com/watch?v=ZUKTn7UWO54
82,55,Nose Ring,Peewee Longway & YoungBoy Never Broke Again,3,664466,-0.28%,https://www.youtube.com/watch?v=lYFRNh5vak0
83,75,Sensational,Chris Brown,16,651452,-0.07%,https://www.youtube.com/watch?v=_t0qtSKOpO4
84,98,23,Chayce Beckham,4,645006,0.08%,https://www.youtube.com/watch?v=Iade9zGnpJM
85,n/a,Thunderstruck (Official Video),AC/DC,22,639238,n/a,https://www.youtube.com/watch?v=v2AC41dglnM
86,74,Igual Que Un Ángel,Kali Uchis & Peso Pluma,5,636122,-0.09%,https://www.youtube.com/watch?v=YR1t_MUN8I4
87,96,Rompe La Dompe,Peso Pluma & Óscar Maydon & Junior H,5,633770,0.05%,https://www.youtube.com/watch?v=erBLFeAjH8w
88,36,16 CARRIAGES (Official Visualizer),Beyoncé,2,632299,-0.45%,https://www.youtube.com/watch?v=hhKNjTb6U1Y
89,82,Shake It Off,Taylor Swift,8,631678,-0.06%,https://www.youtube.com/watch?v=nfWlot6h_JM
90,86,For the First Time in Forever (From "Frozen"/Sing-Along),Willemijn Verkaik & Pia Allgaier,3,628093,-0.04%,https://www.youtube.com/watch?v=ZrX1XKtShSI
91,91,Bailando Bachata (Official Video),Chayanne,10,627915,0%,https://www.youtube.com/watch?v=dsLjyLn859g
92,92,No Bars,City Girls & JT,9,626701,0%,https://www.youtube.com/watch?v=FjjpZch6oeE
93,85,The Biggest,BossMan Dlow,3,626437,-0.07%,https://www.youtube.com/watch?v=3TYwm3K3yzQ
94,78,02.02.99,That Mexican OT,7,624382,-0.1%,https://www.youtube.com/watch?v=1FSgekLujqE
95,95,ALV,Arcangel & Grupo Frontera,13,623329,0.02%,https://www.youtube.com/watch?v=5uBa5rrUifM
96,81,Tacata (Remix),Tiagz & Fuerza Regida & El Alfa,8,612773,-0.09%,https://www.youtube.com/watch?v=LGEBBJJaOWY
97,n/a,TÚ NAME,Fuerza Regida,1,610975,n/a,https://www.youtube.com/watch?v=P7eNtsomvJA
98,93,Numb,Linkin Park,19,605268,-0.02%,https://www.youtube.com/watch?v=kXYiU_JCYtU
99,71,Super General 2,Kevin Gates,4,597649,-0.16%,https://www.youtube.com/watch?v=qJNVs95RA4A
100,n/a,Praise,Elevation Worship,1,593285,n/a,https://www.youtube.com/watch?v=f2oxGYpuLkw
