Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,5,Beautiful Things,Benson Boone,7,2320078,0.19%,https://www.youtube.com/watch?v=Oa_RSwwpPaA
2,2,La Diabla,Xavi,14,2243764,-0.08%,https://www.youtube.com/watch?v=HfzbN5ky5Co
3,n/a,Like What,Cardi B,1,2003405,n/a,https://www.youtube.com/watch?v=GcNC7YnlhKc
4,6,Get In With Me,BossMan Dlow,3,1991783,0.07%,https://www.youtube.com/watch?v=KmhAQJqOaIY
5,12,Yeah Glo! (Official Music Video),GloRilla,4,1956808,0.23%,https://www.youtube.com/watch?v=voT9hOs6FZc
6,3,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,31,1921677,-0.09%,https://www.youtube.com/watch?v=Vr1M_l-1wjc
7,n/a,Doctor (Work It Out),Pharrell Williams & Miley Cyrus,1,1829814,n/a,https://www.youtube.com/watch?v=xWkqjXjD73E
8,1,Old Days,Lil Durk,2,1704745,-0.36%,https://www.youtube.com/watch?v=abZ15xSBlnM
9,7,Lovin On Me,Jack Harlow,17,1615102,-0.07%,https://www.youtube.com/watch?v=Iq8h3GEe22o
10,9,Xavi - La Víctima (Official Video),Xavi,20,1575283,-0.08%,https://www.youtube.com/watch?v=Mi-NXEGjAvg
11,11,Good Good,Usher & Summer Walker & 21 Savage,28,1574663,-0.02%,https://www.youtube.com/watch?v=7jA-tE-4BYI
12,8,BELLAKEO,Peso Pluma & Anitta,13,1564346,-0.09%,https://www.youtube.com/watch?v=fOT0BUpITw8
13,16,Made For Me (Official Music Video),Muni Long,7,1562607,0.04%,https://www.youtube.com/watch?v=vYa3ak-3p60
14,13,La Suma,Lupe Borbon Y Su Blindaje 7 & Javier Rosas Y Su Artillería Pesada,7,1546531,-0.03%,https://www.youtube.com/watch?v=Fhw71qNw8ec
15,14,Favorite Song,Toosii,51,1545648,0%,https://www.youtube.com/watch?v=4D89Qr5vH6U
16,18,Regalo de Dios,Julion Alvarez y Su Norteño Banda,9,1315998,-0.07%,https://www.youtube.com/watch?v=-RjwFR6H7_w
17,28,Finesse,BossMan Dlow,4,1240631,0.06%,https://www.youtube.com/watch?v=KuxyPxY8ucc
18,4,TEXAS HOLD 'EM,Beyoncé,4,1232110,-0.4%,https://www.youtube.com/watch?v=238Z4YaAr1g
19,21,La Bebe (Remix),Yng Lvcas & Peso Pluma,50,1230641,-0.03%,https://www.youtube.com/watch?v=3mchJ-EW9rM
20,30,Save Me,Jelly Roll,29,1216150,0.06%,https://www.youtube.com/watch?v=FxFNprPOdss
21,25,Sleep Well,CG5,3,1211483,-0.03%,https://www.youtube.com/watch?v=TbWV7gCPiYc
22,23,IDGAF,Tee Grizzley,17,1203758,-0.05%,https://www.youtube.com/watch?v=wc8UEezouyg
23,26,When It Comes To You,Fridayy,19,1188153,-0.02%,https://www.youtube.com/watch?v=WqSPNpSSgGg
24,10,No Time,YoungBoy Never Broke Again,3,1182016,-0.28%,https://www.youtube.com/watch?v=iis_5y50Z8o
25,29,POR EL CONTRARIO with Leonardo Aguilar & Ángela Aguilar (Perf...,Becky G & Leonardo Aguilar & Ángela Aguilar,12,1179647,0.01%,https://www.youtube.com/watch?v=8c7KOGxeY3w
