Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,Who Want Smoke?? (Directed by Cole Bennett),Nardo Wick,1,6246883,n/a,https://www.youtube.com/watch?v=U2SNwtE-0Us
2,n/a,Ghost,Justin Bieber,1,2406061,n/a,https://www.youtube.com/watch?v=Fp8msa5uYsc
3,3,Fancy Like,Walker Hayes,16,2350144,-0.04%,https://www.youtube.com/watch?v=G_zuB-ogIBw
4,5,Life Support,YoungBoy Never Broke Again,5,2229643,0.04%,https://www.youtube.com/watch?v=Z9AnasYjtvg
5,n/a,Face Off,Tech N9ne & King Iso & Dwayne Johnson & Joey Cool,1,2161884,n/a,https://www.youtube.com/watch?v=E9T78bT26sk
6,n/a,Killing The Rats,Kodak Black,1,2151113,n/a,https://www.youtube.com/watch?v=QoGeItZdry4
7,66,Lo Siento BB:/ (Official Video),Tainy & Bad Bunny & Julieta Venegas,2,2067271,1.76%,https://www.youtube.com/watch?v=NO7EtdR3Dyw
8,8,Vaccine,NoCap,10,2039264,0.04%,https://www.youtube.com/watch?v=3MLjfnouo88
9,1,La 69,Jenny69,2,1941058,-0.53%,https://www.youtube.com/watch?v=CJRDN8Qd0xE
10,7,EVERY CHANCE I GET (Official Music Video),DJ Khaled,24,1864042,-0.1%,https://www.youtube.com/watch?v=BTivsHlVcGU
11,n/a,Easy On Me (Official Video),Adele,1,1846032,n/a,https://www.youtube.com/watch?v=U3ASj1L6_sY
12,6,STAY (Official Video),Justin Bieber & The Kid Laroi,14,1829555,-0.12%,https://www.youtube.com/watch?v=kTJczUoc26U
13,9,Way 2 Sexy (Official Video),Drake ft. Future and Young Thug,6,1773641,-0.09%,https://www.youtube.com/watch?v=vX9msKu75qs
14,n/a,Boyz (Official Video),Nicki Minaj & Jesy Nelson,1,1677841,n/a,https://www.youtube.com/watch?v=u884fEIPY3g
15,13,Wild Side (Official Video),Normani,13,1661997,-0.01%,https://www.youtube.com/watch?v=DFMEBquxeO8
16,17,INDUSTRY BABY (Official Video),Jack Harlow & Lil Nas X,12,1572737,0.01%,https://www.youtube.com/watch?v=UTHLKHL_whs
17,19,Maybach feat. Future (Official Music Video),42 Dugg,21,1569936,0.04%,https://www.youtube.com/watch?v=gVGRIBWy6ig
18,14,Outside (Better Days),MO3 & Og Bobby Billions,30,1555391,-0.07%,https://www.youtube.com/watch?v=VT0YV-hJHzg
19,20,Ya Supérame (En Vivo),Grupo Firme,11,1408613,-0.05%,https://www.youtube.com/watch?v=g2BzGJnNvEw
20,15,Break Or Make Me,YoungBoy Never Broke Again,3,1355171,-0.15%,https://www.youtube.com/watch?v=zQtIPvOeqAg
21,24,Expensive Pain,Meek Mill,2,1354228,0.02%,https://www.youtube.com/watch?v=ry0q8BUhhZE
22,30,Back In Blood,Pooh Shiesty,41,1345065,0.07%,https://www.youtube.com/watch?v=0-Tm65i96TY
