Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,Motivation (Official Video),Normani,1,8003032,n/a,https://www.youtube.com/watch?v=FKXSh14svlQ
2,1,Queen of Mean (From "Descendants 3"),Sarah Jeffery,3,6249357,-0.3%,https://www.youtube.com/watch?v=r9o1QS-itsU
3,7,Mac 10,Trippie Redd,4,5465110,0.33%,https://www.youtube.com/watch?v=rHp3OdBZTqs
4,2,Hot Girl Summer,Megan Thee Stallion & Nicki Minaj & Ty Dolla $ign,2,5020148,-0.13%,https://www.youtube.com/watch?v=tS7cHwAmjV4
5,77,Juicy (Official Video),Doja Cat & Tyga,2,4660285,3.11%,https://www.youtube.com/watch?v=YIALlhlyqO4
6,3,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,5,4602971,-0.2%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
7,11,"Baby" (Official Music Video),Quality Control & DaBaby & Lil Baby,2,4551101,0.32%,https://www.youtube.com/watch?v=0GbwYFqN1iE
8,6,No Me Conoce (Remix),Bad Bunny & J Balvin & Jhay Cortez,14,4266686,-0.02%,https://www.youtube.com/watch?v=w2C6RhQBYlg
9,8,Truth Hurts,Lizzo,15,4179882,0.11%,https://www.youtube.com/watch?v=P00HMxdsVZI
10,4,Night Falls (From "Descendants 3"),Disney & Dylan Playfair & China Anne McClain & Dove Cameron & Cameron Boyce & Sofia Carson & Thomas Doherty & Booboo Stewart,3,4006504,-0.28%,https://www.youtube.com/watch?v=i8pK6qmtllU
11,n/a,Dum & Dummer,Key Glock & Young Dolph,1,3997656,n/a,https://www.youtube.com/watch?v=givz9WM8iW4
12,9,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,44,3692155,0.02%,https://www.youtube.com/watch?v=ApXoWvfEYVU
13,13,Señorita,Shawn Mendes & Camila Cabello,9,3617514,0.11%,https://www.youtube.com/watch?v=Pkh8UtuejGw
14,n/a,Lover (Official Lyric Video),Taylor Swift,1,3614364,n/a,https://www.youtube.com/watch?v=cvUAzpn48xA
15,79,On Chill,Wale,2,3328537,1.99%,https://www.youtube.com/watch?v=qqRFm9k7A0k
16,15,Clout ft. Cardi B (Official Video),Offset,19,3298909,0.02%,https://www.youtube.com/watch?v=mt2zvsvkKKo
17,12,Suge,DaBaby,25,3229908,-0.06%,https://www.youtube.com/watch?v=KvuQNNVrbtM
18,10,Old Town Road (Official Movie) ft. Billy Ray Cyrus,Lil Nas X,14,3079304,-0.13%,https://www.youtube.com/watch?v=w2Ov5jzm3j8
19,73,Si Se Da (Remix),Myke Towers & Farruko & Arcangel & Sech & Zion,3,3075040,1.57%,https://www.youtube.com/watch?v=CbEst0K063c
20,20,bad guy (Official Music Video),Billie Eilish,21,2976065,0.07%,https://www.youtube.com/watch?v=DyDfgMOUjCI
21,5,No Guidance (Official Video),Chris Brown,4,2968113,-0.39%,https://www.youtube.com/watch?v=6L_k74BOLag
22,19,Pop Out,Polo G & Lil Tjay,27,2810292,-0.01%,https://www.youtube.com/watch?v=g-uW3I_AtDE
23,14,BIG,Young M.A,2,2795819,-0.14%,https://www.youtube.com/watch?v=Ma_0WZbksBE
24,24,Close Friends,Lil Baby,28,2479751,0.05%,https://www.youtube.com/watch?v=hhzYbExfVIY
25,27,Envy Me,Calboy,19,2364190,0.03%,https://www.youtube.com/watch?v=FhPvceQcfzE
26,23,Cash Shit,Megan Thee Stallion,9,2272704,-0.04%,https://www.youtube.com/watch?v=2Xe7OAFljOA
27,n/a,The Git Up,Blanco Brown,3,2189244,n/a,https://www.youtube.com/watch?v=Q7U6AoZ27yE
28,29,The Git Up,Blanco Brown,10,2185175,0%,https://www.youtube.com/watch?v=bN8vY8qkgVs
29,22,Shotta Flow 3,NLE Choppa,5,2169871,-0.09%,https://www.youtube.com/watch?v=FvGgFzagfI4
