Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,4,WAIT FOR U,Future,5,3605998,0.24%,https://www.youtube.com/watch?v=Y2QpQP8wPG8
2,n/a,See Wat I’m Sayin [Official Music Video],Moneybagg Yo,1,3339780,n/a,https://www.youtube.com/watch?v=eXVaJDG0DNA
3,8,Me Porto Bonito  (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,4,3138222,0.2%,https://www.youtube.com/watch?v=xn21hH7kyx8
4,9,F.N.F. (Let's Go),Hitkidd & GloRilla,4,3085116,0.18%,https://www.youtube.com/watch?v=ww6ykF2ktaI
5,2,PROVENZA,KAROL G,6,2955035,-0.05%,https://www.youtube.com/watch?v=ca48oMV59LU
6,7,Super Gremlin,Kodak Black,31,2918254,0.1%,https://www.youtube.com/watch?v=kiB9qk4gnt4
7,3,Proud Of Myself,YoungBoy Never Broke Again,2,2822957,-0.05%,https://www.youtube.com/watch?v=ioAQj2Y4qu4
8,11,WAIT FOR U (Official Music Video),Future,5,2799031,0.12%,https://www.youtube.com/watch?v=rP09GUQFDFk
9,n/a,Sleazy Flow (Remix),SleazyWorld Go,1,2750929,n/a,https://www.youtube.com/watch?v=3uVHCDdeViQ
10,10,In A Minute,Lil Baby,8,2747168,0.07%,https://www.youtube.com/watch?v=4F_vcZ6KD9Q
11,n/a,Goals,YoungBoy Never Broke Again,1,2723542,n/a,https://www.youtube.com/watch?v=690poa8ehtg
12,6,We Don't Talk About Bruno (From "Encanto"),Stephanie Beatriz & Mauro Castillo & Rhenzy Feliz & Adassa & Diane Guerrero & Carolina Gaitán - La Gaita,23,2463200,-0.09%,https://www.youtube.com/watch?v=bvWRMAU6V-c
13,12,Tití Me Preguntó (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,4,2211968,-0.02%,https://www.youtube.com/watch?v=QpKkNIT84GY
14,28,Little Drummer Boy,GENTRI,9,2043156,0.52%,https://www.youtube.com/watch?v=8EaAmXwituc
15,14,Right On (Official Video),Lil Baby,8,2032831,0.17%,https://www.youtube.com/watch?v=S5xQmaUV7ZA
16,1,Hotel Lobby (Official Video),Quavo & Takeoff,2,1955539,-0.49%,https://www.youtube.com/watch?v=Om0rYw6qzb8
17,15,Waddup,PGF Nuk,9,1927603,0.12%,https://www.youtube.com/watch?v=9AUyYcznb98
18,19,Lil Durk - What Happened to Virgil ft. Gunna (Directed by Cole Bennett),Lil Durk,8,1787323,0.12%,https://www.youtube.com/watch?v=PvOYrm_JZc8
19,13,Moscow Mule,Bad Bunny,4,1778920,-0.04%,https://www.youtube.com/watch?v=p38WgakuYDo
20,n/a,Tití me preguntó,Bad Bunny,1,1720295,n/a,https://www.youtube.com/watch?v=Cr8K88UcO0s
21,24,First Class,Jack Harlow,4,1686987,0.17%,https://www.youtube.com/watch?v=yQBImEeXNZ4
22,18,Shake It (Official Video),Kay Flock,7,1624012,0.02%,https://www.youtube.com/watch?v=L7P68k8jWbI
23,27,En El Radio Un Cochinero,Victor Cibrian,3,1568961,0.14%,https://www.youtube.com/watch?v=xfKrlmo8RLY
24,25,Me or Sum (Official Video),Nardo Wick,17,1528729,0.07%,https://www.youtube.com/watch?v=g9Zro7KQzgA
25,n/a,Running Up That Hill,Kate Bush,1,1524228,n/a,https://www.youtube.com/watch?v=wp43OdtAAkM
26,22,Who Want Smoke?? (Directed by Cole Bennett),Nardo Wick,34,1501032,0.03%,https://www.youtube.com/watch?v=U2SNwtE-0Us
27,30,Sleazy Flow,SleazyWorld Go,4,1496058,0.15%,https://www.youtube.com/watch?v=jlgZ-aXCKcE
28,20,As It Was,Harry Styles,10,1489553,-0.01%,https://www.youtube.com/watch?v=H5v3kku4y6Q
29,5,N95,Kendrick Lamar,3,1471005,-0.47%,https://www.youtube.com/watch?v=zI383uEwA6Q
30,41,Gogo Dance,Chael Produciendo & El Alfa,2,1423182,0.34%,https://www.youtube.com/watch?v=wVib5FsxtMQ
31,n/a,Potion (Official Video) ft Dua Lipa & Young Thug,Calvin Harris & Dua Lipa & Young Thug,1,1408716,n/a,https://www.youtube.com/watch?v=FFV6t4Dl_zQ
32,23,Después de la Playa,Bad Bunny,4,1364440,-0.06%,https://www.youtube.com/watch?v=a5rlgE6dcBY
33,33,About Damn Time,Lizzo,6,1361040,0.15%,https://www.youtube.com/watch?v=IXXxciRUMzE
34,21,Surface Pressure (From "Encanto"),Jessica Darrow,6,1358515,-0.08%,https://www.youtube.com/watch?v=tQwVKr8rCYw
35,26,Nobody Like U (From "Turning Red"),4*TOWN (From Disney and Pixar’s Turning Red),9,1355916,-0.03%,https://www.youtube.com/watch?v=DQQRjFzB8gY
36,n/a,Churchill Downs,Jack Harlow,1,1304968,n/a,https://www.youtube.com/watch?v=GGOyFnrZRt0
37,n/a,Die Young (Official Video),Sleepy Hallow,1,1267977,n/a,https://www.youtube.com/watch?v=SPlOfpaY_qc
38,17,Rocky Road [Official Music Video],Moneybagg Yo,3,1222719,-0.26%,https://www.youtube.com/watch?v=E_FTQFN1m6U
39,32,Chale,Edén Muñoz,15,1194193,0%,https://www.youtube.com/watch?v=OLmGL_SvP_M
