Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Tomorrow 2,GloRilla & Cardi B,13,3731283,0.06%,https://www.youtube.com/watch?v=zwa7NzNBQig
2,2,All I Want for Christmas Is You (Make My Wish Come True Edition),Mariah Carey,25,3414621,0.23%,https://www.youtube.com/watch?v=aAkMkVFwAoo
3,n/a,Count Me Out,Kendrick Lamar,1,2869580,n/a,https://www.youtube.com/watch?v=5GhhVHpPR_M
4,17,QUE VUELVAS,Grupo Frontera & Carin Leon,2,2769087,1.01%,https://www.youtube.com/watch?v=gG3516BF5_w
5,5,Just Wanna Rock,Lil Uzi Vert,5,2333468,0.18%,https://www.youtube.com/watch?v=UhbixyxgsiU
6,4,World Cup,IShowSpeed,7,2221943,-0.03%,https://www.youtube.com/watch?v=8n5dJwWXrbo
7,6,Under The Influence,Chris Brown,10,2135493,0.2%,https://www.youtube.com/watch?v=pfxyk1glEq4
8,3,Hanging With Wolves,Lil Durk,2,2080165,-0.24%,https://www.youtube.com/watch?v=CnT6NRiTz9M
9,8,No Se Va (En Vivo),Grupo Frontera,17,2006352,0.17%,https://www.youtube.com/watch?v=VtKcDwz6hiM
10,7,Me porto bonito,Bad Bunny,27,1901743,0.09%,https://www.youtube.com/watch?v=saGYMhApaH8
11,14,Last Christmas,Wham!,25,1776254,0.26%,https://www.youtube.com/watch?v=E8gmARGvPlI
12,n/a,You're Welcome,Dwayne Johnson,58,1757428,n/a,https://www.youtube.com/watch?v=79DijItQXMM
13,9,Tití me preguntó,Bad Bunny,30,1750837,0.09%,https://www.youtube.com/watch?v=Cr8K88UcO0s
14,n/a,Dame un Beso y Dime Adios,Carin Leon,1,1699801,n/a,https://www.youtube.com/watch?v=Awx2ejzQOFk
15,11,California Breeze,Lil Baby,10,1635875,0.09%,https://www.youtube.com/watch?v=WyhU6Zb_fhY
16,15,Shabooya,K Carbon & Hitkidd & Gloss Up,9,1517702,0.1%,https://www.youtube.com/watch?v=aV-pJ8BBxj8
17,18,Billete Grande,Edgardo Nuñez & Fuerza Regida,20,1447668,0.07%,https://www.youtube.com/watch?v=ao3SN7fkQQU
18,n/a,No More Love,GloRilla,1,1404984,n/a,https://www.youtube.com/watch?v=9UaumheebMg
19,13,NO SE VA (EN VIVO),Grupo Frontera,11,1386849,-0.02%,https://www.youtube.com/watch?v=-1vsm5bhoyE
20,16,Back End,Finesse2Tymes,21,1385862,0.01%,https://www.youtube.com/watch?v=Vzkr-G1QEh8
21,31,Waka Waka (This Time for Africa) [The Official 2010 FIFA World World Cup Song],Shakira,7,1295982,0.22%,https://www.youtube.com/watch?v=pRpeEdMmmQ0
22,23,GATÚBELA,KAROL G & Maldy,17,1269881,0.07%,https://www.youtube.com/watch?v=SK37InR9j38
23,21,Unholy (Official Music Video),Sam Smith & Kim Petras,12,1251014,0%,https://www.youtube.com/watch?v=Uq9gPaIzbe8
24,25,You Proof,Morgan Wallen,15,1250677,0.06%,https://www.youtube.com/watch?v=3CkLMG5NwUg
25,22,Qué Agonía,Ángela Aguilar & Yuridia,5,1249654,0.05%,https://www.youtube.com/watch?v=Q8xIa7KcI1A
26,27,PROVENZA,KAROL G,35,1245274,0.1%,https://www.youtube.com/watch?v=ca48oMV59LU
27,n/a,Block Is Hot,Lil Durk & Deeski,1,1244959,n/a,https://www.youtube.com/watch?v=NRDVkv8eUWg
28,28,wait in the truck (Official Music Video),HARDY,17,1229833,0.1%,https://www.youtube.com/watch?v=YsMB0i5YTOc
29,29,Hotel Lobby (Official Video),Quavo & Takeoff,18,1223762,0.12%,https://www.youtube.com/watch?v=Om0rYw6qzb8
30,24,Stand On It,Lil Baby,10,1198365,0.01%,https://www.youtube.com/watch?v=gSeBZqcTHLc
31,34,Brenda Lee - Rockin' Around The Christmas Tree (Official Lyric Video),Brenda Lee,10,1142583,0.13%,https://www.youtube.com/watch?v=1qYz7rfgLWE
32,30,Fall In Love,Bailey Zimmerman,22,1131509,0.05%,https://www.youtube.com/watch?v=d1yKrnPHAmo
33,32,Don't Play With It (Official Video),Lola Brooke feat. Billy B,5,1111198,0.09%,https://www.youtube.com/watch?v=skHwjaZPKfs
34,35,Calm Down,Rema & Selena Gomez,14,1101497,0.09%,https://www.youtube.com/watch?v=WcIcVapfqXw
35,33,Jelly Roll - Son Of A Sinner (Official Music Video),Jelly Roll,23,1096105,0.08%,https://www.youtube.com/watch?v=n4Z1cpdkgQU
36,37,No es por acá,Carin Leon,21,1082337,0.11%,https://www.youtube.com/watch?v=CboQScwFnLY
37,19,Quickie,Moneybagg Yo,2,1061226,-0.21%,https://www.youtube.com/watch?v=yKnkXawCfJg
38,n/a,Mad Max,Lil Durk & Future,1,1052079,n/a,https://www.youtube.com/watch?v=rIl7DSnlYbU
39,56,This Christmas (Official HD Video),Chris Brown,10,1032460,0.31%,https://www.youtube.com/watch?v=b9XNyeeJZ2k
40,36,Bad Habit (Official Video),Steve Lacy,23,1013793,0.02%,https://www.youtube.com/watch?v=VF-FGf_ZZiI
41,n/a,Besharam Rang,Shilpa Rao & Caralisa Monteiro & Vishal Dadlani & Sheykhar Ravjiani,1,990255,n/a,https://www.youtube.com/watch?v=huxhqphtDrM
42,39,Forever (Lyric Video),Lil Baby & Fridayy,10,982769,0.03%,https://www.youtube.com/watch?v=mTkPFsVC5NE
43,26,Kill Bill (Audio),SZA,2,975467,-0.16%,https://www.youtube.com/watch?v=SQnc1QibapQ
44,n/a,Bebe Dame,Fuerza Regida & Grupo Frontera,1,966302,n/a,https://www.youtube.com/watch?v=Oie--p6YqJo
45,98,Face 2 Face,Juice WRLD,2,954599,0.77%,https://www.youtube.com/watch?v=NO_ZdJjMtdI
46,40,Made You Look,Meghan Trainor,9,953821,0.01%,https://www.youtube.com/watch?v=gPCCYMeXin0
47,54,Mary Did You Know? (Official Video),Pentatonix,31,942631,0.2%,https://www.youtube.com/watch?v=ifCWN5pJGIE
48,43,Super General (Freestyle),Kevin Gates,29,929127,0.03%,https://www.youtube.com/watch?v=TpAVV9-CnMw
49,38,Overdose,Finesse2tymes,3,928143,-0.04%,https://www.youtube.com/watch?v=xbGprczzCFw
50,45,In A Minute,Lil Baby,37,927212,0.05%,https://www.youtube.com/watch?v=4F_vcZ6KD9Q
51,55,golden hour (Cello Version),JVKE,8,919105,0.17%,https://www.youtube.com/watch?v=PEM0Vs8jf1w
