Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,God's Plan,Drake,4,15671628,0.05%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
2,n/a,,,6,10770228,n/a,n/a
3,2,Look Alive,BlocBoy JB,5,7822413,-0.07%,https://www.youtube.com/watch?v=NV-3s2wwC8c
4,6,Meant to Be,Bebe Rexha,20,7004897,0.15%,https://www.youtube.com/watch?v=zDo0H8Fm7d0
5,4,21 Savage Offset Metro Boomin - Ric Flair Drip (Official Music Video),21 Savage,2,6973880,0.02%,https://www.youtube.com/watch?v=LPTlvQ1Zet0
6,3,Psycho,Post Malone,3,6750381,-0.03%,https://www.youtube.com/watch?v=MGYJuETPQEg
7,11,King's Dead,James Blake & Kendrick Lamar & Jay Rock & Future,4,6701929,0.26%,https://www.youtube.com/watch?v=VwAnsAUYnw4
8,15,BILLY,6ix9ine,2,6566091,0.33%,https://www.youtube.com/watch?v=LJjsm6CVsG8
9,n/a,Delicate,Taylor Swift,1,6147213,n/a,https://www.youtube.com/watch?v=tCXGJQYZ9JA
10,7,XXXTENTACION - SAD!,XXXTENTACION,2,6055677,0.07%,https://www.youtube.com/watch?v=pgN-vvVVxMA
11,26,YOU,Neptune,2,6002025,0.79%,https://www.youtube.com/watch?v=bVtg4l1-eOM
12,8,El Farsante (Remix),Ozuna & Romeo Santos,7,5303312,-0.06%,https://www.youtube.com/watch?v=wfWkmURBNv8
13,5,Outside Today,YoungBoy Never Broke Again,8,5278590,-0.14%,https://www.youtube.com/watch?v=74hZN9i2eEA
14,12,Finesse (remix),Bruno Mars,11,4977149,-0.05%,https://www.youtube.com/watch?v=LsoLEjrDogU
15,20,X,Nicky Jam & J Balvin,2,4943693,0.17%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
16,16,All the Stars,Kendrick Lamar & SZA,6,4448689,-0.07%,https://www.youtube.com/watch?v=JQbjS0_ZfJ0
17,19,Hardaway,Derez De'Shon ,8,4270839,-0.04%,https://www.youtube.com/watch?v=VwEzECCjhhE
18,14,Plug Walk,Rich The Kid,5,4188027,-0.17%,https://www.youtube.com/watch?v=SXMhL_UoVWw
19,61,Pray For Me (Official Lyric Video),Kendrick Lamar & The Weeknd,2,4125605,0.8%,https://www.youtube.com/watch?v=XR7Ev14vUh8
20,17,YBN Nahmir - Bounce Out With That (Directed by Cole Bennett),Lyrical Lemonade,8,4122960,-0.13%,https://www.youtube.com/watch?v=xVhnfTwh1OA
21,22,changes,XXXTENTACION,2,4088230,0.13%,https://www.youtube.com/watch?v=f0bbDFRYD_A
22,13,MotorSport,Nicki Minaj & Cardi B & Migos,14,4024833,-0.23%,https://www.youtube.com/watch?v=9v_rtaye2yY
23,n/a,Plug Walk,Rich The Kid,1,3996276,n/a,https://www.youtube.com/watch?v=ToY6sjSV8h8
24,9,,,7,3876804,-0.29%,n/a
25,n/a,NBAYOUNGBOAT (Audio),Lil Yachty,1,3812381,n/a,https://www.youtube.com/watch?v=oMKYLxwhAo8
26,21,6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),FCK THEM,22,3595419,-0.04%,https://www.youtube.com/watch?v=gAs9HZC9c7Y
27,n/a,God’s Plan,Drake,2,3581439,n/a,https://www.youtube.com/watch?v=XUqRem0W8L8
28,23,Dura,Daddy Yankee,8,3559221,-0.02%,https://www.youtube.com/watch?v=sGIm0-dQd8M
29,n/a,,,8,3506294,n/a,n/a
30,37,Me Niego,Reik,2,3490041,0.18%,https://www.youtube.com/watch?v=JyqD_zfXfi8
31,10,Amorfoda,Bad Bunny,4,3472906,-0.35%,https://www.youtube.com/watch?v=kLpH1nSLJSs
32,25,Heaven,Kane Brown,11,3445145,0.03%,https://www.youtube.com/watch?v=dRX0wDNK6S4
33,24,Bodak Yellow,Cardi B,37,3338120,-0.05%,https://www.youtube.com/watch?v=PEGccV-NOm8
34,31,Marry Me,Thomas Rhett,13,3153625,-0.02%,https://www.youtube.com/watch?v=p_IwENcMPOA
35,32,Too Good At Goodbyes,Sam Smith,26,3085043,-0.03%,https://www.youtube.com/watch?v=J_ub7Etch2U
36,30,Perfect,Ed Sheeran,19,2989769,-0.08%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
37,27,Havana (Audio),Camila Cabello,24,2956525,-0.11%,https://www.youtube.com/watch?v=HCjNJDNzw8Y
38,28,Plies  - "Rock" (Official Music Video),bgrexclusive,11,2931078,-0.11%,https://www.youtube.com/watch?v=tVv6SrRI9pU
39,29,I Get the Bag,Gucci Mane,30,2900187,-0.11%,https://www.youtube.com/watch?v=uo14xGYwWd4
40,35,Thunder,Imagine Dragons,25,2890813,-0.05%,https://www.youtube.com/watch?v=fKopy74weus
41,42,Say Something (Official Video),Justin Timberlake,7,2859675,0.02%,https://www.youtube.com/watch?v=8MPbR6Cbwi4
42,36,Gucci Gang,Lil Pump,21,2843313,-0.06%,https://www.youtube.com/watch?v=4LfJnj66HVQ
43,40,Freestyle,Lil Baby,12,2824846,-0.02%,https://www.youtube.com/watch?v=MHryuYVyHhk
44,33,,,12,2816048,-0.1%,n/a
45,90,JoJo Siwa - BOOMERANG (Official Video),XOMG POP!,63,2713005,0.5%,https://www.youtube.com/watch?v=ypPSrRYOAj4
46,39,Tennessee Whiskey,Chris Stapleton,50,2702373,-0.06%,https://www.youtube.com/watch?v=4zAThXFOy2c
47,46,Bad At Love,Halsey,20,2664677,0.03%,https://www.youtube.com/watch?v=xdYFuCp3m9k
48,n/a,Post Malone – I Fall Apart (Lyrics) 🎵,Pixl Networks,2,2651490,n/a,https://www.youtube.com/watch?v=0sHKUpOVMO0
49,38,Dark Knight Dummo,Trippie Redd,3,2500684,-0.15%,https://www.youtube.com/watch?v=wrvN87l3s08
50,n/a,,,1,2428721,n/a,n/a
51,49,Betrayed,Lil Xan,26,2330912,-0.07%,https://www.youtube.com/watch?v=EbfK7dei7ec
52,n/a,Perfect - Ed Sheeran (Lyrics),DopeLyrics,12,2307181,n/a,https://www.youtube.com/watch?v=UDDMYw_IZnE
53,57,What Ifs,Kane Brown,31,2295733,-0.02%,https://www.youtube.com/watch?v=fM8V1XOI-14
54,52,KOODA,6ix9ine,15,2292940,-0.05%,https://www.youtube.com/watch?v=yz7Cn3pHibo
55,47,Nowadays,Lil Skies,13,2276326,-0.1%,https://www.youtube.com/watch?v=DlFmfxACvig
56,n/a,FROZEN | Let It Go Sing-along | Official Disney UK,Disney UK,48,2259421,n/a,https://www.youtube.com/watch?v=L0MK7qz13bU
57,75,Despacito,Luis Fonsi,61,2243903,0.1%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
58,58,Síguelo bailando,Ozuna,11,2239371,-0.05%,https://www.youtube.com/watch?v=Dvpd9_5vuks
59,53,Congratulations,Post Malone,60,2211260,-0.08%,https://www.youtube.com/watch?v=SC4xMk98Pdc
60,34,Stir Fry (Official Video),Migos,7,2197282,-0.29%,https://www.youtube.com/watch?v=HI-mXMr8glQ
61,62,Échame La Culpa,Luis Fonsi & Demi Lovato,17,2178394,-0.04%,https://www.youtube.com/watch?v=TyHvyGVs42U
62,64,New Freezer,Rich The Kid,6,2172620,-0.02%,https://www.youtube.com/watch?v=6YqSS_b_X1U
63,63,Corazón (Official Video),Maluma,14,2149981,-0.05%,https://www.youtube.com/watch?v=GmHrjFIWl6U
64,67,Dime si te acuerdas,Bad Bunny,2,2117295,-0.03%,https://www.youtube.com/watch?v=qS6F64mj6LY
65,n/a,Freaky Friday,Lil Dicky & Chris Brown,1,2115631,n/a,https://www.youtube.com/watch?v=aZla1ttZHaw
66,66,You Make It Easy (Lyric Video),Jason Aldean,6,2110879,-0.04%,https://www.youtube.com/watch?v=jLCHpZ6B1gU
67,41,Marvelous Day,Kap G,3,2091383,-0.27%,https://www.youtube.com/watch?v=o0qjyRtGOiU
68,44,Offset & Metro Boomin  - "Ric Flair Drip" (Official Audio),21 Savage,16,2070449,-0.24%,https://www.youtube.com/watch?v=OwbI9IY9Roo
69,70,New Rules,Dua Lipa,32,2049716,-0.05%,https://www.youtube.com/watch?v=k2qgadSvNyU
70,48,Tempo,Chris Brown,2,2025288,-0.2%,https://www.youtube.com/watch?v=QdnvoWyoiY0
71,76,Losin Control (Official Video),Russ,30,2009936,-0.01%,https://www.youtube.com/watch?v=IdGIZjVWrzY
72,n/a,,,1,2003183,n/a,n/a
73,51,KEKE,Fetty Wap & A Boogie Wit da Hoodie & 6ix9ine,9,1997382,-0.18%,https://www.youtube.com/watch?v=02fRdleMSaA
74,n/a,Zombie,Bad Wolves,1,1988045,n/a,https://www.youtube.com/watch?v=9XaS93WMRQQ
75,69,Red Roses,Lil Skies,11,1987726,-0.09%,https://www.youtube.com/watch?v=WlosjSe5B8c
76,74,Let You Down (Audio),NF,15,1972860,-0.07%,https://www.youtube.com/watch?v=0501BTnbrxg
77,n/a,Never Be the Same,Camila Cabello,1,1965555,n/a,https://www.youtube.com/watch?v=Ph54wQG8ynk
78,43,Stranger Things,Chris Brown & Joyner Lucas,3,1948654,-0.29%,https://www.youtube.com/watch?v=E-u9uo0laA8
79,59,Post Malone - rockstar ft. 21 Savage (Official Audio),Republic Records,19,1931332,-0.17%,https://www.youtube.com/watch?v=4GFAZBKZVJY
80,84,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,28,1925578,0.01%,https://www.youtube.com/watch?v=VqEbCxg2bNI
81,73,Sky Walker (Official Video),Miguel,19,1919931,-0.09%,https://www.youtube.com/watch?v=76O3w4pt0CA
82,86,My Dawg,Lil Baby,3,1911488,0.02%,https://www.youtube.com/watch?v=eizDlMTanE4
83,71,La modelo,Cardi B & Ozuna,13,1903121,-0.12%,https://www.youtube.com/watch?v=X8sSXU-J8fI
84,82,Thinking out Loud,Ed Sheeran,50,1901691,-0.02%,https://www.youtube.com/watch?v=lp-EO5I60KA
85,55,Young Dumb & Broke (Official Video),Khalid,31,1886888,-0.2%,https://www.youtube.com/watch?v=IPfJnp1guPc
86,80,All Of A Sudden,Lil Baby,9,1867189,-0.05%,https://www.youtube.com/watch?v=fyyn-dFALfI
87,91,How Far I'll Go (from Moana),Auli'i Cravalho,62,1852358,0.03%,https://www.youtube.com/watch?v=cPAbx5kgCJo
88,n/a,Everyday,Marshmello & Logic,1,1848104,n/a,https://www.youtube.com/watch?v=_qQsPw4CqUI
89,100,The Way Life Goes,Lil Uzi Vert,12,1817405,0.06%,https://www.youtube.com/watch?v=Vi2XaiKhgiU
90,87,No Excuses,Meghan Trainor,2,1815831,-0.02%,https://www.youtube.com/watch?v=kton-qrKNLc
91,97,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"...,Justin Timberlake,43,1815735,0.04%,https://www.youtube.com/watch?v=ru0K8uYEZWw
92,72,44 More,Logic,3,1813944,-0.15%,https://www.youtube.com/watch?v=4EVFKrmXFmA
93,n/a,Location,Khalid,53,1809459,n/a,https://www.youtube.com/watch?v=by3yRdlQvzs
94,45,The Champion ft. Ludacris (Official Music Video),Carrie Underwood,2,1798837,-0.33%,https://www.youtube.com/watch?v=HgknAaKNaMM
