Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,Skate,Anderson .Paak & Bruno Mars & Silk Sonic,1,5153203,n/a,https://www.youtube.com/watch?v=CEw-7cMnBDY
2,1,INDUSTRY BABY (Official Video),Jack Harlow & Lil Nas X,2,4671617,-0.71%,https://www.youtube.com/watch?v=UTHLKHL_whs
3,n/a,Happier Than Ever (Official Music Video),Billie Eilish,1,4129927,n/a,https://www.youtube.com/watch?v=5GJWxDKyk3A
4,n/a,Aventura Bad Bunny - Volví (Video Oficial),Aventura & Bad Bunny & Romeo Santos,1,3784151,n/a,https://www.youtube.com/watch?v=ayd3yWr4tqU
5,3,EVERY CHANCE I GET (Official Music Video),DJ Khaled,14,3210821,-0.05%,https://www.youtube.com/watch?v=BTivsHlVcGU
6,4,Outside (Better Days),MO3 & Og Bobby Billions,20,2810155,0.05%,https://www.youtube.com/watch?v=VT0YV-hJHzg
7,8,FROZEN | "In Summer" Song - Olaf | Official Disney UK,Disney Channel NL,15,2287626,0.05%,https://www.youtube.com/watch?v=UFatVn1hP3o
8,2,Senseless,Kodak Black,3,2206952,-0.41%,https://www.youtube.com/watch?v=yDr5gEdOcg4
9,13,STAY (Official Video),Justin Bieber & The Kid Laroi,4,2041238,0.11%,https://www.youtube.com/watch?v=kTJczUoc26U
10,10,You’re Mines Still,Yung Bleu,33,2029765,0.02%,https://www.youtube.com/watch?v=_bptrMV3zHE
11,9,Back In Blood,Pooh Shiesty,31,1939889,-0.09%,https://www.youtube.com/watch?v=0-Tm65i96TY
12,12,Quicksand,Morray,36,1919103,0.01%,https://www.youtube.com/watch?v=OLi5_8JWoAU
13,14,Maybach feat. Future (Official Music Video),42 Dugg,11,1897579,0.03%,https://www.youtube.com/watch?v=gVGRIBWy6ig
14,11,good 4 u (Official Video),Olivia Rodrigo,12,1819176,-0.05%,https://www.youtube.com/watch?v=gNi_6U5Pm_o
15,7,INDUSTRY BABY,Jack Harlow & Lil Nas X,2,1807228,-0.29%,https://www.youtube.com/watch?v=z1EiP7QVNYY
16,5,Wild Side (Official Video),Normani,3,1788098,-0.31%,https://www.youtube.com/watch?v=DFMEBquxeO8
17,17,Bruno Mars Anderson .Paak Silk Sonic - Leave the Door Open,Anderson .Paak & Bruno Mars & Silk Sonic,22,1629409,0%,https://www.youtube.com/watch?v=adLGHcj_fmA
18,18,RAPSTAR (Official Video),Polo G,17,1628893,0.02%,https://www.youtube.com/watch?v=w2IhccXakkE
19,31,2055 (Official Video),Sleepy Hallow,3,1528865,0.22%,https://www.youtube.com/watch?v=y1xZ_kAhjMc
20,23,Yonaguni,Bad Bunny,9,1507423,0.02%,https://www.youtube.com/watch?v=doLMt10ytHY
21,21,Kiss Me More (Official Video),Doja Cat,17,1441436,-0.07%,https://www.youtube.com/watch?v=0EVVKs6DQLo
22,n/a,Trenches (Remix),Morray,1,1421574,n/a,https://www.youtube.com/watch?v=TJFWeweZkWk
23,26,Fancy Like,Walker Hayes,6,1389141,0%,https://www.youtube.com/watch?v=G_zuB-ogIBw
24,28,Tombstone,Rod Wave,20,1325063,-0.02%,https://www.youtube.com/watch?v=wo9AlOrQ3iE
