Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,FEFE,6ix9ine,6,12884906,0.03%,https://www.youtube.com/watch?v=V_MXGdSBbAI
2,n/a,BEBE,6ix9ine,1,12142178,n/a,https://www.youtube.com/watch?v=ycV6cnK3SIs
3,2,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,15,11242686,-0.02%,https://www.youtube.com/watch?v=aJOTlE1K90k
4,n/a,Feels Like Summer,Childish Gambino,1,9974401,n/a,https://www.youtube.com/watch?v=F1B9Fk_SgI0
5,5,Taste (Official Video),Tyga,15,7745758,0.07%,https://www.youtube.com/watch?v=LjxulQ1bEWg
6,8,Boo'd Up,Ella Mai,19,6570941,0.07%,https://www.youtube.com/watch?v=6YNZlXfW6Ho
7,6,I Like It,Bad Bunny & Cardi B & J Balvin,15,6208351,-0.08%,https://www.youtube.com/watch?v=xTlNMmZKwpA
8,n/a,Fall (Official Music Video),Eminem,1,6141755,n/a,https://www.youtube.com/watch?v=MfTbHITdhEI
9,n/a,RAP DEVIL,mgk,1,5806965,n/a,https://www.youtube.com/watch?v=4sNCyiyIc_8
10,9,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,21,5588505,0.06%,https://www.youtube.com/watch?v=9jI-z9QN6g8
11,7,Drawing Symbols,YoungBoy Never Broke Again,4,5581717,-0.1%,https://www.youtube.com/watch?v=GzjTHCpOtPQ
12,14,I Am Who They Say I Am,YoungBoy Never Broke Again,2,5283524,0.25%,https://www.youtube.com/watch?v=VlDMn1XKiJM
13,n/a,No Mentions,YoungBoy Never Broke Again,1,5280003,n/a,https://www.youtube.com/watch?v=OjAJl5IkJXQ
14,4,Big Bank ft. 2 Chainz Big Sean Nicki Minaj (Official Music ...,YG,11,5087402,-0.31%,https://www.youtube.com/watch?v=z61GFxVD8K4
15,15,In My Feelings,Drake,6,4616828,0.24%,https://www.youtube.com/watch?v=DRS_PpOrUZ4
16,38,Can't Be Saved,YoungBoy Never Broke Again,2,4615140,1.03%,https://www.youtube.com/watch?v=_UMbE-HrW0M
