Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,Señorita,Shawn Mendes & Camila Cabello,1,13968974,n/a,https://www.youtube.com/watch?v=Pkh8UtuejGw
2,n/a,MEGATRON,Nicki Minaj,1,8128338,n/a,https://www.youtube.com/watch?v=C3a1sz2Bp_E
3,n/a,Rodeo (Official Audio),Lil Nas X,1,7466981,n/a,https://www.youtube.com/watch?v=kx0Z0B8Xox0
4,n/a,Press,Cardi B,1,6470849,n/a,https://www.youtube.com/watch?v=cJc7xWJbwJw
5,7,Clout ft. Cardi B (Official Video),Offset,11,6417756,0.41%,https://www.youtube.com/watch?v=mt2zvsvkKKo
6,2,Suge,DaBaby,17,5926664,-0.23%,https://www.youtube.com/watch?v=KvuQNNVrbtM
7,3,Old Town Road (Official Movie) ft. Billy Ray Cyrus,Lil Nas X,6,5884675,-0.11%,https://www.youtube.com/watch?v=w2Ov5jzm3j8
8,83,Panini (Official Audio),Lil Nas X,2,5078594,2.64%,https://www.youtube.com/watch?v=1PrWA4C8eLw
9,6,Pop Out,Polo G & Lil Tjay,19,5036502,0.03%,https://www.youtube.com/watch?v=g-uW3I_AtDE
10,19,Bacc At It Again,Gucci Mane & Yella Beezy & Quavo,9,4754708,0.39%,https://www.youtube.com/watch?v=MBiQVjt7Rjc
11,4,The London,Young Thug & Travis Scott & J. Cole,5,4648014,-0.09%,https://www.youtube.com/watch?v=OKhT_6XtD7I
12,11,No Me Conoce (Remix),Bad Bunny & J Balvin & Jhay Cortez,6,4475999,0.09%,https://www.youtube.com/watch?v=w2C6RhQBYlg
13,8,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,36,4224927,-0.04%,https://www.youtube.com/watch?v=ApXoWvfEYVU
14,13,bad guy (Official Music Video),Billie Eilish,13,3851817,-0.04%,https://www.youtube.com/watch?v=DyDfgMOUjCI
15,n/a,Daddy ft. Rich The Kid (Official Video),Blueface,1,3792162,n/a,https://www.youtube.com/watch?v=-z6tnA8DfG8
16,1,You Need To Calm Down,Taylor Swift,2,3781285,-0.69%,https://www.youtube.com/watch?v=Dkk9gvTmCXY
17,5,4 Sons of a King,YoungBoy Never Broke Again,2,3528014,-0.28%,https://www.youtube.com/watch?v=fVVnQyRhtTk
18,20,Callaita,Bad Bunny & Tainy,4,3448324,0.04%,https://www.youtube.com/watch?v=acEOASYioGY
19,10,Talk (Official Video),Khalid,16,3370324,-0.23%,https://www.youtube.com/watch?v=hE2Ira-Cwxo
20,12,Con Calma (Remix),Daddy Yankee,22,3161424,-0.23%,https://www.youtube.com/watch?v=DiItGE3eAyQ
21,37,DaniLeigh - Easy ft. Chris Brown (Remix),DaniLeigh,2,2996052,0.28%,https://www.youtube.com/watch?v=7Nbv3reNErw
22,29,,,3,2945468,0.09%,n/a
23,n/a,Saturday Nights REMIX (Official Video),Kane Brown & Khalid,16,2933781,n/a,https://www.youtube.com/watch?v=5hqK-A0UxKw
24,62,I Don't Care,Ed Sheeran & Justin Bieber,6,2915995,0.75%,https://www.youtube.com/watch?v=y83x7MgzWOA
25,17,Go Loko,YG,8,2897455,-0.15%,https://www.youtube.com/watch?v=y2cFkVfVf2Y
26,25,Truth Hurts,Lizzo,7,2870688,0.01%,https://www.youtube.com/watch?v=P00HMxdsVZI
27,24,Close Friends,Lil Baby,20,2851847,-0.04%,https://www.youtube.com/watch?v=hhzYbExfVIY
28,15,Shotta Flow,NLE Choppa,11,2802349,-0.21%,https://www.youtube.com/watch?v=3W0e7aI0gAg
29,22,Envy Me,Calboy,11,2758013,-0.12%,https://www.youtube.com/watch?v=FhPvceQcfzE
30,30,Rumor (Glover Mix),Lee Brice,15,2707747,0%,https://www.youtube.com/watch?v=ObptpVRe6ek
31,31,Lil Nas X - Old Town Road (feat. Billy Ray Cyrus) [Animoji Video],Lil Nas X,8,2602189,-0.03%,https://www.youtube.com/watch?v=luQ0JWcrsWg
32,26,YNW Melly - Murder On My Mind [Official Video],YNW Melly,45,2590482,-0.08%,https://www.youtube.com/watch?v=hqDinxaPUK4
33,23,Con Altura (Official Video),ROSALÍA,13,2508896,-0.2%,https://www.youtube.com/watch?v=p7bfOZek9t4
34,n/a,Runaway ft. Jonas Brothers (Official Video),Sebastián Yatra,1,2506671,n/a,https://www.youtube.com/watch?v=FjIfxEXOcxo
35,27,Calma (Remix - Official Video),Pedro Capó & Farruko,28,2474587,-0.11%,https://www.youtube.com/watch?v=1_zgKRBrT0Y
36,28,FREEDDAWG,YoungBoy Never Broke Again,12,2432284,-0.11%,https://www.youtube.com/watch?v=bUAJpE4ycjE
37,69,Cúrame (Official Video),Prince Royce,2,2366177,0.49%,https://www.youtube.com/watch?v=8DdKe4bPELU
38,18,Put a Date On It,Yo Gotti,22,2340353,-0.31%,https://www.youtube.com/watch?v=1PnHB4sLqew
39,34,Pure Water,Mustard & Migos,16,2255519,-0.1%,https://www.youtube.com/watch?v=9hJ8lLNWrM4
40,38,God's Country,Blake Shelton,11,2229801,-0.04%,https://www.youtube.com/watch?v=ZEWGyyLiqY4
41,36,Nunca Es Suficiente,Los Ángeles Azules,43,2227553,-0.05%,https://www.youtube.com/watch?v=k76BgIb89-s
42,64,The Git Up,Blanco Brown,2,2092706,0.28%,https://www.youtube.com/watch?v=bN8vY8qkgVs
43,40,Thotiana (remix),YG & Cardi B & Blueface,15,2048401,-0.04%,https://www.youtube.com/watch?v=V6EpIABAKKo
44,35,Better (Official Video),Khalid,33,2039398,-0.15%,https://www.youtube.com/watch?v=x3bfa3DZ8JM
45,43,Freestyle,Lil Baby,47,2023311,-0.01%,https://www.youtube.com/watch?v=MHryuYVyHhk
46,14,Te robaré,Nicky Jam & Ozuna,12,2019611,-0.46%,https://www.youtube.com/watch?v=aA_kuFTV-P8
47,42,Wish Wish (Official Video),DJ Khaled,6,2003448,-0.04%,https://www.youtube.com/watch?v=Oq8z-U3bPgo
48,32,Imperfect Flower,Quando Rondo,7,1995251,-0.24%,https://www.youtube.com/watch?v=o2D442OGeaQ
49,47,Boy With Luv,BTS,11,1977530,0.03%,https://www.youtube.com/watch?v=XsX3ATc3FbA
