Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,positions (official video),Ariana Grande,1,9306043,n/a,https://www.youtube.com/watch?v=tcYodQoapMg
2,2,Life Is Good (Official Music Video),Future,42,8237738,-0.09%,https://www.youtube.com/watch?v=l0U7SxXHkPY
3,1,Larray - Cancelled (Official Music Video),Larray,2,5157928,-0.56%,https://www.youtube.com/watch?v=M06ju3qJqA4
4,n/a,Golden (Official Video),Harry Styles,1,4562422,n/a,https://www.youtube.com/watch?v=P3cffdsEXXw
5,5,For The Night (Audio),Pop Smoke,17,4082838,0.1%,https://www.youtube.com/watch?v=Q9pjm4cNsfc
6,4,Laugh Now Cry Later (Official Music Video),Drake,11,3676037,-0.08%,https://www.youtube.com/watch?v=JFm7YDVlqnI
7,n/a,Tyler Herro,Jack Harlow,1,3486086,n/a,https://www.youtube.com/watch?v=np9Ub1LilKU
8,6,We Paid (Official Video),Lil Baby & 42 Dugg,26,3338748,0.03%,https://www.youtube.com/watch?v=GErG9femMQk
9,n/a,Narrow Road,NLE Choppa,1,3120513,n/a,https://www.youtube.com/watch?v=FUS5p6X7fxo
10,n/a,Donald Trump vs Joe Biden. Epic Rap Battles Of History,Epic Rap Battles of History,1,3034468,n/a,https://www.youtube.com/watch?v=FkGK7bitav0
11,7,The Story of O.J.,YoungBoy Never Broke Again,2,2877870,0%,https://www.youtube.com/watch?v=B2J3kLJ8PQk
12,8,WAP,Cardi B,12,2594208,-0.08%,https://www.youtube.com/watch?v=Wc5IbN4xw70
13,11,Wishing Well,Juice WRLD,16,2424729,0.05%,https://www.youtube.com/watch?v=C5i-UnuUKUI
14,10,Said Sum (Remix),Moneybagg Yo,2,2396029,0.03%,https://www.youtube.com/watch?v=UDRnXJXKX-A
15,16,WHATS POPPIN (Remix),Jack Harlow,15,2311933,0.06%,https://www.youtube.com/watch?v=HIwAI05Y1fU
16,14,Kacey Talk,YoungBoy Never Broke Again,12,2250523,0.01%,https://www.youtube.com/watch?v=0C80BSgjb8M
17,19,Rags2Riches,Rod Wave,5,2128420,0.05%,https://www.youtube.com/watch?v=A2mJSG0L9U0
18,n/a,BICHOTA (Official Video),KAROL G,1,2103748,n/a,https://www.youtube.com/watch?v=QaXhVryxVBk
19,12,WAP,Cardi B,12,2004771,-0.13%,https://www.youtube.com/watch?v=hsm4poTWjMs
20,17,Dynamite,BTS,10,1973048,-0.08%,https://www.youtube.com/watch?v=gdZLi9oWNZg
